Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=5840.709999999999 t=0.036
gen=4 bestSolVal=6332.819999999999 t=0.233
gen=5 bestSolVal=6680.08 t=0.282
gen=6 bestSolVal=8226.749999999998 t=0.347
gen=7 bestSolVal=8937.209999999997 t=0.395
gen=10 bestSolVal=9608.030000000002 t=0.567
gen=11 bestSolVal=10661.490000000002 t=0.631
gen=14 bestSolVal=11320.429999999997 t=0.812
gen=16 bestSolVal=11369.539999999994 t=0.908
gen=17 bestSolVal=11882.380000000001 t=0.956
gen=20 bestSolVal=12114.679999999993 t=1.108
gen=21 bestSolVal=12350.529999999997 t=1.168
gen=23 bestSolVal=12731.560000000001 t=1.299
gen=24 bestSolVal=13129.35 t=1.349
gen=25 bestSolVal=13478.650000000001 t=1.399
gen=26 bestSolVal=14089.019999999999 t=1.448
gen=27 bestSolVal=14289.879999999994 t=1.498
gen=29 bestSolVal=14535.62 t=1.593
gen=31 bestSolVal=16243.390000000009 t=1.713
gen=32 bestSolVal=16254.590000000002 t=1.772
gen=36 bestSolVal=16665.380000000016 t=2.023
gen=40 bestSolVal=16830.980000000003 t=2.218
gen=41 bestSolVal=16915.159999999996 t=2.266
gen=42 bestSolVal=17369.210000000006 t=2.313
gen=54 bestSolVal=17494.76999999999 t=2.916
gen=56 bestSolVal=17509.170000000002 t=3.013
gen=59 bestSolVal=17520.160000000003 t=3.16
gen=60 bestSolVal=17697.720000000005 t=3.208
gen=66 bestSolVal=17705.43 t=3.501
gen=67 bestSolVal=18185.959999999995 t=3.551
gen=68 bestSolVal=18199.570000000007 t=3.601
gen=69 bestSolVal=18317.860000000004 t=3.65
gen=70 bestSolVal=18398.09 t=3.7
gen=71 bestSolVal=18888.859999999993 t=3.75
gen=73 bestSolVal=19435.559999999998 t=3.851
gen=77 bestSolVal=19477.749999999993 t=4.052
gen=83 bestSolVal=20046.250000000004 t=4.354
gen=100 bestSolVal=20333.360000000004 t=5.225
gen=112 bestSolVal=20522.62 t=5.836
gen=130 bestSolVal=20651.849999999995 t=6.764
gen=136 bestSolVal=20658.69 t=7.073
gen=147 bestSolVal=20672.659999999993 t=7.639
gen=158 bestSolVal=20676.45 t=8.2
gen=163 bestSolVal=20737.780000000017 t=8.455
gen=168 bestSolVal=20779.450000000015 t=8.711
gen=229 bestSolVal=20796.060000000005 t=11.826
gen=233 bestSolVal=20860.920000000002 t=12.03
gen=276 bestSolVal=21032.490000000005 t=14.237
gen=285 bestSolVal=21081.239999999998 t=14.699
gen=307 bestSolVal=21238.129999999986 t=15.824
gen=311 bestSolVal=21374.949999999986 t=16.028
Set coverage = [62, 65, 57, 61, 66, 67, 83, 65, 59, 67, 59, 77, 73, 75, 60, 61, 57, 69, 69, 52, 65, 62, 70, 58, 60, 68, 51, 61, 67, 55, 58, 65, 68, 67, 69, 63, 60, 67, 74, 63, 65, 62, 55, 71, 71, 65, 67, 68, 58, 83, 66, 64, 59, 62, 70, 73, 56, 67, 65, 58, 65, 62, 64, 69, 67, 68, 59, 66, 57, 65, 71, 63, 63, 61, 69, 68, 65, 67, 64, 67, 60, 69, 66, 60, 75, 68, 61, 61, 84, 56, 65, 71, 69, 61, 69, 58, 77, 71, 66, 65, 69, 71, 68, 70, 60, 69, 60, 54, 70, 70, 58, 62, 69, 64, 67, 62, 73, 64, 70, 68, 60, 74, 70, 63, 67, 62, 65, 60, 65, 60, 59, 61, 60, 69, 74, 72, 64, 66, 63, 62, 64, 55, 57, 67, 64, 68, 69, 73, 63, 72, 63, 64, 61, 64, 56, 57, 70, 68, 70, 64, 61, 56, 66, 70, 69, 63, 62, 66, 73, 64, 60, 71, 66, 62, 60, 53, 71, 72, 62, 68, 67, 73, 71, 51, 53, 64, 63, 61, 66, 66, 70, 65, 64, 73, 73, 59, 61, 60, 69, 61]
maxVal = Solution: cost=[21374.949999999986], size=[130], elements=[3, 4, 5, 6, 7, 10, 11, 12, 13, 14, 15, 16, 20, 21, 22, 23, 24, 25, 27, 28, 30, 31, 32, 33, 36, 39, 41, 42, 43, 45, 48, 49, 50, 51, 52, 53, 55, 56, 58, 60, 61, 62, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 76, 78, 82, 83, 84, 85, 87, 88, 91, 93, 96, 97, 99, 101, 104, 105, 106, 108, 109, 110, 111, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 127, 128, 130, 131, 132, 133, 136, 137, 138, 144, 145, 147, 148, 151, 152, 153, 155, 157, 158, 160, 161, 162, 163, 165, 168, 169, 172, 173, 175, 177, 179, 181, 182, 183, 185, 187, 190, 191, 192, 193, 194, 195, 197, 198, 199]
Time = 16.042 seg
