Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=4297.739999999998 t=0.036
gen=3 bestSolVal=5374.379999999999 t=0.187
gen=4 bestSolVal=5952.6100000000015 t=0.236
gen=5 bestSolVal=6371.660000000004 t=0.283
gen=6 bestSolVal=6682.259999999998 t=0.33
gen=7 bestSolVal=7437.84 t=0.378
gen=10 bestSolVal=8419.840000000002 t=0.519
gen=11 bestSolVal=8497.139999999996 t=0.567
gen=12 bestSolVal=10032.170000000002 t=0.614
gen=15 bestSolVal=10154.679999999995 t=0.779
gen=16 bestSolVal=10300.189999999993 t=0.825
gen=17 bestSolVal=11022.089999999997 t=0.872
gen=18 bestSolVal=11049.6 t=0.92
gen=21 bestSolVal=11503.889999999998 t=1.064
gen=24 bestSolVal=12400.560000000005 t=1.205
gen=27 bestSolVal=12662.370000000004 t=1.35
gen=29 bestSolVal=13078.980000000001 t=1.446
gen=30 bestSolVal=13519.88999999999 t=1.495
gen=32 bestSolVal=13907.410000000005 t=1.591
gen=35 bestSolVal=14052.889999999996 t=1.734
gen=36 bestSolVal=15738.679999999993 t=1.782
gen=40 bestSolVal=16232.56 t=1.972
gen=44 bestSolVal=16259.499999999996 t=2.163
gen=45 bestSolVal=16294.590000000002 t=2.21
gen=46 bestSolVal=16720.93 t=2.257
gen=48 bestSolVal=17040.050000000003 t=2.353
gen=56 bestSolVal=17084.650000000005 t=2.739
gen=57 bestSolVal=17113.140000000007 t=2.787
gen=59 bestSolVal=17214.459999999995 t=2.882
gen=60 bestSolVal=17799.380000000005 t=2.929
gen=62 bestSolVal=17849.229999999992 t=3.025
gen=78 bestSolVal=17849.649999999994 t=3.801
gen=80 bestSolVal=17971.09999999999 t=3.899
gen=82 bestSolVal=18337.02 t=3.997
gen=85 bestSolVal=18800.08 t=4.144
gen=87 bestSolVal=18954.06000000001 t=4.242
gen=100 bestSolVal=19064.65000000001 t=4.89
gen=141 bestSolVal=19197.569999999992 t=6.925
gen=145 bestSolVal=19417.449999999993 t=7.122
gen=150 bestSolVal=19504.709999999995 t=7.369
gen=158 bestSolVal=19585.119999999988 t=7.767
gen=160 bestSolVal=19842.829999999994 t=7.868
gen=165 bestSolVal=19843.129999999994 t=8.114
gen=183 bestSolVal=20185.949999999993 t=9.001
gen=187 bestSolVal=20480.359999999986 t=9.2
gen=197 bestSolVal=20493.90999999999 t=9.702
gen=198 bestSolVal=20653.789999999994 t=9.752
gen=221 bestSolVal=20796.549999999992 t=10.91
gen=222 bestSolVal=20851.949999999993 t=10.96
gen=269 bestSolVal=20890.51 t=13.352
gen=316 bestSolVal=20897.3 t=15.777
gen=323 bestSolVal=20939.760000000002 t=16.137
gen=335 bestSolVal=20989.23000000001 t=16.755
gen=349 bestSolVal=21012.130000000005 t=17.477
gen=377 bestSolVal=21026.78 t=18.952
gen=382 bestSolVal=21032.530000000006 t=19.211
gen=384 bestSolVal=21219.319999999996 t=19.314
gen=391 bestSolVal=21486.160000000003 t=19.685
Set coverage = [63, 67, 57, 60, 65, 66, 82, 66, 61, 71, 60, 78, 73, 75, 61, 66, 56, 69, 68, 53, 64, 65, 68, 57, 60, 71, 51, 66, 66, 57, 60, 68, 68, 68, 65, 66, 61, 67, 78, 66, 65, 65, 54, 69, 72, 67, 70, 70, 57, 84, 68, 66, 60, 61, 70, 70, 56, 66, 66, 60, 66, 60, 64, 68, 69, 68, 61, 66, 63, 63, 69, 62, 67, 62, 71, 67, 66, 69, 63, 70, 61, 72, 71, 62, 75, 72, 62, 60, 81, 58, 68, 74, 68, 61, 71, 58, 76, 67, 63, 65, 68, 69, 70, 69, 61, 64, 61, 54, 70, 72, 59, 63, 70, 65, 67, 63, 74, 67, 72, 70, 61, 73, 70, 63, 66, 65, 65, 62, 63, 61, 62, 61, 60, 70, 72, 73, 67, 62, 61, 62, 67, 57, 56, 67, 66, 70, 70, 73, 64, 73, 60, 68, 57, 65, 56, 63, 70, 67, 71, 66, 64, 58, 65, 71, 70, 62, 64, 67, 74, 67, 58, 71, 69, 64, 57, 58, 69, 69, 67, 63, 62, 70, 68, 46, 53, 63, 65, 64, 65, 65, 68, 67, 68, 71, 71, 61, 62, 61, 66, 60]
maxVal = Solution: cost=[21486.160000000003], size=[131], elements=[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 27, 28, 30, 31, 32, 33, 35, 36, 41, 42, 43, 45, 48, 49, 51, 52, 53, 54, 55, 56, 57, 58, 60, 61, 62, 64, 65, 66, 67, 68, 69, 70, 71, 73, 76, 78, 82, 83, 84, 85, 88, 89, 91, 93, 96, 97, 99, 101, 102, 104, 105, 106, 108, 109, 110, 111, 114, 115, 116, 118, 119, 120, 121, 122, 123, 124, 125, 127, 128, 130, 131, 132, 133, 137, 138, 141, 145, 147, 148, 151, 152, 153, 155, 157, 158, 160, 161, 162, 163, 168, 169, 172, 173, 175, 177, 179, 181, 182, 183, 185, 187, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199]
Time = 19.698 seg
