Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=2647.02 t=0.035
gen=1 bestSolVal=3287.499999999999 t=0.091
gen=2 bestSolVal=3528.2800000000007 t=0.14
gen=3 bestSolVal=4787.0099999999975 t=0.188
gen=4 bestSolVal=5894.259999999999 t=0.235
gen=5 bestSolVal=5903.179999999994 t=0.282
gen=6 bestSolVal=5947.3300000000045 t=0.329
gen=7 bestSolVal=7459.1500000000015 t=0.377
gen=8 bestSolVal=7588.600000000001 t=0.425
gen=9 bestSolVal=7934.750000000002 t=0.473
gen=10 bestSolVal=8429.439999999997 t=0.521
gen=13 bestSolVal=9570.29 t=0.664
gen=15 bestSolVal=10399.619999999995 t=0.76
gen=16 bestSolVal=11649.349999999999 t=0.808
gen=19 bestSolVal=11685.050000000001 t=0.954
gen=21 bestSolVal=12689.350000000004 t=1.052
gen=23 bestSolVal=12735.899999999994 t=1.149
gen=24 bestSolVal=13111.170000000002 t=1.197
gen=26 bestSolVal=13724.210000000012 t=1.294
gen=28 bestSolVal=14026.560000000005 t=1.389
gen=33 bestSolVal=14346.790000000003 t=1.629
gen=34 bestSolVal=14351.260000000002 t=1.677
gen=35 bestSolVal=14509.710000000003 t=1.725
gen=36 bestSolVal=14859.060000000003 t=1.773
gen=39 bestSolVal=15160.229999999998 t=1.918
gen=40 bestSolVal=15205.91 t=1.967
gen=41 bestSolVal=15865.430000000004 t=2.017
gen=43 bestSolVal=16526.149999999998 t=2.116
gen=49 bestSolVal=16669.92 t=2.417
gen=52 bestSolVal=16906.430000000015 t=2.569
gen=56 bestSolVal=17118.39000000001 t=2.772
gen=58 bestSolVal=17156.959999999995 t=2.874
gen=59 bestSolVal=17245.94000000001 t=2.926
gen=60 bestSolVal=17293.17000000001 t=2.977
gen=61 bestSolVal=17629.379999999997 t=3.027
gen=64 bestSolVal=17665.960000000003 t=3.183
gen=69 bestSolVal=17721.890000000003 t=3.441
gen=72 bestSolVal=17836.229999999985 t=3.595
gen=73 bestSolVal=17927.849999999988 t=3.647
gen=74 bestSolVal=17950.239999999998 t=3.699
gen=77 bestSolVal=17995.360000000008 t=3.854
gen=78 bestSolVal=18580.309999999998 t=3.905
gen=93 bestSolVal=18679.599999999995 t=4.666
gen=96 bestSolVal=18749.800000000003 t=4.818
gen=101 bestSolVal=18796.22999999999 t=5.073
gen=102 bestSolVal=18822.93 t=5.125
gen=105 bestSolVal=18882.7 t=5.279
gen=112 bestSolVal=18923.230000000003 t=5.659
gen=120 bestSolVal=18945.470000000005 t=6.074
gen=126 bestSolVal=19033.820000000007 t=6.387
gen=137 bestSolVal=19219.69 t=6.945
gen=139 bestSolVal=19221.309999999998 t=7.046
gen=148 bestSolVal=19282.549999999992 t=7.502
gen=158 bestSolVal=19397.009999999995 t=8.008
gen=160 bestSolVal=19438.67 t=8.11
gen=163 bestSolVal=19681.02999999999 t=8.264
gen=168 bestSolVal=19722.43000000001 t=8.523
gen=181 bestSolVal=19935.93 t=9.184
gen=183 bestSolVal=20166.52 t=9.285
gen=203 bestSolVal=20828.339999999997 t=10.287
gen=206 bestSolVal=20887.82 t=10.437
gen=233 bestSolVal=20899.329999999998 t=11.805
gen=234 bestSolVal=20938.96 t=11.856
gen=297 bestSolVal=21113.109999999993 t=15.093
gen=300 bestSolVal=21161.109999999993 t=15.249
gen=356 bestSolVal=21225.799999999996 t=18.136
gen=416 bestSolVal=21349.070000000007 t=21.215
Set coverage = [54, 66, 55, 60, 63, 65, 80, 62, 56, 63, 63, 70, 66, 70, 53, 64, 52, 66, 65, 51, 63, 62, 67, 56, 61, 65, 56, 63, 60, 63, 55, 63, 65, 65, 63, 64, 59, 61, 67, 61, 61, 59, 53, 71, 68, 61, 63, 68, 59, 80, 66, 69, 54, 57, 68, 68, 62, 64, 68, 59, 65, 56, 59, 66, 69, 65, 54, 62, 63, 57, 66, 64, 59, 60, 65, 57, 65, 67, 66, 66, 58, 68, 64, 59, 67, 62, 57, 50, 77, 52, 67, 67, 64, 54, 66, 54, 72, 65, 60, 59, 69, 68, 68, 67, 57, 61, 59, 55, 68, 70, 56, 58, 61, 62, 64, 65, 70, 60, 67, 68, 57, 66, 67, 55, 64, 63, 66, 61, 64, 61, 56, 58, 55, 64, 68, 62, 64, 59, 58, 62, 63, 54, 59, 67, 63, 65, 68, 72, 63, 74, 54, 62, 52, 64, 53, 57, 66, 67, 65, 65, 60, 54, 61, 67, 65, 62, 63, 68, 71, 64, 64, 67, 66, 62, 51, 56, 66, 65, 59, 60, 59, 65, 68, 43, 50, 64, 65, 60, 63, 63, 69, 64, 63, 73, 67, 62, 62, 57, 61, 61]
