Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=3188.9300000000007 t=0.044
gen=1 bestSolVal=4190.060000000001 t=0.1
gen=2 bestSolVal=5128.520000000001 t=0.152
gen=3 bestSolVal=5548.159999999998 t=0.201
gen=4 bestSolVal=5644.100000000002 t=0.249
gen=6 bestSolVal=6914.879999999998 t=0.349
gen=7 bestSolVal=7932.369999999999 t=0.597
gen=11 bestSolVal=8266.699999999995 t=0.948
gen=12 bestSolVal=8878.460000000003 t=1.06
gen=15 bestSolVal=9539.469999999996 t=1.422
gen=18 bestSolVal=9975.339999999995 t=1.867
gen=20 bestSolVal=10472.949999999999 t=2.009
gen=21 bestSolVal=11086.230000000007 t=2.092
gen=22 bestSolVal=11749.33 t=2.155
gen=23 bestSolVal=11970.58 t=2.21
gen=24 bestSolVal=12850.290000000005 t=2.266
gen=26 bestSolVal=13723.919999999995 t=2.532
gen=29 bestSolVal=14466.740000000002 t=2.709
gen=31 bestSolVal=15184.509999999998 t=2.841
gen=32 bestSolVal=15497.85 t=2.897
gen=35 bestSolVal=15896.629999999997 t=3.064
gen=39 bestSolVal=16231.46999999999 t=3.295
gen=40 bestSolVal=16440.530000000002 t=3.351
gen=41 bestSolVal=16534.959999999995 t=3.41
gen=46 bestSolVal=16880.489999999994 t=3.679
gen=47 bestSolVal=17002.530000000006 t=3.73
gen=48 bestSolVal=17119.679999999993 t=3.781
gen=49 bestSolVal=17307.26999999999 t=3.833
gen=51 bestSolVal=17486.98 t=3.937
gen=52 bestSolVal=17669.160000000003 t=3.989
gen=53 bestSolVal=17692.619999999995 t=4.041
gen=54 bestSolVal=17944.079999999994 t=4.106
gen=55 bestSolVal=17955.469999999998 t=4.157
gen=56 bestSolVal=18044.770000000004 t=4.209
gen=58 bestSolVal=18243.760000000006 t=4.312
gen=59 bestSolVal=18454.729999999996 t=4.363
gen=60 bestSolVal=18613.500000000004 t=4.415
gen=65 bestSolVal=18905.19 t=4.677
gen=66 bestSolVal=19039.06 t=4.728
gen=68 bestSolVal=19070.44 t=4.83
gen=69 bestSolVal=19731.68000000001 t=4.88
gen=74 bestSolVal=20038.539999999983 t=5.139
gen=77 bestSolVal=20103.009999999984 t=5.291
gen=90 bestSolVal=20125.539999999983 t=5.954
gen=94 bestSolVal=20172.120000000003 t=6.16
gen=99 bestSolVal=20206.799999999985 t=6.421
gen=105 bestSolVal=20230.489999999998 t=6.731
gen=106 bestSolVal=20769.69 t=6.783
gen=122 bestSolVal=20786.31 t=7.609
gen=143 bestSolVal=20819.03000000001 t=8.699
gen=150 bestSolVal=21123.780000000002 t=9.065
gen=220 bestSolVal=21193.32 t=12.744
gen=291 bestSolVal=21337.27 t=16.498
Set coverage = [58, 64, 56, 58, 66, 61, 74, 60, 61, 68, 57, 69, 70, 70, 59, 62, 56, 68, 66, 49, 63, 66, 64, 59, 56, 65, 52, 64, 61, 56, 57, 62, 67, 65, 61, 64, 59, 61, 70, 60, 63, 63, 53, 66, 65, 67, 67, 68, 53, 83, 66, 63, 55, 61, 67, 69, 56, 64, 63, 55, 67, 56, 60, 65, 66, 66, 53, 66, 59, 55, 66, 62, 62, 59, 67, 64, 63, 66, 62, 67, 59, 68, 65, 57, 68, 65, 59, 52, 77, 56, 63, 69, 62, 57, 64, 57, 75, 66, 63, 59, 66, 73, 64, 68, 56, 60, 60, 51, 67, 68, 56, 60, 65, 61, 65, 64, 72, 62, 67, 68, 59, 72, 65, 61, 64, 61, 61, 60, 61, 56, 57, 58, 58, 68, 71, 66, 64, 58, 60, 60, 62, 52, 52, 66, 62, 64, 68, 73, 61, 70, 60, 67, 57, 64, 57, 58, 67, 68, 65, 63, 58, 55, 63, 66, 67, 62, 60, 67, 72, 61, 59, 68, 66, 59, 51, 52, 70, 65, 61, 62, 62, 67, 65, 46, 53, 62, 60, 62, 63, 62, 64, 66, 63, 68, 66, 57, 61, 60, 58, 59]
maxVal = Solution: cost=[21337.27], size=[125], elements=[3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 19, 20, 21, 22, 24, 25, 27, 30, 31, 32, 33, 35, 36, 40, 41, 42, 43, 48, 49, 51, 52, 54, 55, 56, 57, 58, 60, 61, 62, 64, 65, 67, 68, 69, 70, 71, 73, 76, 78, 80, 82, 84, 85, 86, 88, 89, 91, 93, 96, 97, 99, 101, 102, 104, 105, 106, 108, 110, 111, 114, 115, 116, 117, 118, 119, 120, 121, 122, 124, 125, 127, 128, 130, 132, 133, 137, 138, 145, 147, 148, 149, 151, 152, 153, 155, 157, 158, 160, 161, 162, 163, 168, 169, 172, 173, 175, 176, 177, 181, 182, 183, 185, 187, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199]
Time = 16.513 seg
