Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=3011.569999999999 t=0.035
gen=1 bestSolVal=3836.6200000000013 t=0.09
gen=2 bestSolVal=5396.52 t=0.14
gen=4 bestSolVal=5453.670000000005 t=0.235
gen=5 bestSolVal=6531.899999999998 t=0.282
gen=7 bestSolVal=6948.450000000002 t=0.378
gen=8 bestSolVal=7027.64 t=0.425
gen=9 bestSolVal=8092.199999999994 t=0.472
gen=10 bestSolVal=8771.82 t=0.518
gen=12 bestSolVal=9544.070000000005 t=0.611
gen=14 bestSolVal=10160.920000000004 t=0.703
gen=15 bestSolVal=10662.020000000002 t=0.75
gen=16 bestSolVal=11611.4 t=0.796
gen=19 bestSolVal=11702.569999999998 t=0.935
gen=20 bestSolVal=12027.769999999997 t=0.982
gen=21 bestSolVal=12277.56 t=1.031
gen=24 bestSolVal=12424.059999999992 t=1.175
gen=25 bestSolVal=12854.82 t=1.222
gen=26 bestSolVal=13235.170000000002 t=1.269
gen=27 bestSolVal=13585.58 t=1.316
gen=28 bestSolVal=13685.970000000005 t=1.362
gen=29 bestSolVal=14067.360000000002 t=1.409
gen=30 bestSolVal=14076.51000000001 t=1.456
gen=32 bestSolVal=14501.150000000001 t=1.55
gen=34 bestSolVal=14582.569999999998 t=1.646
gen=35 bestSolVal=15020.650000000007 t=1.695
gen=36 bestSolVal=15662.870000000006 t=1.744
gen=37 bestSolVal=16242.62 t=1.793
gen=45 bestSolVal=16251.839999999991 t=2.2
gen=46 bestSolVal=16680.23999999999 t=2.248
gen=49 bestSolVal=17115.659999999996 t=2.393
gen=52 bestSolVal=17161.459999999992 t=2.534
gen=56 bestSolVal=17206.410000000007 t=2.728
gen=60 bestSolVal=17443.27 t=2.933
gen=72 bestSolVal=17489.570000000003 t=3.526
gen=73 bestSolVal=17790.359999999997 t=3.573
gen=74 bestSolVal=17802.110000000015 t=3.621
gen=81 bestSolVal=18020.490000000013 t=3.973
gen=84 bestSolVal=18050.700000000004 t=4.117
gen=85 bestSolVal=18435.790000000005 t=4.166
gen=87 bestSolVal=18498.41 t=4.262
gen=89 bestSolVal=18739.15000000001 t=4.358
gen=90 bestSolVal=18800.190000000013 t=4.406
gen=103 bestSolVal=18810.120000000014 t=5.035
gen=105 bestSolVal=19655.01999999999 t=5.133
gen=142 bestSolVal=19664.579999999994 t=6.952
gen=143 bestSolVal=19750.159999999996 t=7.001
gen=152 bestSolVal=19768.569999999992 t=7.44
gen=158 bestSolVal=19980.49 t=7.739
gen=176 bestSolVal=20064.73 t=8.625
gen=183 bestSolVal=20093.119999999984 t=8.968
gen=184 bestSolVal=20263.32999999999 t=9.018
gen=187 bestSolVal=20362.439999999988 t=9.165
gen=199 bestSolVal=20516.27 t=9.762
gen=200 bestSolVal=20693.56 t=9.812
gen=222 bestSolVal=20768.180000000004 t=10.916
gen=279 bestSolVal=20853.120000000003 t=13.777
gen=447 bestSolVal=20892.90000000001 t=22.373
gen=449 bestSolVal=20910.150000000012 t=22.474
gen=455 bestSolVal=20937.77 t=22.778
gen=458 bestSolVal=21053.270000000004 t=22.932
gen=487 bestSolVal=21105.809999999998 t=24.41
gen=538 bestSolVal=21149.390000000014 t=27.017
gen=560 bestSolVal=21207.75999999999 t=28.156
gen=561 bestSolVal=21214.130000000016 t=28.208
gen=574 bestSolVal=21253.330000000016 t=28.886
gen=585 bestSolVal=21333.92000000001 t=29.455
Set coverage = [60, 69, 57, 62, 62, 65, 78, 65, 59, 63, 62, 68, 69, 73, 58, 60, 57, 70, 64, 50, 62, 58, 67, 52, 57, 67, 57, 66, 64, 59, 58, 66, 63, 66, 63, 64, 60, 65, 74, 64, 62, 56, 49, 68, 68, 62, 62, 69, 56, 80, 68, 65, 59, 60, 68, 67, 58, 64, 65, 58, 61, 54, 58, 67, 63, 65, 60, 64, 59, 61, 65, 60, 62, 61, 69, 61, 66, 69, 64, 64, 60, 66, 70, 63, 71, 64, 60, 56, 79, 52, 70, 66, 63, 57, 63, 57, 70, 66, 62, 64, 63, 71, 69, 65, 58, 68, 62, 53, 70, 69, 54, 56, 62, 58, 62, 60, 72, 61, 67, 71, 55, 69, 70, 60, 66, 63, 66, 58, 66, 60, 61, 58, 57, 67, 68, 65, 64, 65, 57, 57, 66, 59, 56, 64, 61, 66, 74, 72, 58, 70, 58, 62, 57, 64, 53, 59, 65, 65, 69, 59, 62, 55, 62, 67, 65, 59, 64, 63, 71, 68, 63, 67, 63, 65, 52, 55, 61, 68, 59, 58, 61, 66, 69, 46, 51, 64, 66, 61, 64, 57, 65, 65, 64, 72, 72, 60, 63, 61, 65, 62]
maxVal = Solution: cost=[21333.92000000001], size=[126], elements=[3, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 33, 36, 38, 40, 41, 45, 46, 48, 49, 51, 52, 53, 55, 56, 57, 58, 60, 61, 62, 64, 65, 67, 68, 70, 71, 72, 73, 75, 76, 78, 79, 84, 87, 88, 89, 91, 93, 96, 97, 99, 101, 104, 105, 106, 108, 110, 111, 113, 114, 115, 116, 118, 120, 121, 122, 123, 124, 125, 128, 130, 131, 132, 133, 134, 137, 138, 141, 145, 147, 148, 151, 152, 153, 155, 157, 160, 161, 162, 163, 165, 168, 169, 172, 173, 174, 175, 181, 182, 183, 185, 187, 188, 190, 192, 193, 194, 195, 196, 197, 198, 199]
Time = 29.465 seg
