Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=2804.8300000000004 t=0.036
gen=1 bestSolVal=4071.3599999999988 t=0.092
gen=3 bestSolVal=4431.869999999998 t=0.189
gen=4 bestSolVal=5091.920000000003 t=0.235
gen=5 bestSolVal=5225.680000000002 t=0.282
gen=6 bestSolVal=6877.219999999999 t=0.329
gen=8 bestSolVal=7045.8600000000015 t=0.423
gen=9 bestSolVal=8394.500000000002 t=0.469
gen=11 bestSolVal=9490.51000000001 t=0.562
gen=12 bestSolVal=9937.190000000002 t=0.608
gen=15 bestSolVal=10053.519999999999 t=0.747
gen=17 bestSolVal=10700.800000000005 t=0.84
gen=19 bestSolVal=10831.490000000003 t=0.934
gen=20 bestSolVal=11388.500000000004 t=0.981
gen=21 bestSolVal=11632.999999999995 t=1.028
gen=22 bestSolVal=12233.989999999996 t=1.075
gen=25 bestSolVal=12501.240000000003 t=1.214
gen=26 bestSolVal=12687.770000000002 t=1.261
gen=27 bestSolVal=13019.790000000005 t=1.308
gen=29 bestSolVal=13092.740000000002 t=1.402
gen=30 bestSolVal=13648.09 t=1.449
gen=33 bestSolVal=13961.86 t=1.59
gen=34 bestSolVal=13962.009999999998 t=1.637
gen=35 bestSolVal=14829.539999999999 t=1.684
gen=41 bestSolVal=15153.239999999996 t=1.973
gen=43 bestSolVal=15741.189999999999 t=2.072
gen=46 bestSolVal=16030.650000000005 t=2.219
gen=47 bestSolVal=16270.380000000003 t=2.268
gen=48 bestSolVal=16523.440000000002 t=2.318
gen=52 bestSolVal=17040.45 t=2.518
gen=55 bestSolVal=17118.590000000007 t=2.666
gen=56 bestSolVal=17504.41 t=2.716
gen=59 bestSolVal=17645.260000000006 t=2.864
gen=66 bestSolVal=17752.8 t=3.212
gen=70 bestSolVal=17833.360000000008 t=3.412
gen=77 bestSolVal=18015.24 t=3.763
gen=80 bestSolVal=18216.989999999998 t=3.916
gen=83 bestSolVal=18580.510000000006 t=4.068
gen=87 bestSolVal=18679.79 t=4.269
gen=88 bestSolVal=18937.420000000006 t=4.319
gen=89 bestSolVal=18986.850000000006 t=4.369
gen=91 bestSolVal=19064.5 t=4.47
gen=96 bestSolVal=19257.680000000004 t=4.724
gen=98 bestSolVal=19686.759999999995 t=4.827
gen=117 bestSolVal=19853.9 t=5.801
gen=126 bestSolVal=19860.03 t=6.263
gen=128 bestSolVal=19936.88000000002 t=6.365
gen=163 bestSolVal=20038.42000000002 t=8.162
gen=177 bestSolVal=20106.84000000002 t=8.873
gen=202 bestSolVal=20131.810000000005 t=10.139
gen=204 bestSolVal=20177.09000000001 t=10.24
gen=205 bestSolVal=20336.89000000002 t=10.291
gen=208 bestSolVal=20457.470000000023 t=10.442
gen=213 bestSolVal=20556.28000000002 t=10.693
gen=232 bestSolVal=20643.97999999999 t=11.643
gen=270 bestSolVal=20659.899999999987 t=13.561
gen=280 bestSolVal=20789.09 t=14.07
gen=317 bestSolVal=20797.000000000007 t=15.935
gen=335 bestSolVal=20838.42000000001 t=16.847
gen=336 bestSolVal=20946.89 t=16.897
gen=341 bestSolVal=20960.079999999998 t=17.148
gen=376 bestSolVal=21203.449999999993 t=18.905
gen=496 bestSolVal=21257.52 t=24.986
gen=553 bestSolVal=21273.52000000001 t=27.855
gen=561 bestSolVal=21327.67 t=28.257
Set coverage = [55, 64, 58, 58, 65, 62, 83, 62, 58, 63, 58, 71, 68, 76, 52, 59, 58, 68, 64, 49, 61, 61, 65, 57, 62, 65, 55, 59, 63, 62, 53, 60, 64, 63, 65, 58, 58, 66, 66, 62, 62, 55, 53, 70, 65, 60, 63, 65, 56, 76, 62, 64, 52, 60, 68, 65, 55, 61, 68, 58, 59, 57, 62, 64, 65, 58, 57, 65, 58, 57, 65, 64, 58, 61, 65, 56, 65, 66, 66, 62, 55, 72, 66, 56, 64, 59, 55, 53, 78, 50, 64, 64, 61, 59, 62, 50, 69, 62, 63, 62, 65, 67, 68, 64, 56, 65, 60, 54, 65, 69, 55, 57, 66, 61, 58, 62, 69, 61, 65, 68, 56, 68, 66, 55, 61, 63, 62, 61, 62, 59, 55, 56, 52, 63, 67, 63, 62, 60, 52, 61, 60, 51, 53, 62, 64, 70, 69, 72, 59, 76, 56, 61, 51, 62, 54, 56, 61, 65, 65, 60, 63, 55, 63, 66, 64, 58, 63, 68, 67, 65, 61, 67, 63, 58, 53, 53, 66, 64, 57, 56, 61, 68, 68, 48, 48, 62, 61, 59, 61, 60, 67, 64, 59, 71, 64, 57, 57, 53, 65, 63]
maxVal = Solution: cost=[21327.67], size=[123], elements=[3, 5, 6, 7, 10, 11, 12, 13, 15, 16, 20, 21, 22, 24, 25, 27, 28, 30, 31, 32, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 61, 62, 64, 65, 67, 68, 70, 71, 72, 73, 76, 78, 79, 82, 83, 84, 86, 87, 88, 93, 95, 96, 97, 99, 101, 105, 106, 107, 108, 109, 110, 112, 114, 115, 116, 118, 119, 120, 121, 122, 124, 125, 128, 130, 131, 132, 133, 137, 138, 141, 142, 145, 147, 148, 151, 153, 155, 157, 158, 160, 161, 162, 163, 165, 168, 172, 173, 175, 176, 181, 183, 185, 187, 190, 191, 192, 193, 194, 195, 196, 197, 199]
Time = 28.269 seg
