Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=4056.4500000000025 t=0.036
gen=1 bestSolVal=4128.290000000001 t=0.091
gen=2 bestSolVal=5538.110000000001 t=0.14
gen=4 bestSolVal=5928.019999999999 t=0.234
gen=5 bestSolVal=6295.880000000002 t=0.281
gen=6 bestSolVal=7253.240000000004 t=0.327
gen=7 bestSolVal=7393.76 t=0.374
gen=10 bestSolVal=7987.860000000001 t=0.511
gen=11 bestSolVal=8771.269999999999 t=0.559
gen=12 bestSolVal=8828.170000000002 t=0.606
gen=13 bestSolVal=8898.93 t=0.654
gen=14 bestSolVal=9634.970000000007 t=0.701
gen=15 bestSolVal=9880.899999999992 t=0.749
gen=16 bestSolVal=10914.279999999993 t=0.797
gen=18 bestSolVal=11119.970000000003 t=0.892
gen=19 bestSolVal=11305.279999999997 t=0.939
gen=20 bestSolVal=11741.689999999995 t=0.987
gen=22 bestSolVal=12186.129999999994 t=1.082
gen=23 bestSolVal=12746.279999999995 t=1.13
gen=25 bestSolVal=12933.300000000003 t=1.225
gen=26 bestSolVal=13051.250000000005 t=1.274
gen=27 bestSolVal=13341.049999999996 t=1.325
gen=28 bestSolVal=13407.829999999998 t=1.376
gen=29 bestSolVal=13630.000000000007 t=1.426
gen=32 bestSolVal=13925.47 t=1.572
gen=33 bestSolVal=14419.519999999999 t=1.62
gen=34 bestSolVal=14461.299999999997 t=1.668
gen=37 bestSolVal=14612.77 t=1.813
gen=39 bestSolVal=14719.87 t=1.91
gen=40 bestSolVal=15041.890000000001 t=1.958
gen=41 bestSolVal=15234.36 t=2.006
gen=45 bestSolVal=15754.300000000001 t=2.198
gen=48 bestSolVal=16013.930000000002 t=2.339
gen=49 bestSolVal=16152.379999999997 t=2.386
gen=52 bestSolVal=16497.590000000007 t=2.527
gen=57 bestSolVal=16539.049999999996 t=2.765
gen=58 bestSolVal=16795.679999999997 t=2.812
gen=59 bestSolVal=16840.34 t=2.86
gen=63 bestSolVal=17038.79 t=3.052
gen=64 bestSolVal=17246.679999999982 t=3.1
gen=67 bestSolVal=17447.92999999999 t=3.243
gen=75 bestSolVal=17482.799999999996 t=3.629
gen=76 bestSolVal=17603.699999999986 t=3.678
gen=79 bestSolVal=17754.050000000003 t=3.821
gen=84 bestSolVal=17773.12 t=4.057
gen=87 bestSolVal=18177.319999999996 t=4.2
gen=88 bestSolVal=18245.979999999992 t=4.249
gen=89 bestSolVal=18258.420000000002 t=4.297
gen=91 bestSolVal=18472.569999999992 t=4.393
gen=94 bestSolVal=18558.559999999998 t=4.537
gen=102 bestSolVal=18766.739999999994 t=4.925
gen=106 bestSolVal=18946.630000000005 t=5.119
gen=110 bestSolVal=19039.609999999986 t=5.314
gen=114 bestSolVal=19644.239999999998 t=5.507
gen=121 bestSolVal=19675.670000000002 t=5.84
gen=130 bestSolVal=19721.949999999993 t=6.271
gen=131 bestSolVal=19819.649999999998 t=6.319
gen=134 bestSolVal=19868.459999999985 t=6.464
gen=153 bestSolVal=19881.59999999999 t=7.39
gen=169 bestSolVal=19980.7 t=8.172
gen=175 bestSolVal=20558.749999999993 t=8.468
gen=183 bestSolVal=20662.179999999993 t=8.861
gen=208 bestSolVal=20668.129999999986 t=10.091
gen=221 bestSolVal=20793.929999999982 t=10.746
gen=224 bestSolVal=20859.129999999994 t=10.895
gen=245 bestSolVal=20933.09 t=11.949
gen=264 bestSolVal=20963.370000000003 t=12.901
gen=277 bestSolVal=21098.44 t=13.543
gen=288 bestSolVal=21107.38 t=14.225
gen=340 bestSolVal=21201.24 t=17.733
gen=359 bestSolVal=21537.35000000001 t=18.682
Set coverage = [60, 63, 57, 53, 63, 61, 78, 62, 61, 65, 56, 71, 70, 71, 55, 60, 56, 65, 64, 46, 58, 60, 65, 54, 56, 67, 50, 60, 61, 56, 53, 64, 63, 65, 61, 63, 57, 60, 69, 57, 60, 56, 51, 69, 68, 64, 66, 67, 50, 79, 65, 62, 56, 57, 65, 65, 53, 61, 62, 57, 61, 56, 60, 64, 61, 58, 55, 60, 53, 59, 61, 58, 65, 60, 66, 61, 65, 67, 59, 60, 56, 69, 63, 59, 65, 61, 60, 54, 77, 49, 62, 66, 63, 60, 66, 55, 71, 64, 58, 60, 64, 65, 61, 64, 58, 59, 59, 49, 63, 63, 55, 60, 66, 63, 60, 55, 71, 60, 66, 68, 61, 67, 65, 58, 62, 58, 62, 59, 63, 55, 52, 51, 54, 66, 65, 68, 65, 61, 58, 62, 61, 54, 54, 63, 58, 66, 67, 72, 57, 68, 58, 60, 56, 58, 52, 54, 66, 69, 66, 62, 56, 50, 64, 64, 64, 59, 60, 64, 64, 63, 56, 71, 62, 59, 54, 54, 65, 66, 61, 64, 62, 65, 66, 47, 50, 63, 60, 58, 58, 60, 63, 64, 58, 70, 64, 55, 58, 59, 62, 60]
maxVal = Solution: cost=[21537.35000000001], size=[122], elements=[3, 5, 6, 7, 10, 11, 13, 14, 15, 16, 20, 21, 22, 23, 24, 25, 27, 28, 30, 31, 32, 33, 36, 40, 41, 43, 44, 45, 48, 49, 50, 51, 52, 53, 54, 55, 56, 58, 61, 62, 64, 65, 67, 68, 69, 70, 71, 72, 73, 75, 76, 78, 82, 83, 85, 86, 87, 88, 91, 93, 96, 97, 99, 101, 102, 104, 105, 106, 109, 110, 114, 115, 116, 117, 118, 119, 121, 122, 123, 124, 125, 127, 128, 130, 131, 132, 133, 137, 138, 141, 143, 145, 147, 148, 149, 151, 153, 155, 157, 158, 160, 161, 162, 163, 167, 168, 172, 175, 177, 181, 183, 185, 187, 191, 192, 193, 194, 195, 196, 197, 198, 199]
Time = 18.694 seg
