Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=3560.51 t=0.036
gen=2 bestSolVal=4021.2599999999998 t=0.142
gen=3 bestSolVal=5107.249999999999 t=0.193
gen=4 bestSolVal=6076.72 t=0.242
gen=7 bestSolVal=7439.580000000001 t=0.387
gen=8 bestSolVal=8120.360000000001 t=0.436
gen=10 bestSolVal=9576.490000000009 t=0.534
gen=12 bestSolVal=9717.120000000008 t=0.647
gen=15 bestSolVal=9908.219999999998 t=0.797
gen=16 bestSolVal=10001.420000000004 t=0.846
gen=17 bestSolVal=10265.520000000002 t=0.895
gen=18 bestSolVal=10514.460000000001 t=0.945
gen=19 bestSolVal=10955.780000000004 t=0.995
gen=20 bestSolVal=11616.830000000007 t=1.044
gen=21 bestSolVal=11864.660000000003 t=1.099
gen=22 bestSolVal=12169.589999999998 t=1.147
gen=23 bestSolVal=12889.080000000002 t=1.196
gen=24 bestSolVal=13082.499999999996 t=1.243
gen=25 bestSolVal=13288.170000000004 t=1.291
gen=26 bestSolVal=13656.199999999995 t=1.34
gen=29 bestSolVal=13820.510000000002 t=1.504
gen=31 bestSolVal=14126.700000000004 t=1.601
gen=33 bestSolVal=14710.889999999996 t=1.696
gen=34 bestSolVal=15513.339999999995 t=1.743
gen=41 bestSolVal=15655.630000000003 t=2.08
gen=42 bestSolVal=15819.679999999998 t=2.129
gen=43 bestSolVal=16007.02 t=2.177
gen=44 bestSolVal=16022.520000000004 t=2.225
gen=45 bestSolVal=16308.559999999994 t=2.273
gen=46 bestSolVal=16380.320000000007 t=2.322
gen=47 bestSolVal=16452.22 t=2.37
gen=48 bestSolVal=16478.940000000002 t=2.419
gen=51 bestSolVal=16758.29 t=2.562
gen=52 bestSolVal=17195.51 t=2.611
gen=56 bestSolVal=17220.979999999996 t=2.81
gen=57 bestSolVal=17475.649999999998 t=2.86
gen=64 bestSolVal=17479.880000000005 t=3.208
gen=65 bestSolVal=17756.72000000001 t=3.259
gen=72 bestSolVal=17930.31999999998 t=3.61
gen=73 bestSolVal=18137.68999999999 t=3.659
gen=75 bestSolVal=18355.5 t=3.756
gen=77 bestSolVal=18388.210000000003 t=3.854
gen=79 bestSolVal=18610.710000000006 t=3.953
gen=81 bestSolVal=18889.319999999996 t=4.051
gen=82 bestSolVal=19001.719999999987 t=4.1
gen=85 bestSolVal=19270.18 t=4.248
gen=92 bestSolVal=19302.190000000002 t=4.597
gen=93 bestSolVal=19341.34999999998 t=4.647
gen=99 bestSolVal=19359.24 t=4.947
gen=103 bestSolVal=19475.970000000012 t=5.159
gen=105 bestSolVal=19815.48999999999 t=5.258
gen=109 bestSolVal=19828.929999999997 t=5.459
gen=110 bestSolVal=19959.54 t=5.508
gen=129 bestSolVal=20169.27000000001 t=6.469
gen=131 bestSolVal=20188.020000000008 t=6.571
gen=152 bestSolVal=20523.09 t=7.638
gen=154 bestSolVal=20605.93 t=7.739
gen=182 bestSolVal=20900.200000000004 t=9.152
gen=189 bestSolVal=20936.620000000006 t=9.506
gen=231 bestSolVal=20980.280000000002 t=11.631
gen=269 bestSolVal=21071.440000000002 t=13.564
gen=275 bestSolVal=21091.36 t=13.867
gen=276 bestSolVal=21168.320000000007 t=13.918
gen=285 bestSolVal=21400.999999999993 t=14.374
Set coverage = [59, 68, 55, 60, 62, 64, 78, 62, 59, 68, 65, 70, 70, 69, 56, 63, 56, 68, 65, 51, 63, 59, 68, 53, 56, 65, 53, 64, 63, 59, 55, 63, 64, 68, 62, 67, 61, 62, 72, 60, 64, 62, 54, 68, 68, 62, 63, 71, 58, 83, 67, 65, 57, 56, 69, 65, 61, 64, 65, 56, 64, 55, 58, 67, 65, 66, 55, 61, 60, 60, 67, 62, 62, 63, 67, 64, 65, 71, 62, 67, 56, 66, 64, 62, 71, 66, 62, 52, 76, 55, 67, 69, 65, 56, 67, 59, 71, 66, 64, 63, 68, 69, 67, 66, 58, 63, 59, 54, 66, 67, 54, 60, 61, 59, 64, 63, 73, 59, 70, 69, 60, 67, 69, 60, 65, 59, 65, 60, 66, 58, 56, 56, 56, 65, 68, 67, 65, 60, 62, 59, 65, 57, 59, 63, 62, 63, 72, 71, 62, 72, 58, 68, 57, 63, 54, 59, 70, 67, 67, 63, 58, 52, 63, 66, 69, 59, 62, 64, 73, 65, 61, 66, 64, 64, 51, 59, 66, 66, 61, 62, 63, 63, 66, 45, 54, 62, 64, 57, 63, 62, 68, 63, 63, 73, 72, 61, 59, 63, 59, 64]
maxVal = Solution: cost=[21400.999999999993], size=[126], elements=[3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 27, 28, 30, 31, 32, 33, 35, 37, 40, 41, 46, 48, 49, 52, 53, 54, 55, 56, 57, 58, 60, 61, 62, 64, 65, 67, 68, 69, 70, 71, 73, 75, 76, 78, 84, 85, 86, 87, 88, 91, 93, 96, 97, 99, 101, 102, 104, 105, 106, 108, 110, 111, 114, 115, 116, 118, 120, 121, 122, 123, 124, 125, 127, 128, 130, 132, 133, 137, 138, 141, 145, 147, 148, 149, 151, 152, 153, 157, 158, 160, 161, 162, 163, 168, 169, 172, 173, 174, 175, 176, 179, 181, 182, 183, 185, 187, 188, 190, 191, 192, 193, 194, 195, 197, 198, 199]
Time = 14.387 seg
