Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=3687.9100000000044 t=0.035
gen=1 bestSolVal=3717.5099999999975 t=0.09
gen=2 bestSolVal=5394.780000000002 t=0.14
gen=3 bestSolVal=5479.899999999998 t=0.188
gen=5 bestSolVal=5750.080000000004 t=0.282
gen=6 bestSolVal=6773.079999999998 t=0.329
gen=9 bestSolVal=7712.060000000001 t=0.47
gen=10 bestSolVal=7864.059999999999 t=0.518
gen=11 bestSolVal=8988.590000000004 t=0.567
gen=13 bestSolVal=9008.8 t=0.663
gen=14 bestSolVal=9139.19 t=0.71
gen=15 bestSolVal=10573.559999999998 t=0.759
gen=17 bestSolVal=11106.929999999997 t=0.853
gen=19 bestSolVal=11748.490000000003 t=0.949
gen=21 bestSolVal=11898.100000000004 t=1.045
gen=23 bestSolVal=12604.420000000002 t=1.142
gen=24 bestSolVal=12942.050000000005 t=1.19
gen=26 bestSolVal=13265.910000000003 t=1.286
gen=27 bestSolVal=13703.84 t=1.334
gen=30 bestSolVal=13798.819999999996 t=1.482
gen=31 bestSolVal=14373.46000000001 t=1.532
gen=32 bestSolVal=14393.819999999998 t=1.581
gen=33 bestSolVal=15586.459999999997 t=1.63
gen=38 bestSolVal=15687.669999999998 t=1.88
gen=40 bestSolVal=16086.720000000003 t=1.981
gen=41 bestSolVal=16140.339999999995 t=2.032
gen=46 bestSolVal=16738.899999999998 t=2.286
gen=48 bestSolVal=17058.389999999996 t=2.387
gen=49 bestSolVal=17122.919999999995 t=2.438
gen=54 bestSolVal=17349.119999999995 t=2.69
gen=58 bestSolVal=18003.29 t=2.893
gen=67 bestSolVal=18065.26 t=3.343
gen=70 bestSolVal=18308.77000000001 t=3.495
gen=71 bestSolVal=18871.870000000003 t=3.547
gen=84 bestSolVal=18887.520000000004 t=4.207
gen=86 bestSolVal=18917.3 t=4.311
gen=98 bestSolVal=18947.499999999996 t=4.918
gen=100 bestSolVal=19043.73 t=5.018
gen=103 bestSolVal=19138.68 t=5.168
gen=106 bestSolVal=19335.490000000013 t=5.316
gen=110 bestSolVal=19505.08999999999 t=5.515
gen=111 bestSolVal=20112.309999999998 t=5.565
gen=113 bestSolVal=20114.010000000002 t=5.667
gen=134 bestSolVal=20121.329999999994 t=6.729
gen=141 bestSolVal=20227.91 t=7.09
gen=146 bestSolVal=20296.710000000003 t=7.349
gen=147 bestSolVal=20745.95 t=7.401
gen=150 bestSolVal=20777.949999999993 t=7.553
gen=197 bestSolVal=20786.399999999998 t=9.94
gen=219 bestSolVal=20810.060000000005 t=11.048
gen=246 bestSolVal=20934.340000000007 t=12.411
gen=303 bestSolVal=20961.410000000007 t=15.311
gen=304 bestSolVal=21030.829999999998 t=15.362
gen=332 bestSolVal=21215.219999999998 t=16.781
gen=414 bestSolVal=21255.889999999992 t=20.953
gen=417 bestSolVal=21307.21 t=21.104
gen=420 bestSolVal=21367.7 t=21.255
Set coverage = [58, 65, 59, 58, 64, 63, 77, 59, 58, 66, 59, 67, 67, 69, 58, 60, 55, 68, 64, 48, 61, 62, 64, 52, 60, 64, 52, 64, 59, 61, 52, 64, 65, 65, 60, 62, 64, 62, 67, 58, 55, 60, 54, 71, 66, 61, 63, 67, 56, 79, 63, 65, 54, 59, 65, 70, 57, 65, 63, 61, 62, 56, 61, 63, 68, 61, 55, 64, 59, 57, 66, 59, 58, 62, 66, 61, 65, 67, 63, 66, 54, 70, 65, 59, 69, 65, 56, 53, 77, 49, 64, 69, 64, 59, 64, 54, 72, 64, 58, 62, 64, 68, 66, 65, 59, 61, 59, 50, 70, 68, 55, 53, 62, 58, 63, 57, 72, 60, 69, 67, 60, 68, 68, 58, 63, 58, 61, 59, 61, 56, 58, 57, 57, 70, 69, 71, 65, 62, 60, 64, 61, 54, 57, 62, 60, 65, 66, 68, 62, 71, 59, 60, 55, 65, 55, 56, 64, 67, 65, 64, 61, 57, 64, 66, 64, 62, 60, 67, 67, 63, 61, 64, 66, 61, 55, 57, 68, 64, 59, 60, 61, 65, 64, 48, 53, 63, 61, 59, 62, 60, 65, 66, 64, 68, 67, 59, 60, 60, 61, 61]
maxVal = Solution: cost=[21367.7], size=[124], elements=[3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 20, 21, 22, 24, 25, 27, 28, 30, 31, 32, 33, 40, 41, 43, 44, 46, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 60, 61, 62, 64, 65, 67, 68, 69, 70, 71, 73, 75, 76, 78, 80, 84, 85, 88, 91, 93, 95, 96, 97, 99, 101, 104, 105, 106, 108, 109, 110, 111, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 127, 128, 130, 131, 132, 133, 137, 141, 142, 145, 147, 148, 151, 152, 153, 155, 157, 158, 160, 161, 162, 168, 169, 170, 173, 175, 176, 181, 183, 185, 187, 190, 191, 192, 193, 194, 195, 196, 197, 199]
Time = 21.267 seg
