Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=3146.230000000002 t=0.037
gen=1 bestSolVal=3194.0500000000006 t=0.093
gen=2 bestSolVal=4590.12 t=0.142
gen=4 bestSolVal=5134.070000000001 t=0.238
gen=5 bestSolVal=5813.720000000003 t=0.285
gen=6 bestSolVal=7658.310000000002 t=0.333
gen=8 bestSolVal=8060.67 t=0.43
gen=9 bestSolVal=8282.65 t=0.478
gen=10 bestSolVal=9201.439999999999 t=0.526
gen=11 bestSolVal=9958.44 t=0.575
gen=13 bestSolVal=10186.779999999999 t=0.672
gen=14 bestSolVal=10255.629999999997 t=0.722
gen=16 bestSolVal=10701.939999999999 t=0.821
gen=20 bestSolVal=11184.029999999995 t=1.208
gen=21 bestSolVal=11920.790000000005 t=1.293
gen=22 bestSolVal=12040.050000000007 t=1.412
gen=23 bestSolVal=12377.01 t=1.501
gen=24 bestSolVal=12483.51 t=1.595
gen=26 bestSolVal=13071.669999999998 t=1.773
gen=27 bestSolVal=13324.140000000005 t=1.889
gen=28 bestSolVal=13342.22 t=2.055
gen=29 bestSolVal=13810.69 t=2.111
gen=31 bestSolVal=13965.349999999999 t=2.222
gen=32 bestSolVal=14150.019999999995 t=2.283
gen=33 bestSolVal=14439.960000000003 t=2.339
gen=35 bestSolVal=14999.089999999998 t=2.448
gen=36 bestSolVal=15341.670000000004 t=2.502
gen=37 bestSolVal=15535.370000000006 t=2.556
gen=39 bestSolVal=15894.94 t=2.71
gen=40 bestSolVal=15993.210000000008 t=2.767
gen=41 bestSolVal=16512.68 t=2.822
gen=43 bestSolVal=16853.180000000004 t=2.929
gen=44 bestSolVal=16882.780000000002 t=2.989
gen=48 bestSolVal=17215.59 t=3.274
gen=52 bestSolVal=17233.500000000015 t=3.524
gen=55 bestSolVal=17435.610000000015 t=3.74
gen=57 bestSolVal=17828.62 t=3.854
gen=58 bestSolVal=18160.59000000001 t=3.937
gen=63 bestSolVal=18270.21 t=4.244
gen=64 bestSolVal=18427.669999999987 t=4.3
gen=66 bestSolVal=18473.75999999999 t=4.405
gen=67 bestSolVal=18542.469999999994 t=4.459
gen=69 bestSolVal=19085.66999999999 t=4.567
gen=72 bestSolVal=19130.960000000006 t=4.725
gen=82 bestSolVal=19251.210000000006 t=5.26
gen=92 bestSolVal=19273.02000000001 t=5.804
gen=97 bestSolVal=19549.870000000003 t=6.07
gen=114 bestSolVal=19613.78000000001 t=6.972
gen=118 bestSolVal=19789.39 t=7.179
gen=138 bestSolVal=19815.480000000003 t=8.221
gen=141 bestSolVal=19858.960000000014 t=8.375
gen=155 bestSolVal=19878.229999999996 t=9.106
gen=168 bestSolVal=20028.78 t=9.778
gen=180 bestSolVal=20371.659999999993 t=10.39
gen=188 bestSolVal=20501.89999999999 t=10.802
gen=204 bestSolVal=20754.120000000003 t=11.627
gen=221 bestSolVal=20799.850000000006 t=12.564
gen=224 bestSolVal=21098.039999999997 t=12.72
gen=229 bestSolVal=21133.159999999996 t=13.003
gen=232 bestSolVal=21171.649999999994 t=13.182
gen=234 bestSolVal=21391.30999999998 t=13.295
Set coverage = [56, 65, 57, 59, 64, 59, 76, 60, 60, 62, 58, 65, 66, 68, 54, 59, 51, 66, 63, 47, 60, 59, 64, 54, 57, 61, 52, 62, 62, 55, 55, 62, 60, 63, 63, 60, 56, 64, 70, 63, 58, 54, 50, 68, 65, 59, 62, 64, 51, 77, 65, 60, 55, 57, 63, 66, 56, 59, 61, 56, 59, 51, 58, 65, 61, 57, 58, 61, 54, 58, 61, 59, 60, 59, 65, 57, 65, 66, 66, 60, 59, 64, 69, 58, 66, 61, 56, 53, 72, 50, 66, 65, 62, 59, 61, 55, 69, 62, 60, 61, 61, 70, 68, 62, 58, 64, 58, 51, 65, 65, 53, 58, 61, 57, 62, 58, 72, 61, 65, 66, 54, 71, 66, 58, 59, 63, 63, 58, 61, 54, 58, 54, 52, 62, 66, 62, 60, 60, 57, 56, 65, 55, 54, 57, 61, 68, 72, 69, 59, 72, 61, 60, 55, 63, 53, 56, 59, 65, 64, 55, 58, 55, 62, 68, 63, 58, 61, 61, 68, 66, 56, 65, 64, 60, 49, 51, 64, 64, 57, 58, 62, 63, 62, 46, 50, 62, 59, 59, 60, 52, 61, 65, 62, 69, 69, 57, 59, 54, 60, 58]
maxVal = Solution: cost=[21391.30999999998], size=[121], elements=[3, 5, 6, 7, 10, 11, 12, 13, 15, 16, 20, 21, 23, 24, 25, 26, 27, 30, 31, 32, 33, 36, 40, 41, 42, 44, 45, 46, 48, 49, 50, 51, 52, 53, 55, 56, 57, 58, 59, 61, 62, 64, 65, 67, 68, 70, 71, 73, 75, 76, 78, 79, 84, 88, 89, 93, 96, 97, 99, 101, 102, 104, 105, 106, 108, 110, 111, 114, 115, 116, 118, 119, 120, 121, 122, 124, 125, 128, 130, 131, 132, 133, 137, 138, 141, 145, 147, 148, 151, 152, 153, 155, 157, 158, 160, 161, 162, 163, 165, 168, 169, 172, 173, 174, 175, 176, 177, 181, 182, 183, 185, 187, 190, 192, 193, 194, 195, 196, 197, 198, 199]
Time = 13.308 seg
