Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=2600.6 t=0.036
gen=1 bestSolVal=3666.8700000000003 t=0.092
gen=3 bestSolVal=5521.930000000004 t=0.191
gen=5 bestSolVal=5591.7199999999975 t=0.284
gen=6 bestSolVal=5989.240000000001 t=0.331
gen=7 bestSolVal=6327.320000000005 t=0.379
gen=8 bestSolVal=6867.290000000001 t=0.426
gen=9 bestSolVal=7540.869999999999 t=0.473
gen=10 bestSolVal=8277.249999999993 t=0.52
gen=11 bestSolVal=8559.909999999996 t=0.568
gen=12 bestSolVal=8595.649999999996 t=0.615
gen=13 bestSolVal=9366.04 t=0.662
gen=16 bestSolVal=9392.670000000007 t=0.805
gen=17 bestSolVal=9762.16 t=0.853
gen=18 bestSolVal=10281.300000000001 t=0.901
gen=19 bestSolVal=10604.200000000003 t=0.95
gen=20 bestSolVal=10641.260000000006 t=0.998
gen=21 bestSolVal=11201.61 t=1.047
gen=23 bestSolVal=11644.790000000014 t=1.144
gen=24 bestSolVal=11739.849999999995 t=1.192
gen=25 bestSolVal=12755.349999999997 t=1.241
gen=28 bestSolVal=12759.17 t=1.386
gen=30 bestSolVal=13423.7 t=1.484
gen=31 bestSolVal=14151.619999999999 t=1.532
gen=34 bestSolVal=14386.620000000006 t=1.678
gen=35 bestSolVal=14503.939999999995 t=1.727
gen=37 bestSolVal=14975.98 t=1.827
gen=39 bestSolVal=15954.040000000005 t=1.927
gen=40 bestSolVal=16273.009999999995 t=1.978
gen=42 bestSolVal=16428.47 t=2.078
gen=47 bestSolVal=16457.76 t=2.329
gen=48 bestSolVal=16607.459999999992 t=2.379
gen=49 bestSolVal=17792.530000000013 t=2.43
gen=54 bestSolVal=18072.11000000001 t=2.682
gen=57 bestSolVal=18276.16000000001 t=2.83
gen=62 bestSolVal=18284.670000000006 t=3.077
gen=63 bestSolVal=18557.51 t=3.126
gen=69 bestSolVal=18772.379999999997 t=3.426
gen=74 bestSolVal=18815.269999999993 t=3.676
gen=77 bestSolVal=18823.97999999999 t=3.828
gen=78 bestSolVal=19084.839999999993 t=3.879
gen=94 bestSolVal=19186.409999999985 t=4.683
gen=95 bestSolVal=19247.800000000003 t=4.734
gen=97 bestSolVal=19548.419999999995 t=4.835
gen=101 bestSolVal=19593.98 t=5.034
gen=113 bestSolVal=19716.689999999988 t=5.634
gen=120 bestSolVal=19761.16999999999 t=5.987
gen=125 bestSolVal=19903.679999999986 t=6.239
gen=136 bestSolVal=20067.009999999995 t=6.795
gen=152 bestSolVal=20074.579999999998 t=7.598
gen=164 bestSolVal=20259.289999999997 t=8.207
gen=174 bestSolVal=20282.899999999998 t=8.714
gen=193 bestSolVal=20343.850000000017 t=9.668
gen=201 bestSolVal=20370.45000000001 t=10.077
gen=202 bestSolVal=20382.890000000018 t=10.127
gen=208 bestSolVal=20471.450000000008 t=10.429
gen=209 bestSolVal=20632.89000000001 t=10.479
gen=218 bestSolVal=20822.230000000007 t=10.927
gen=222 bestSolVal=20886.529999999995 t=11.127
gen=261 bestSolVal=20920.72999999999 t=13.065
gen=334 bestSolVal=20947.38000000001 t=16.775
gen=399 bestSolVal=20973.210000000003 t=20.083
gen=427 bestSolVal=21043.070000000003 t=21.511
gen=435 bestSolVal=21060.09000000001 t=21.917
gen=440 bestSolVal=21162.70000000001 t=22.17
gen=454 bestSolVal=21163.83 t=22.879
gen=471 bestSolVal=21260.660000000007 t=23.742
gen=486 bestSolVal=21443.000000000007 t=24.505
