Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=3738.589999999997 t=0.037
gen=1 bestSolVal=3789.43 t=0.091
gen=2 bestSolVal=5699.03 t=0.141
gen=3 bestSolVal=6230.750000000003 t=0.188
gen=6 bestSolVal=6812.690000000003 t=0.33
gen=8 bestSolVal=8001.730000000002 t=0.426
gen=9 bestSolVal=9385.310000000001 t=0.473
gen=12 bestSolVal=9715.270000000004 t=0.618
gen=14 bestSolVal=11166.539999999999 t=0.714
gen=15 bestSolVal=11325.260000000002 t=0.763
gen=16 bestSolVal=11628.15 t=0.811
gen=17 bestSolVal=11710.54 t=0.859
gen=19 bestSolVal=12356.85000000001 t=0.956
gen=20 bestSolVal=12439.080000000005 t=1.005
gen=22 bestSolVal=12519.570000000007 t=1.102
gen=24 bestSolVal=13086.880000000006 t=1.198
gen=26 bestSolVal=13387.469999999992 t=1.292
gen=28 bestSolVal=13447.94 t=1.387
gen=29 bestSolVal=13568.749999999987 t=1.435
gen=30 bestSolVal=14219.41 t=1.484
gen=31 bestSolVal=14624.230000000012 t=1.532
gen=33 bestSolVal=14682.349999999995 t=1.629
gen=34 bestSolVal=14908.499999999996 t=1.677
gen=36 bestSolVal=15308.279999999999 t=1.774
gen=37 bestSolVal=15990.65 t=1.823
gen=41 bestSolVal=16076.400000000003 t=2.019
gen=47 bestSolVal=16447.629999999997 t=2.304
gen=50 bestSolVal=16923.74 t=2.447
gen=56 bestSolVal=17036.61 t=2.738
gen=59 bestSolVal=17262.78000000001 t=2.883
gen=63 bestSolVal=17830.550000000003 t=3.074
gen=66 bestSolVal=18227.83 t=3.217
gen=67 bestSolVal=18231.960000000003 t=3.268
gen=76 bestSolVal=18340.989999999983 t=3.705
gen=78 bestSolVal=18429.209999999992 t=3.802
gen=79 bestSolVal=18550.359999999997 t=3.851
gen=81 bestSolVal=19032.05 t=3.951
gen=86 bestSolVal=19156.13 t=4.201
gen=90 bestSolVal=19403.60000000001 t=4.396
gen=95 bestSolVal=19484.789999999994 t=4.642
gen=96 bestSolVal=19745.139999999992 t=4.692
gen=115 bestSolVal=19906.570000000003 t=5.639
gen=126 bestSolVal=20142.6 t=6.184
gen=147 bestSolVal=20181.980000000003 t=7.227
gen=182 bestSolVal=20222.150000000005 t=8.972
gen=192 bestSolVal=20399.159999999993 t=9.473
gen=220 bestSolVal=20590.269999999993 t=10.876
gen=227 bestSolVal=20596.01999999999 t=11.226
gen=234 bestSolVal=20862.370000000003 t=11.575
gen=256 bestSolVal=20862.980000000007 t=13.062
gen=269 bestSolVal=21013.019999999993 t=13.811
gen=348 bestSolVal=21048.96 t=18.003
gen=401 bestSolVal=21131.78 t=20.757
gen=411 bestSolVal=21258.349999999995 t=21.277
gen=422 bestSolVal=21435.679999999997 t=21.843
Set coverage = [60, 67, 55, 58, 66, 67, 80, 65, 61, 68, 60, 70, 69, 69, 56, 63, 53, 67, 64, 50, 61, 63, 68, 54, 57, 67, 55, 66, 62, 59, 55, 65, 68, 66, 61, 63, 61, 62, 70, 61, 61, 58, 52, 70, 67, 64, 68, 67, 55, 78, 64, 69, 56, 57, 66, 71, 58, 67, 65, 60, 63, 56, 62, 65, 67, 62, 57, 64, 58, 58, 68, 61, 63, 61, 68, 64, 67, 65, 61, 66, 58, 68, 66, 60, 70, 64, 58, 53, 78, 50, 66, 72, 65, 60, 67, 58, 74, 69, 57, 60, 67, 69, 68, 65, 61, 65, 59, 51, 68, 69, 54, 57, 62, 62, 62, 60, 76, 62, 70, 66, 60, 68, 66, 57, 67, 61, 64, 59, 65, 62, 57, 53, 58, 68, 70, 70, 66, 61, 58, 62, 64, 57, 61, 65, 62, 70, 69, 71, 60, 75, 58, 63, 54, 62, 54, 57, 66, 65, 68, 65, 60, 55, 66, 66, 65, 61, 61, 67, 73, 62, 60, 67, 63, 61, 53, 54, 65, 67, 59, 61, 60, 66, 68, 46, 49, 63, 65, 58, 64, 64, 68, 66, 65, 73, 69, 59, 62, 59, 64, 61]
maxVal = Solution: cost=[21435.679999999997], size=[126], elements=[3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 20, 21, 22, 23, 24, 25, 27, 28, 30, 31, 32, 33, 40, 41, 43, 44, 46, 48, 49, 52, 54, 55, 56, 57, 58, 60, 61, 62, 64, 65, 67, 68, 69, 70, 71, 73, 75, 76, 78, 82, 83, 84, 85, 87, 88, 89, 91, 93, 96, 97, 99, 101, 104, 105, 106, 108, 109, 110, 111, 114, 115, 116, 117, 118, 120, 121, 122, 123, 124, 125, 127, 128, 130, 131, 132, 133, 137, 138, 141, 142, 145, 147, 148, 151, 152, 153, 155, 157, 158, 160, 161, 162, 163, 165, 168, 172, 173, 175, 181, 183, 185, 187, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199]
Time = 21.855 seg
