Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=4216.000000000004 t=0.035
gen=2 bestSolVal=4734.9400000000005 t=0.137
gen=3 bestSolVal=5702.280000000001 t=0.187
gen=4 bestSolVal=6059.829999999998 t=0.234
gen=5 bestSolVal=6847.839999999998 t=0.281
gen=6 bestSolVal=6928.240000000002 t=0.329
gen=8 bestSolVal=7126.130000000003 t=0.423
gen=9 bestSolVal=7679.75 t=0.47
gen=10 bestSolVal=8443.750000000004 t=0.516
gen=12 bestSolVal=8952.580000000004 t=0.61
gen=13 bestSolVal=9333.49 t=0.657
gen=14 bestSolVal=9681.330000000002 t=0.703
gen=15 bestSolVal=10215.679999999997 t=0.75
gen=16 bestSolVal=10311.270000000002 t=0.798
gen=17 bestSolVal=10363.03 t=0.854
gen=18 bestSolVal=11130.179999999993 t=0.904
gen=19 bestSolVal=11651.88 t=0.954
gen=20 bestSolVal=12211.539999999995 t=1.004
gen=22 bestSolVal=12667.300000000003 t=1.102
gen=23 bestSolVal=12698.05 t=1.203
gen=24 bestSolVal=13326.250000000005 t=1.29
gen=26 bestSolVal=13545.36 t=1.419
gen=27 bestSolVal=13812.43 t=1.468
gen=29 bestSolVal=14038.550000000012 t=1.565
gen=32 bestSolVal=14987.620000000006 t=1.708
gen=36 bestSolVal=15059.980000000003 t=1.902
gen=37 bestSolVal=15628.419999999998 t=1.95
gen=40 bestSolVal=16234.230000000003 t=2.096
gen=41 bestSolVal=16792.94 t=2.145
gen=43 bestSolVal=17339.82 t=2.242
gen=52 bestSolVal=17575.739999999994 t=2.68
gen=53 bestSolVal=17589.679999999993 t=2.729
gen=58 bestSolVal=17874.649999999994 t=2.973
gen=63 bestSolVal=18071.610000000004 t=3.22
gen=66 bestSolVal=18104.239999999998 t=3.37
gen=68 bestSolVal=18297.109999999997 t=3.473
gen=72 bestSolVal=18495.689999999995 t=3.674
gen=74 bestSolVal=18511.72 t=3.774
gen=76 bestSolVal=18640.34 t=3.874
gen=82 bestSolVal=18847.45999999999 t=4.176
gen=84 bestSolVal=19046.629999999997 t=4.277
gen=88 bestSolVal=19091.089999999993 t=4.48
gen=89 bestSolVal=19157.759999999987 t=4.53
gen=91 bestSolVal=19173.340000000007 t=4.631
gen=92 bestSolVal=19417.34999999999 t=4.681
gen=96 bestSolVal=19702.069999999985 t=4.883
gen=102 bestSolVal=20076.309999999994 t=5.192
gen=135 bestSolVal=20244.68999999999 t=6.881
gen=141 bestSolVal=20382.090000000015 t=7.182
gen=162 bestSolVal=20440.750000000015 t=8.244
gen=164 bestSolVal=20466.999999999996 t=8.344
gen=175 bestSolVal=20481.150000000005 t=8.909
gen=186 bestSolVal=20490.780000000002 t=9.467
gen=188 bestSolVal=20563.160000000003 t=9.568
gen=191 bestSolVal=20574.579999999998 t=9.717
gen=225 bestSolVal=20667.29 t=11.428
gen=241 bestSolVal=20686.300000000007 t=12.235
gen=247 bestSolVal=20704.610000000004 t=12.535
gen=248 bestSolVal=20720.090000000007 t=12.586
gen=261 bestSolVal=20933.870000000003 t=13.236
gen=282 bestSolVal=20988.210000000006 t=14.296
gen=284 bestSolVal=21271.06999999999 t=14.396
gen=317 bestSolVal=21344.500000000004 t=16.078
Set coverage = [58, 69, 54, 60, 60, 66, 75, 63, 58, 63, 57, 68, 68, 69, 54, 62, 54, 66, 65, 50, 60, 62, 62, 52, 56, 66, 53, 63, 56, 57, 52, 63, 67, 65, 55, 64, 57, 62, 68, 62, 58, 58, 53, 64, 68, 61, 63, 65, 56, 81, 65, 65, 54, 58, 66, 67, 56, 63, 59, 58, 67, 56, 56, 66, 65, 59, 57, 63, 59, 58, 67, 60, 64, 58, 62, 60, 63, 63, 59, 63, 59, 66, 58, 56, 68, 59, 58, 51, 76, 53, 62, 64, 59, 54, 64, 53, 72, 65, 58, 59, 63, 69, 61, 65, 55, 63, 58, 49, 66, 67, 54, 55, 62, 64, 62, 59, 70, 62, 66, 67, 57, 68, 64, 55, 67, 63, 63, 55, 62, 60, 58, 56, 55, 62, 66, 67, 59, 61, 57, 56, 61, 55, 57, 67, 60, 63, 64, 68, 62, 71, 52, 60, 50, 62, 54, 57, 62, 64, 66, 66, 60, 54, 59, 66, 62, 60, 59, 64, 69, 62, 59, 66, 63, 57, 52, 55, 64, 62, 57, 56, 60, 64, 64, 42, 52, 58, 63, 57, 62, 63, 64, 65, 61, 69, 69, 58, 59, 58, 63, 56]
maxVal = Solution: cost=[21344.500000000004], size=[122], elements=[3, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 20, 21, 22, 23, 24, 25, 27, 28, 30, 31, 32, 33, 35, 40, 41, 42, 43, 46, 47, 48, 49, 52, 53, 54, 55, 56, 57, 58, 60, 61, 62, 64, 65, 68, 70, 71, 73, 76, 78, 79, 84, 85, 87, 88, 91, 93, 95, 96, 97, 99, 101, 104, 105, 106, 107, 108, 109, 110, 111, 113, 114, 115, 116, 117, 118, 120, 121, 122, 123, 124, 125, 127, 128, 130, 132, 133, 137, 138, 141, 145, 147, 148, 151, 152, 153, 155, 157, 158, 160, 161, 162, 163, 168, 172, 173, 175, 176, 181, 183, 185, 187, 190, 191, 192, 193, 194, 195, 196, 197, 199]
Time = 16.089 seg
