Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=3572.3 t=0.036
gen=1 bestSolVal=3727.9299999999994 t=0.092
gen=2 bestSolVal=4247.39 t=0.143
gen=3 bestSolVal=5022.070000000001 t=0.191
gen=4 bestSolVal=5130.37 t=0.239
gen=5 bestSolVal=6089.130000000002 t=0.285
gen=6 bestSolVal=6368.709999999998 t=0.332
gen=7 bestSolVal=7632.140000000002 t=0.379
gen=9 bestSolVal=9186.280000000002 t=0.473
gen=12 bestSolVal=9420.279999999995 t=0.614
gen=13 bestSolVal=9877.860000000004 t=0.661
gen=14 bestSolVal=10346.289999999997 t=0.707
gen=17 bestSolVal=11152.269999999997 t=0.848
gen=22 bestSolVal=12320.3 t=1.088
gen=24 bestSolVal=12456.240000000003 t=1.183
gen=25 bestSolVal=12642.419999999996 t=1.231
gen=26 bestSolVal=12781.550000000001 t=1.279
gen=27 bestSolVal=13532.740000000002 t=1.327
gen=28 bestSolVal=13560.349999999999 t=1.375
gen=30 bestSolVal=13901.030000000004 t=1.473
gen=31 bestSolVal=14482.03 t=1.522
gen=32 bestSolVal=14519.06 t=1.57
gen=34 bestSolVal=14694.509999999998 t=1.668
gen=35 bestSolVal=15350.17 t=1.717
gen=42 bestSolVal=15542.11 t=2.06
gen=44 bestSolVal=16057.300000000001 t=2.156
gen=46 bestSolVal=16064.750000000011 t=2.253
gen=47 bestSolVal=16112.520000000006 t=2.302
gen=48 bestSolVal=16118.449999999999 t=2.35
gen=49 bestSolVal=16237.369999999997 t=2.398
gen=51 bestSolVal=16614.400000000005 t=2.494
gen=53 bestSolVal=16673.830000000005 t=2.592
gen=54 bestSolVal=16760.630000000012 t=2.641
gen=56 bestSolVal=17621.590000000004 t=2.74
gen=59 bestSolVal=17718.379999999997 t=2.886
gen=62 bestSolVal=18185.100000000017 t=3.034
gen=69 bestSolVal=18210.29000000002 t=3.377
gen=72 bestSolVal=18433.85 t=3.526
gen=78 bestSolVal=18473.05 t=3.826
gen=79 bestSolVal=18729.54000000001 t=3.876
gen=82 bestSolVal=18874.00000000001 t=4.025
gen=92 bestSolVal=18883.99 t=4.525
gen=96 bestSolVal=18890.799999999996 t=4.728
gen=98 bestSolVal=18924.280000000006 t=4.827
gen=101 bestSolVal=19262.150000000005 t=4.976
gen=104 bestSolVal=19386.140000000007 t=5.124
gen=106 bestSolVal=19521.890000000014 t=5.223
gen=109 bestSolVal=19542.530000000017 t=5.373
gen=116 bestSolVal=19588.640000000014 t=5.721
gen=124 bestSolVal=19600.810000000023 t=6.123
gen=136 bestSolVal=19808.170000000006 t=6.718
gen=159 bestSolVal=19834.420000000006 t=7.873
gen=164 bestSolVal=19847.420000000002 t=8.128
gen=165 bestSolVal=19967.41 t=8.179
gen=168 bestSolVal=20080.42999999999 t=8.33
gen=170 bestSolVal=20164.36999999998 t=8.43
gen=174 bestSolVal=20362.549999999996 t=8.631
gen=182 bestSolVal=20391.68999999999 t=9.034
gen=190 bestSolVal=20528.389999999992 t=9.441
gen=206 bestSolVal=20570.270000000015 t=10.24
gen=211 bestSolVal=20708.04 t=10.49
gen=219 bestSolVal=20908.660000000003 t=10.895
gen=225 bestSolVal=20913.30999999999 t=11.197
gen=276 bestSolVal=21165.02999999999 t=13.776
gen=286 bestSolVal=21178.590000000004 t=14.28
gen=367 bestSolVal=21279.57999999999 t=19.12
gen=372 bestSolVal=21375.109999999993 t=19.371
Set coverage = [59, 69, 59, 57, 64, 62, 80, 63, 62, 69, 59, 69, 75, 74, 58, 62, 60, 69, 68, 50, 65, 64, 67, 58, 58, 69, 51, 64, 64, 60, 57, 64, 68, 66, 63, 67, 59, 63, 70, 64, 64, 65, 52, 71, 66, 65, 68, 70, 56, 79, 68, 65, 58, 60, 69, 67, 54, 64, 66, 57, 67, 56, 62, 69, 66, 66, 59, 66, 61, 61, 67, 64, 64, 61, 70, 66, 66, 68, 65, 65, 57, 71, 65, 59, 69, 64, 64, 55, 81, 55, 63, 71, 63, 60, 66, 62, 74, 68, 65, 63, 66, 70, 64, 65, 58, 64, 62, 53, 66, 72, 56, 60, 63, 66, 64, 64, 75, 64, 72, 74, 62, 69, 69, 63, 66, 62, 63, 62, 67, 60, 59, 56, 59, 66, 69, 67, 66, 61, 60, 60, 63, 52, 56, 65, 65, 67, 73, 73, 63, 73, 64, 69, 56, 64, 58, 60, 67, 66, 67, 65, 64, 54, 67, 66, 69, 60, 65, 65, 73, 60, 58, 72, 67, 62, 54, 58, 67, 68, 64, 64, 65, 68, 66, 48, 51, 64, 63, 62, 64, 62, 67, 65, 62, 71, 68, 56, 62, 63, 66, 63]
maxVal = Solution: cost=[21375.109999999993], size=[128], elements=[3, 4, 5, 6, 7, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 24, 25, 27, 28, 30, 31, 32, 33, 35, 36, 40, 41, 42, 43, 45, 48, 49, 51, 52, 53, 54, 55, 56, 57, 58, 61, 62, 63, 64, 65, 67, 68, 69, 70, 71, 73, 75, 76, 78, 82, 84, 85, 86, 87, 88, 91, 93, 96, 97, 99, 101, 102, 104, 105, 106, 108, 109, 110, 114, 115, 116, 118, 120, 121, 122, 123, 124, 125, 127, 128, 130, 131, 132, 133, 137, 138, 145, 147, 148, 149, 151, 152, 153, 155, 157, 158, 160, 161, 162, 163, 168, 169, 172, 173, 175, 176, 177, 181, 183, 185, 187, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199]
Time = 19.381 seg
