Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=3873.210000000002 t=0.036
gen=3 bestSolVal=4799.19 t=0.188
gen=4 bestSolVal=5558.380000000001 t=0.238
gen=5 bestSolVal=7391.4 t=0.285
gen=7 bestSolVal=7474.510000000003 t=0.387
gen=9 bestSolVal=7483.329999999999 t=0.482
gen=10 bestSolVal=8050.189999999997 t=0.529
gen=12 bestSolVal=8905.899999999996 t=0.626
gen=13 bestSolVal=9186.479999999994 t=0.672
gen=14 bestSolVal=10003.600000000002 t=0.718
gen=15 bestSolVal=10391.91 t=0.764
gen=17 bestSolVal=10773.630000000001 t=0.856
gen=18 bestSolVal=11076.730000000007 t=0.903
gen=19 bestSolVal=11587.450000000008 t=0.949
gen=20 bestSolVal=12094.730000000001 t=0.996
gen=21 bestSolVal=12115.750000000004 t=1.042
gen=22 bestSolVal=12118.930000000008 t=1.088
gen=24 bestSolVal=12250.720000000001 t=1.182
gen=25 bestSolVal=12682.829999999994 t=1.228
gen=26 bestSolVal=13042.07 t=1.274
gen=28 bestSolVal=13491.459999999997 t=1.367
gen=29 bestSolVal=13511.579999999996 t=1.413
gen=30 bestSolVal=13648.960000000003 t=1.46
gen=31 bestSolVal=14756.26 t=1.506
gen=37 bestSolVal=15042.269999999993 t=1.788
gen=39 bestSolVal=15137.190000000002 t=1.885
gen=40 bestSolVal=15453.859999999997 t=1.933
gen=41 bestSolVal=15768.259999999997 t=1.981
gen=42 bestSolVal=15788.679999999998 t=2.029
gen=45 bestSolVal=16240.92 t=2.172
gen=46 bestSolVal=16513.56 t=2.219
gen=47 bestSolVal=16586.100000000006 t=2.267
gen=48 bestSolVal=16599.280000000006 t=2.315
gen=53 bestSolVal=16672.06 t=2.559
gen=54 bestSolVal=17079.660000000003 t=2.608
gen=55 bestSolVal=17260.499999999996 t=2.657
gen=58 bestSolVal=17402.019999999997 t=2.806
gen=64 bestSolVal=17605.7 t=3.104
gen=65 bestSolVal=17735.530000000006 t=3.154
gen=66 bestSolVal=17916.080000000005 t=3.204
gen=67 bestSolVal=17942.570000000007 t=3.256
gen=73 bestSolVal=18036.820000000018 t=3.559
gen=75 bestSolVal=18226.570000000018 t=3.659
gen=82 bestSolVal=18718.51 t=4.009
gen=87 bestSolVal=18736.97000000001 t=4.257
gen=91 bestSolVal=18854.479999999996 t=4.455
gen=95 bestSolVal=19015.900000000016 t=4.653
gen=97 bestSolVal=19172.920000000016 t=4.752
gen=101 bestSolVal=19490.350000000006 t=4.952
gen=113 bestSolVal=19541.260000000002 t=5.563
gen=114 bestSolVal=19626.690000000002 t=5.615
gen=143 bestSolVal=19744.370000000003 t=7.073
gen=145 bestSolVal=19770.850000000002 t=7.175
gen=146 bestSolVal=19895.049999999996 t=7.225
gen=159 bestSolVal=19978.070000000014 t=7.88
gen=165 bestSolVal=20083.980000000007 t=8.184
