Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=4081.629999999999 t=0.035
gen=1 bestSolVal=6472.550000000002 t=0.089
gen=4 bestSolVal=6553.530000000003 t=0.235
gen=5 bestSolVal=7589.920000000005 t=0.282
gen=6 bestSolVal=7826.150000000001 t=0.33
gen=9 bestSolVal=8751.45 t=0.476
gen=10 bestSolVal=8783.130000000005 t=0.523
gen=11 bestSolVal=9133.670000000002 t=0.572
gen=13 bestSolVal=9527.040000000005 t=0.668
gen=15 bestSolVal=9697.449999999995 t=0.764
gen=16 bestSolVal=10417.540000000006 t=0.811
gen=19 bestSolVal=10651.320000000009 t=0.954
gen=20 bestSolVal=11102.829999999994 t=1.001
gen=21 bestSolVal=11706.50999999999 t=1.048
gen=23 bestSolVal=12047.150000000001 t=1.143
gen=24 bestSolVal=12261.71 t=1.189
gen=26 bestSolVal=13191.619999999995 t=1.28
gen=30 bestSolVal=13510.209999999995 t=1.463
gen=35 bestSolVal=13525.040000000005 t=1.692
gen=36 bestSolVal=13690.449999999995 t=1.739
gen=37 bestSolVal=13700.529999999999 t=1.785
gen=38 bestSolVal=13712.719999999994 t=1.833
gen=39 bestSolVal=14054.129999999997 t=1.881
gen=40 bestSolVal=14382.899999999998 t=1.928
gen=42 bestSolVal=14495.4 t=2.023
gen=43 bestSolVal=14495.959999999997 t=2.071
gen=44 bestSolVal=15043.419999999996 t=2.118
gen=48 bestSolVal=15261.51 t=2.306
gen=50 bestSolVal=15509.270000000006 t=2.401
gen=51 bestSolVal=15827.369999999995 t=2.449
gen=53 bestSolVal=16008.479999999998 t=2.544
gen=54 bestSolVal=16093.579999999993 t=2.592
gen=56 bestSolVal=16120.009999999995 t=2.689
gen=57 bestSolVal=16144.979999999996 t=2.737
gen=61 bestSolVal=16216.969999999987 t=2.929
gen=62 bestSolVal=16441.919999999995 t=2.978
gen=65 bestSolVal=16676.340000000004 t=3.122
gen=68 bestSolVal=16766.76000000001 t=3.265
gen=70 bestSolVal=16930.24 t=3.361
gen=78 bestSolVal=17010.570000000003 t=3.75
gen=79 bestSolVal=17079.870000000006 t=3.797
gen=86 bestSolVal=17082.989999999998 t=4.138
gen=89 bestSolVal=17274.730000000003 t=4.286
gen=90 bestSolVal=17406.040000000005 t=4.336
gen=91 bestSolVal=17492.240000000005 t=4.385
gen=92 bestSolVal=17531.43 t=4.434
gen=94 bestSolVal=17782.410000000014 t=4.531
gen=97 bestSolVal=17888.350000000002 t=4.677
gen=106 bestSolVal=17996.23 t=5.122
gen=110 bestSolVal=18129.53000000001 t=5.32
gen=112 bestSolVal=18243.550000000007 t=5.42
gen=117 bestSolVal=18377.180000000008 t=5.663
gen=118 bestSolVal=18685.39000000001 t=5.712
gen=119 bestSolVal=18747.190000000002 t=5.761
gen=123 bestSolVal=18762.80000000001 t=5.963
gen=125 bestSolVal=18818.579999999998 t=6.062
gen=135 bestSolVal=18839.779999999988 t=6.557
gen=137 bestSolVal=18846.049999999996 t=6.655
gen=140 bestSolVal=19056.750000000004 t=6.802
gen=146 bestSolVal=19114.800000000003 t=7.095
gen=149 bestSolVal=19185.539999999994 t=7.241
gen=150 bestSolVal=19233.650000000005 t=7.29
gen=151 bestSolVal=19423.400000000012 t=7.339
gen=153 bestSolVal=19525.55999999999 t=7.438
gen=157 bestSolVal=19618.839999999997 t=7.634
gen=158 bestSolVal=19741.06 t=7.684
gen=169 bestSolVal=20019.51000000001 t=8.23
gen=191 bestSolVal=20032.04000000001 t=9.356
gen=201 bestSolVal=20153.360000000008 t=9.871
gen=205 bestSolVal=20482.510000000006 t=10.073
