Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=3978.3999999999987 t=0.036
gen=1 bestSolVal=4434.320000000001 t=0.09
gen=2 bestSolVal=4664.040000000002 t=0.14
gen=3 bestSolVal=4694.049999999997 t=0.187
gen=4 bestSolVal=5198.659999999999 t=0.234
gen=5 bestSolVal=5637.360000000004 t=0.281
gen=6 bestSolVal=6935.830000000001 t=0.329
gen=8 bestSolVal=7800.28 t=0.425
gen=9 bestSolVal=8225.16 t=0.472
gen=11 bestSolVal=8453.19 t=0.568
gen=12 bestSolVal=8619.850000000004 t=0.616
gen=13 bestSolVal=9026.490000000002 t=0.664
gen=14 bestSolVal=10073.390000000003 t=0.711
gen=16 bestSolVal=10091.989999999998 t=0.807
gen=17 bestSolVal=11204.879999999996 t=0.856
gen=19 bestSolVal=11337.610000000006 t=0.952
gen=20 bestSolVal=12071.490000000003 t=1.002
gen=21 bestSolVal=12106.220000000007 t=1.052
gen=23 bestSolVal=12634.300000000003 t=1.154
gen=25 bestSolVal=13029.510000000002 t=1.263
gen=27 bestSolVal=13158.769999999997 t=1.361
gen=28 bestSolVal=13602.830000000002 t=1.41
gen=29 bestSolVal=13729.750000000004 t=1.459
gen=30 bestSolVal=14068.019999999993 t=1.508
gen=31 bestSolVal=14271.809999999994 t=1.556
gen=32 bestSolVal=14609.440000000002 t=1.605
gen=34 bestSolVal=14860.379999999994 t=1.702
gen=36 bestSolVal=15269.650000000003 t=1.8
gen=41 bestSolVal=15504.430000000006 t=2.068
gen=44 bestSolVal=15569.490000000009 t=2.214
gen=45 bestSolVal=15695.470000000007 t=2.263
gen=46 bestSolVal=15729.159999999996 t=2.312
gen=48 bestSolVal=15755.21000000001 t=2.41
gen=49 bestSolVal=16023.919999999998 t=2.46
gen=51 bestSolVal=16334.79 t=2.557
gen=53 bestSolVal=16673.630000000012 t=2.654
gen=55 bestSolVal=16749.090000000015 t=2.75
gen=56 bestSolVal=17040.650000000005 t=2.8
gen=60 bestSolVal=17519.42999999999 t=2.999
gen=73 bestSolVal=17552.43 t=3.647
gen=74 bestSolVal=17754.299999999996 t=3.697
gen=76 bestSolVal=17903.600000000006 t=3.797
gen=80 bestSolVal=17934.959999999995 t=3.997
gen=81 bestSolVal=18006.069999999996 t=4.048
gen=82 bestSolVal=18262.390000000003 t=4.098
gen=83 bestSolVal=18498.859999999997 t=4.148
gen=91 bestSolVal=18751.270000000004 t=4.545
gen=92 bestSolVal=18766.78999999999 t=4.595
gen=94 bestSolVal=18867.53 t=4.695
gen=98 bestSolVal=19368.51 t=4.895
gen=110 bestSolVal=19553.050000000007 t=5.498
gen=117 bestSolVal=19614.04 t=5.853
gen=129 bestSolVal=19775.56 t=6.46
gen=158 bestSolVal=19792.009999999995 t=7.934
gen=159 bestSolVal=19811.860000000008 t=7.991
gen=165 bestSolVal=19922.670000000013 t=8.293
gen=174 bestSolVal=20081.160000000014 t=8.748
gen=179 bestSolVal=20104.939999999995 t=8.999
gen=194 bestSolVal=20139.090000000007 t=9.747
gen=195 bestSolVal=20198.560000000012 t=9.797
gen=199 bestSolVal=20329.460000000003 t=9.996
gen=203 bestSolVal=20424.67000000001 t=10.194
gen=219 bestSolVal=20452.980000000007 t=10.998
gen=242 bestSolVal=20601.690000000002 t=12.151
gen=267 bestSolVal=20652.08 t=13.399
gen=300 bestSolVal=20672.329999999987 t=15.052
gen=308 bestSolVal=20786.679999999986 t=15.457
gen=310 bestSolVal=20881.29999999998 t=15.557
gen=327 bestSolVal=21021.909999999993 t=16.421
gen=361 bestSolVal=21175.519999999986 t=18.135
gen=364 bestSolVal=21297.779999999988 t=18.287
gen=396 bestSolVal=21341.16999999998 t=19.918
