instance=instances/exp_n25.txt method=std+int
Solution from CH:
t=0.0 Solution: cost=[-480.0], size=[7], elements=[11, 12, 13, 22, 3, 4, 8]
Solutions from TS:
it=1 t=0.02 cost=-538.40 size=8
it=2 t=0.03 cost=-538.41 size=9
it=3 t=0.03 cost=-541.68 size=10
it=4 t=0.03 cost=-575.91 size=11
it=5 t=0.03 cost=-601.34 size=12
it=6 t=0.03 cost=-630.76 size=13
it=7 t=0.03 cost=-663.13 size=12
it=8 t=0.03 cost=-734.36 size=11
it=9 t=0.04 cost=-740.27 size=12
it=43 t=0.06 cost=-751.90 size=12
