Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=3565.36 t=0.037
gen=1 bestSolVal=4664.049999999995 t=0.096
gen=3 bestSolVal=4813.51 t=0.202
gen=5 bestSolVal=5916.950000000002 t=0.303
gen=7 bestSolVal=6365.179999999999 t=0.408
gen=8 bestSolVal=6583.389999999997 t=0.461
gen=9 bestSolVal=7533.67 t=0.514
gen=10 bestSolVal=7608.290000000001 t=0.566
gen=11 bestSolVal=7768.760000000003 t=0.617
gen=12 bestSolVal=8275.98 t=0.67
gen=13 bestSolVal=8442.419999999998 t=0.722
gen=15 bestSolVal=9479.060000000003 t=0.826
gen=16 bestSolVal=9542.86 t=0.876
gen=17 bestSolVal=9682.029999999999 t=0.927
gen=18 bestSolVal=10315.630000000001 t=0.979
gen=20 bestSolVal=10623.870000000003 t=1.082
gen=21 bestSolVal=11631.539999999999 t=1.136
gen=22 bestSolVal=11741.129999999997 t=1.189
gen=24 bestSolVal=11794.419999999998 t=1.294
gen=25 bestSolVal=12141.870000000008 t=1.346
gen=27 bestSolVal=13547.120000000006 t=1.452
gen=30 bestSolVal=13975.490000000007 t=1.611
gen=35 bestSolVal=14837.130000000005 t=1.872
gen=37 bestSolVal=14981.899999999998 t=1.978
gen=38 bestSolVal=15439.900000000001 t=2.031
gen=42 bestSolVal=15880.540000000003 t=2.237
gen=44 bestSolVal=16393.92000000001 t=2.338
gen=46 bestSolVal=16453.52000000001 t=2.441
gen=50 bestSolVal=16655.820000000003 t=2.648
gen=52 bestSolVal=16725.100000000013 t=2.752
gen=53 bestSolVal=16836.36 t=2.804
gen=54 bestSolVal=17270.550000000014 t=2.856
gen=55 bestSolVal=17499.47 t=2.908
gen=56 bestSolVal=17572.41000000001 t=2.96
gen=57 bestSolVal=17675.250000000007 t=3.012
gen=59 bestSolVal=17698.300000000007 t=3.116
gen=60 bestSolVal=17842.11000000001 t=3.167
gen=66 bestSolVal=17860.920000000002 t=3.479
gen=67 bestSolVal=18606.38000000001 t=3.531
gen=79 bestSolVal=18945.549999999992 t=4.152
gen=80 bestSolVal=19090.819999999996 t=4.204
gen=82 bestSolVal=19356.600000000006 t=4.308
gen=94 bestSolVal=19559.92 t=4.932
gen=96 bestSolVal=19823.499999999993 t=5.036
gen=97 bestSolVal=19951.230000000003 t=5.087
gen=98 bestSolVal=20121.709999999995 t=5.139
gen=124 bestSolVal=20212.86000000001 t=6.503
gen=125 bestSolVal=20232.9 t=6.556
gen=126 bestSolVal=20472.440000000013 t=6.608
gen=133 bestSolVal=20549.329999999994 t=6.977
gen=138 bestSolVal=20700.900000000005 t=7.241
gen=139 bestSolVal=20819.739999999998 t=7.293
gen=156 bestSolVal=20830.68000000002 t=8.185
gen=176 bestSolVal=20924.059999999994 t=9.24
gen=192 bestSolVal=21357.56 t=10.106
gen=196 bestSolVal=21393.93000000002 t=10.317
gen=201 bestSolVal=21591.350000000002 t=10.586
gen=234 bestSolVal=21674.829999999998 t=12.319
gen=272 bestSolVal=21708.44000000001 t=14.316
gen=290 bestSolVal=21712.63000000001 t=15.28
gen=537 bestSolVal=21745.06 t=28.462
gen=539 bestSolVal=21789.480000000007 t=28.567
gen=570 bestSolVal=21841.899999999998 t=30.229
gen=661 bestSolVal=22015.560000000005 t=35.101
gen=701 bestSolVal=22051.550000000003 t=37.252
gen=785 bestSolVal=22068.530000000013 t=41.736
gen=855 bestSolVal=22134.490000000016 t=45.446
gen=986 bestSolVal=22180.220000000012 t=52.408
gen=1629 bestSolVal=22216.220000000012 t=86.664
Set coverage = [59, 65, 59, 57, 62, 63, 80, 63, 61, 62, 56, 69, 69, 71, 58, 60, 55, 65, 62, 53, 60, 61, 62, 50, 57, 64, 52, 63, 60, 55, 52, 61, 65, 62, 60, 63, 61, 63, 72, 59, 57, 57, 51, 64, 66, 63, 60, 62, 50, 78, 60, 62, 52, 61, 62, 68, 53, 61, 59, 57, 61, 55, 57, 65, 64, 57, 59, 66, 59, 61, 64, 59, 63, 59, 63, 63, 64, 67, 61, 61, 57, 66, 65, 56, 69, 66, 57, 52, 76, 50, 63, 66, 60, 60, 65, 55, 72, 65, 63, 59, 63, 66, 64, 65, 55, 64, 57, 49, 70, 64, 58, 55, 60, 58, 60, 56, 72, 59, 67, 69, 59, 68, 66, 61, 65, 57, 58, 52, 59, 56, 56, 59, 57, 67, 66, 71, 60, 64, 58, 58, 58, 51, 52, 63, 60, 65, 64, 65, 60, 69, 57, 58, 55, 59, 57, 58, 62, 65, 65, 64, 59, 57, 61, 70, 63, 63, 60, 67, 64, 61, 56, 63, 63, 60, 53, 56, 64, 63, 59, 57, 57, 66, 64, 47, 48, 61, 61, 56, 61, 62, 62, 61, 62, 68, 69, 59, 60, 55, 63, 60]
maxVal = Solution: cost=[22216.220000000012], size=[122], elements=[3, 4, 5, 6, 7, 9, 10, 11, 14, 15, 16, 20, 21, 22, 24, 25, 27, 28, 30, 31, 32, 33, 36, 40, 41, 42, 43, 45, 46, 48, 49, 50, 51, 52, 54, 55, 56, 57, 58, 60, 61, 62, 64, 65, 68, 69, 70, 71, 73, 75, 76, 78, 84, 85, 88, 91, 93, 95, 96, 97, 99, 101, 104, 105, 106, 108, 109, 110, 111, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 124, 125, 126, 127, 128, 130, 131, 132, 137, 138, 141, 145, 147, 148, 151, 152, 153, 154, 155, 157, 158, 160, 161, 162, 163, 165, 168, 169, 173, 175, 181, 183, 185, 187, 190, 191, 192, 193, 194, 195, 196, 197, 199]
Time = 86.677 seg
