Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=2804.8300000000004 t=0.036
gen=1 bestSolVal=4071.3599999999988 t=0.091
gen=3 bestSolVal=4431.869999999998 t=0.188
gen=4 bestSolVal=5091.920000000003 t=0.234
gen=5 bestSolVal=5225.680000000002 t=0.28
gen=6 bestSolVal=6877.219999999999 t=0.327
gen=8 bestSolVal=7045.8600000000015 t=0.419
gen=9 bestSolVal=8394.500000000002 t=0.465
gen=11 bestSolVal=9490.51000000001 t=0.557
gen=12 bestSolVal=9937.190000000002 t=0.603
gen=15 bestSolVal=10053.519999999999 t=0.742
gen=17 bestSolVal=10700.800000000005 t=0.834
gen=19 bestSolVal=10831.490000000003 t=0.928
gen=20 bestSolVal=11388.500000000004 t=0.974
gen=21 bestSolVal=11632.999999999995 t=1.021
gen=22 bestSolVal=12233.989999999996 t=1.067
gen=25 bestSolVal=12501.240000000003 t=1.206
gen=26 bestSolVal=12687.770000000002 t=1.253
gen=27 bestSolVal=13019.790000000005 t=1.3
gen=29 bestSolVal=13092.740000000002 t=1.394
gen=30 bestSolVal=13648.09 t=1.441
gen=33 bestSolVal=13961.86 t=1.583
gen=34 bestSolVal=13962.009999999998 t=1.631
gen=35 bestSolVal=14829.539999999999 t=1.679
gen=41 bestSolVal=15153.239999999996 t=1.968
gen=43 bestSolVal=15741.189999999999 t=2.066
gen=46 bestSolVal=16030.650000000005 t=2.212
gen=47 bestSolVal=16270.380000000003 t=2.26
gen=48 bestSolVal=16523.440000000002 t=2.309
gen=52 bestSolVal=17040.45 t=2.507
gen=55 bestSolVal=17118.590000000007 t=2.654
gen=56 bestSolVal=17504.41 t=2.704
gen=59 bestSolVal=17645.260000000006 t=2.853
gen=66 bestSolVal=17752.8 t=3.201
gen=70 bestSolVal=17833.360000000008 t=3.399
gen=77 bestSolVal=18015.24 t=3.751
gen=80 bestSolVal=18216.989999999998 t=3.902
gen=83 bestSolVal=18580.510000000006 t=4.052
gen=87 bestSolVal=18679.79 t=4.251
gen=88 bestSolVal=18937.420000000006 t=4.3
gen=89 bestSolVal=18986.850000000006 t=4.35
gen=91 bestSolVal=19064.5 t=4.45
gen=96 bestSolVal=19257.680000000004 t=4.699
gen=98 bestSolVal=19686.759999999995 t=4.8
gen=117 bestSolVal=19853.9 t=5.762
gen=126 bestSolVal=19860.03 t=6.227
gen=128 bestSolVal=19936.88000000002 t=6.328
gen=163 bestSolVal=20038.42000000002 t=8.097
gen=177 bestSolVal=20106.84000000002 t=8.797
gen=202 bestSolVal=20131.810000000005 t=10.053
gen=204 bestSolVal=20177.09000000001 t=10.155
gen=205 bestSolVal=20336.89000000002 t=10.206
gen=208 bestSolVal=20457.470000000023 t=10.356
gen=213 bestSolVal=20556.28000000002 t=10.608
gen=232 bestSolVal=20643.97999999999 t=11.561
gen=270 bestSolVal=20659.899999999987 t=13.472
gen=280 bestSolVal=20789.09 t=13.978
gen=317 bestSolVal=20797.000000000007 t=15.836
gen=335 bestSolVal=20838.42000000001 t=16.746
gen=336 bestSolVal=20946.89 t=16.797
gen=341 bestSolVal=20960.079999999998 t=17.049
gen=376 bestSolVal=21203.449999999993 t=18.796
gen=496 bestSolVal=21257.52 t=24.804
gen=553 bestSolVal=21273.52000000001 t=27.67
gen=561 bestSolVal=21327.67 t=28.071
gen=562 bestSolVal=21331.45999999999 t=28.122
gen=569 bestSolVal=21434.919999999987 t=28.476
gen=583 bestSolVal=21457.68 t=29.18
gen=588 bestSolVal=21587.769999999986 t=29.437
gen=591 bestSolVal=21676.499999999996 t=29.591
gen=665 bestSolVal=21696.04999999999 t=33.371
