Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=4334.000000000003 t=0.035
gen=3 bestSolVal=4731.500000000001 t=0.185
gen=4 bestSolVal=6916.0199999999995 t=0.234
gen=9 bestSolVal=7477.949999999996 t=0.469
gen=10 bestSolVal=7814.740000000002 t=0.516
gen=11 bestSolVal=8407.659999999998 t=0.563
gen=12 bestSolVal=8658.28 t=0.61
gen=13 bestSolVal=8888.059999999998 t=0.656
gen=14 bestSolVal=9286.94 t=0.702
gen=15 bestSolVal=9634.090000000004 t=0.748
gen=16 bestSolVal=10673.289999999995 t=0.794
gen=20 bestSolVal=11357.42 t=0.981
gen=21 bestSolVal=11444.15 t=1.028
gen=22 bestSolVal=12073.880000000005 t=1.075
gen=23 bestSolVal=12602.940000000004 t=1.122
gen=26 bestSolVal=12952.199999999997 t=1.264
gen=28 bestSolVal=12996.049999999997 t=1.36
gen=29 bestSolVal=13019.989999999994 t=1.407
gen=30 bestSolVal=13716.439999999999 t=1.455
gen=31 bestSolVal=13972.430000000004 t=1.503
gen=33 bestSolVal=14004.540000000005 t=1.598
gen=35 bestSolVal=14618.090000000007 t=1.695
gen=36 bestSolVal=14680.21000000001 t=1.744
gen=37 bestSolVal=15464.259999999995 t=1.791
gen=38 bestSolVal=15469.110000000008 t=1.839
gen=39 bestSolVal=15776.61 t=1.887
gen=40 bestSolVal=16224.330000000002 t=1.935
gen=46 bestSolVal=16348.770000000008 t=2.224
gen=47 bestSolVal=16574.620000000006 t=2.271
gen=48 bestSolVal=16842.250000000007 t=2.319
gen=56 bestSolVal=17248.80000000001 t=2.705
gen=57 bestSolVal=17270.31 t=2.754
gen=58 bestSolVal=17308.750000000007 t=2.802
gen=59 bestSolVal=17354.729999999996 t=2.851
gen=63 bestSolVal=17372.309999999998 t=3.046
gen=71 bestSolVal=17909.829999999994 t=3.439
gen=84 bestSolVal=18001.36999999999 t=4.083
gen=91 bestSolVal=18132.53 t=4.432
gen=93 bestSolVal=18329.819999999992 t=4.531
gen=94 bestSolVal=18467.320000000014 t=4.581
gen=95 bestSolVal=18536.47 t=4.631
gen=99 bestSolVal=18594.000000000007 t=4.831
gen=102 bestSolVal=18644.06 t=4.98
gen=103 bestSolVal=18953.729999999996 t=5.03
gen=105 bestSolVal=19127.620000000003 t=5.128
gen=111 bestSolVal=19377.40000000001 t=5.424
gen=119 bestSolVal=19393.090000000004 t=5.821
gen=123 bestSolVal=19684.490000000005 t=6.022
gen=144 bestSolVal=19885.12 t=7.085
gen=147 bestSolVal=20104.95000000001 t=7.236
gen=163 bestSolVal=20113.33000000001 t=8.046
gen=166 bestSolVal=20287.84000000001 t=8.199
gen=170 bestSolVal=20311.81 t=8.402
gen=204 bestSolVal=20480.65000000001 t=10.143
gen=205 bestSolVal=20611.989999999998 t=10.193
gen=226 bestSolVal=20671.920000000006 t=11.269
gen=234 bestSolVal=20785.079999999998 t=11.681
gen=235 bestSolVal=20891.019999999993 t=11.732
gen=257 bestSolVal=20954.900000000005 t=12.862
gen=293 bestSolVal=21038.82 t=14.714
gen=294 bestSolVal=21101.42999999999 t=14.765
gen=304 bestSolVal=21215.579999999994 t=15.277
gen=309 bestSolVal=21519.479999999992 t=15.531
gen=438 bestSolVal=21534.76 t=22.177
gen=506 bestSolVal=21647.769999999997 t=25.661
gen=566 bestSolVal=21688.84 t=28.754
gen=787 bestSolVal=21696.31 t=40.285
gen=840 bestSolVal=21702.41 t=42.993
gen=939 bestSolVal=21726.79 t=48.167
gen=980 bestSolVal=21755.44 t=50.315
gen=1110 bestSolVal=21800.08 t=56.96
gen=1216 bestSolVal=21812.259999999987 t=62.346
gen=1235 bestSolVal=21886.359999999993 t=63.305
gen=1243 bestSolVal=21891.709999999985 t=63.709
gen=1427 bestSolVal=21932.099999999988 t=73.113
gen=1447 bestSolVal=21975.62999999999 t=74.141
gen=1648 bestSolVal=22074.080000000005 t=84.393
gen=5111 bestSolVal=22075.399999999976 t=261.852
gen=5434 bestSolVal=22088.829999999976 t=278.384
gen=5956 bestSolVal=22160.969999999976 t=305.046
gen=6045 bestSolVal=22208.109999999986 t=309.564
Set coverage = [60, 70, 58, 58, 66, 62, 81, 68, 65, 66, 60, 73, 70, 72, 61, 63, 52, 68, 65, 53, 62, 61, 66, 56, 59, 66, 55, 67, 65, 56, 58, 68, 65, 66, 63, 65, 61, 65, 78, 66, 61, 56, 53, 65, 68, 64, 66, 66, 55, 82, 66, 60, 56, 60, 64, 70, 57, 62, 65, 59, 63, 53, 60, 71, 67, 60, 61, 65, 58, 61, 67, 60, 66, 63, 68, 64, 67, 71, 66, 65, 60, 67, 69, 58, 75, 68, 59, 56, 75, 52, 68, 67, 66, 62, 65, 54, 75, 66, 62, 62, 67, 71, 70, 66, 59, 69, 60, 53, 69, 66, 59, 61, 64, 61, 64, 58, 74, 61, 72, 71, 58, 74, 67, 63, 65, 61, 62, 58, 64, 57, 59, 61, 57, 68, 66, 70, 63, 61, 62, 56, 65, 58, 57, 62, 60, 67, 71, 69, 62, 72, 60, 66, 56, 61, 54, 59, 68, 68, 69, 57, 59, 56, 66, 71, 65, 63, 63, 66, 73, 69, 59, 65, 68, 66, 55, 54, 67, 66, 59, 61, 62, 64, 67, 49, 51, 63, 63, 60, 64, 60, 66, 64, 67, 72, 73, 62, 60, 56, 62, 60]
