Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=2584.339999999999 t=0.038
gen=1 bestSolVal=4431.079999999997 t=0.097
gen=3 bestSolVal=5063.209999999999 t=0.204
gen=5 bestSolVal=5623.61 t=0.304
gen=6 bestSolVal=7312.970000000001 t=0.356
gen=8 bestSolVal=7581.13 t=0.46
gen=10 bestSolVal=8514.460000000003 t=0.561
gen=13 bestSolVal=8997.730000000001 t=0.718
gen=14 bestSolVal=9345.199999999997 t=0.772
gen=15 bestSolVal=9857.219999999998 t=0.825
gen=16 bestSolVal=9989.310000000001 t=0.878
gen=17 bestSolVal=10122.839999999997 t=0.929
gen=18 bestSolVal=11239.750000000007 t=0.982
gen=20 bestSolVal=11652.859999999991 t=1.085
gen=22 bestSolVal=11848.9 t=1.188
gen=23 bestSolVal=12945.509999999993 t=1.24
gen=25 bestSolVal=13930.870000000003 t=1.342
gen=26 bestSolVal=13931.059999999998 t=1.393
gen=28 bestSolVal=14119.199999999993 t=1.495
gen=30 bestSolVal=14587.280000000004 t=1.599
gen=31 bestSolVal=15028.57 t=1.652
gen=32 bestSolVal=15493.6 t=1.705
gen=38 bestSolVal=15707.299999999997 t=2.02
gen=39 bestSolVal=16068.350000000002 t=2.072
gen=43 bestSolVal=16125.54 t=2.28
gen=45 bestSolVal=16227.040000000005 t=2.385
gen=46 bestSolVal=16942.94000000001 t=2.437
gen=47 bestSolVal=17291.750000000007 t=2.489
gen=57 bestSolVal=17338.150000000005 t=3.001
gen=65 bestSolVal=17492.300000000014 t=3.404
gen=72 bestSolVal=17656.49 t=3.758
gen=73 bestSolVal=17971.84 t=3.808
gen=79 bestSolVal=18228.850000000002 t=4.119
gen=84 bestSolVal=18585.990000000005 t=4.384
gen=87 bestSolVal=18680.89 t=4.541
gen=101 bestSolVal=18931.289999999994 t=5.269
gen=102 bestSolVal=18935.37 t=5.322
gen=104 bestSolVal=19281.740000000013 t=5.425
gen=106 bestSolVal=19430.099999999995 t=5.529
gen=118 bestSolVal=19438.77 t=6.154
gen=124 bestSolVal=19439.27000000002 t=6.469
gen=130 bestSolVal=19625.570000000007 t=6.783
gen=152 bestSolVal=19655.79000000001 t=7.936
gen=156 bestSolVal=19657.920000000006 t=8.144
gen=159 bestSolVal=19664.939999999995 t=8.3
