Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=3572.3 t=0.036
gen=1 bestSolVal=3727.9299999999994 t=0.091
gen=2 bestSolVal=4247.39 t=0.143
gen=3 bestSolVal=5022.070000000001 t=0.191
gen=4 bestSolVal=5130.37 t=0.238
gen=5 bestSolVal=6089.130000000002 t=0.286
gen=6 bestSolVal=6368.709999999998 t=0.334
gen=7 bestSolVal=7632.140000000002 t=0.382
gen=9 bestSolVal=9186.280000000002 t=0.479
gen=12 bestSolVal=9420.279999999995 t=0.626
gen=13 bestSolVal=9877.860000000004 t=0.676
gen=14 bestSolVal=10346.289999999997 t=0.726
gen=17 bestSolVal=11152.269999999997 t=0.873
gen=22 bestSolVal=12320.3 t=1.118
gen=24 bestSolVal=12456.240000000003 t=1.218
gen=25 bestSolVal=12642.419999999996 t=1.268
gen=26 bestSolVal=12781.550000000001 t=1.317
gen=27 bestSolVal=13532.740000000002 t=1.367
gen=28 bestSolVal=13560.349999999999 t=1.416
gen=30 bestSolVal=13901.030000000004 t=1.515
gen=31 bestSolVal=14482.03 t=1.564
gen=32 bestSolVal=14519.06 t=1.614
gen=34 bestSolVal=14694.509999999998 t=1.714
gen=35 bestSolVal=15350.17 t=1.763
gen=42 bestSolVal=15542.11 t=2.112
gen=44 bestSolVal=16057.300000000001 t=2.211
gen=46 bestSolVal=16064.750000000011 t=2.314
gen=47 bestSolVal=16112.520000000006 t=2.368
gen=48 bestSolVal=16118.449999999999 t=2.422
gen=49 bestSolVal=16237.369999999997 t=2.476
gen=51 bestSolVal=16614.400000000005 t=2.579
gen=53 bestSolVal=16673.830000000005 t=2.683
gen=54 bestSolVal=16760.630000000012 t=2.735
gen=56 bestSolVal=17621.590000000004 t=2.837
gen=59 bestSolVal=17718.379999999997 t=2.991
gen=62 bestSolVal=18185.100000000017 t=3.143
gen=69 bestSolVal=18210.29000000002 t=3.51
gen=72 bestSolVal=18433.85 t=3.665
gen=78 bestSolVal=18473.05 t=3.975
gen=79 bestSolVal=18729.54000000001 t=4.027
gen=82 bestSolVal=18874.00000000001 t=4.182
gen=92 bestSolVal=18883.99 t=4.705
gen=96 bestSolVal=18890.799999999996 t=4.916
gen=98 bestSolVal=18924.280000000006 t=5.021
gen=101 bestSolVal=19262.150000000005 t=5.178
gen=104 bestSolVal=19386.140000000007 t=5.332
gen=106 bestSolVal=19521.890000000014 t=5.436
gen=109 bestSolVal=19542.530000000017 t=5.593
gen=116 bestSolVal=19588.640000000014 t=5.96
gen=124 bestSolVal=19600.810000000023 t=6.371
gen=136 bestSolVal=19808.170000000006 t=6.98
gen=159 bestSolVal=19834.420000000006 t=8.14
gen=164 bestSolVal=19847.420000000002 t=8.395
gen=165 bestSolVal=19967.41 t=8.447
gen=168 bestSolVal=20080.42999999999 t=8.602
gen=170 bestSolVal=20164.36999999998 t=8.705
gen=174 bestSolVal=20362.549999999996 t=8.913
gen=182 bestSolVal=20391.68999999999 t=9.326
gen=190 bestSolVal=20528.389999999992 t=9.738
gen=206 bestSolVal=20570.270000000015 t=10.553
gen=211 bestSolVal=20708.04 t=10.81
gen=219 bestSolVal=20908.660000000003 t=11.216
gen=225 bestSolVal=20913.30999999999 t=11.518
gen=276 bestSolVal=21165.02999999999 t=14.151
gen=286 bestSolVal=21178.590000000004 t=14.685
gen=367 bestSolVal=21279.57999999999 t=18.943
gen=372 bestSolVal=21375.109999999993 t=19.202
gen=410 bestSolVal=21449.259999999995 t=21.217
gen=417 bestSolVal=21551.120000000003 t=21.589
gen=499 bestSolVal=21554.36 t=25.999
gen=527 bestSolVal=21651.58 t=27.469
gen=584 bestSolVal=21659.210000000006 t=30.432
gen=586 bestSolVal=21730.93000000001 t=30.537
gen=620 bestSolVal=21949.490000000005 t=32.311
gen=717 bestSolVal=21959.85 t=37.463
gen=743 bestSolVal=21971.859999999982 t=38.799
gen=1013 bestSolVal=22006.939999999984 t=52.689
gen=1015 bestSolVal=22115.729999999974 t=52.789
gen=1092 bestSolVal=22126.52999999999 t=56.864
gen=1093 bestSolVal=22140.109999999975 t=56.918
gen=1564 bestSolVal=22189.129999999976 t=81.856
gen=1598 bestSolVal=22215.159999999974 t=83.619
Set coverage = [63, 65, 59, 63, 64, 63, 81, 64, 61, 67, 57, 68, 74, 73, 58, 63, 58, 68, 65, 50, 63, 64, 67, 55, 58, 67, 51, 60, 62, 58, 55, 64, 65, 67, 63, 65, 59, 64, 69, 59, 63, 61, 51, 68, 65, 66, 64, 68, 51, 80, 68, 64, 56, 58, 68, 68, 55, 64, 63, 60, 63, 56, 57, 67, 62, 63, 58, 65, 59, 60, 67, 61, 62, 60, 67, 65, 66, 68, 63, 63, 59, 68, 63, 60, 67, 66, 60, 54, 81, 54, 64, 72, 66, 61, 67, 61, 72, 67, 62, 62, 63, 70, 63, 67, 57, 60, 59, 51, 66, 67, 57, 59, 62, 61, 63, 62, 76, 61, 70, 73, 63, 71, 69, 61, 64, 61, 64, 62, 63, 59, 59, 56, 59, 68, 71, 66, 65, 60, 60, 59, 63, 53, 55, 63, 64, 66, 69, 68, 61, 72, 63, 64, 58, 63, 55, 55, 64, 68, 65, 66, 61, 55, 65, 63, 69, 59, 62, 66, 70, 61, 56, 72, 64, 62, 55, 55, 65, 69, 60, 62, 63, 68, 66, 47, 50, 66, 61, 63, 65, 60, 66, 65, 63, 71, 69, 57, 62, 62, 63, 62]
maxVal = Solution: cost=[22215.159999999974], size=[126], elements=[3, 4, 5, 6, 7, 10, 11, 13, 14, 15, 16, 20, 21, 22, 23, 24, 25, 27, 28, 30, 31, 32, 33, 36, 40, 41, 42, 44, 45, 46, 48, 49, 51, 52, 53, 54, 55, 56, 57, 58, 60, 61, 62, 64, 65, 67, 68, 69, 70, 71, 73, 75, 76, 78, 82, 84, 85, 86, 87, 88, 91, 93, 96, 97, 99, 101, 104, 105, 106, 108, 109, 110, 111, 114, 115, 116, 118, 119, 120, 121, 122, 123, 124, 125, 127, 128, 130, 131, 133, 137, 138, 145, 147, 148, 149, 151, 152, 153, 155, 157, 158, 160, 161, 162, 163, 168, 169, 172, 173, 175, 177, 181, 183, 185, 187, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199]
Time = 83.629 seg
