Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=2425.5299999999997 t=0.035
gen=1 bestSolVal=6020.480000000004 t=0.09
gen=2 bestSolVal=6259.35 t=0.14
gen=3 bestSolVal=6545.509999999998 t=0.188
gen=4 bestSolVal=6704.009999999998 t=0.235
gen=6 bestSolVal=7150.580000000002 t=0.329
gen=8 bestSolVal=7762.550000000003 t=0.424
gen=12 bestSolVal=8091.829999999999 t=0.623
gen=13 bestSolVal=9354.110000000004 t=0.674
gen=15 bestSolVal=9849.550000000005 t=0.78
gen=16 bestSolVal=10123.15 t=0.832
gen=17 bestSolVal=10507.850000000004 t=0.885
gen=19 bestSolVal=11157.890000000003 t=0.99
gen=20 bestSolVal=11290.210000000006 t=1.04
gen=21 bestSolVal=11578.589999999998 t=1.091
gen=22 bestSolVal=11984.600000000004 t=1.142
gen=23 bestSolVal=12027.359999999999 t=1.193
gen=24 bestSolVal=12705.27 t=1.242
gen=25 bestSolVal=13149.400000000005 t=1.292
gen=27 bestSolVal=13443.260000000002 t=1.392
gen=29 bestSolVal=13965.890000000009 t=1.492
gen=30 bestSolVal=14680.22 t=1.541
gen=33 bestSolVal=14819.910000000007 t=1.689
gen=35 bestSolVal=14909.089999999997 t=1.789
gen=36 bestSolVal=15342.360000000006 t=1.84
gen=37 bestSolVal=16586.379999999997 t=1.89
gen=47 bestSolVal=16798.829999999998 t=2.389
gen=48 bestSolVal=16979.699999999997 t=2.439
gen=50 bestSolVal=17084.800000000003 t=2.538
gen=58 bestSolVal=17381.02 t=2.942
gen=66 bestSolVal=17392.63 t=3.347
gen=69 bestSolVal=17500.38 t=3.498
gen=70 bestSolVal=17709.490000000013 t=3.549
gen=72 bestSolVal=17801.08 t=3.651
gen=73 bestSolVal=18038.210000000006 t=3.701
gen=77 bestSolVal=18049.36 t=3.905
gen=78 bestSolVal=18086.160000000007 t=3.956
gen=79 bestSolVal=18291.389999999996 t=4.007
gen=90 bestSolVal=18531.75000000001 t=4.559
gen=91 bestSolVal=18609.070000000007 t=4.609
gen=92 bestSolVal=18841.840000000004 t=4.659
gen=99 bestSolVal=19016.01000000001 t=5.01
gen=100 bestSolVal=19148.939999999995 t=5.06
gen=106 bestSolVal=19352.94000000001 t=5.361
gen=112 bestSolVal=19439.249999999993 t=5.662
gen=115 bestSolVal=19686.039999999986 t=5.815
gen=118 bestSolVal=19934.629999999986 t=5.967
gen=124 bestSolVal=19980.809999999994 t=6.273
gen=155 bestSolVal=20046.879999999986 t=7.847
gen=170 bestSolVal=20128.47 t=8.61
gen=178 bestSolVal=20250.540000000008 t=9.019
gen=183 bestSolVal=20263.539999999994 t=9.278
gen=252 bestSolVal=20311.119999999995 t=12.903
gen=253 bestSolVal=20411.479999999996 t=12.956
gen=261 bestSolVal=20414.20999999999 t=13.387
gen=270 bestSolVal=20461.21999999999 t=13.871
gen=304 bestSolVal=20506.77999999999 t=15.669
gen=318 bestSolVal=20520.34999999999 t=16.41
gen=324 bestSolVal=20752.08999999999 t=16.726
gen=406 bestSolVal=20889.010000000006 t=20.983
gen=430 bestSolVal=20949.920000000006 t=22.259
gen=434 bestSolVal=21039.419999999987 t=22.47
gen=496 bestSolVal=21125.209999999992 t=25.743
gen=520 bestSolVal=21163.190000000002 t=27.003
gen=551 bestSolVal=21227.939999999995 t=28.636
gen=564 bestSolVal=21274.47 t=29.326
gen=664 bestSolVal=21316.760000000006 t=34.658
gen=688 bestSolVal=21333.619999999995 t=35.93
gen=749 bestSolVal=21348.500000000007 t=39.095
gen=772 bestSolVal=21393.880000000012 t=40.299
gen=783 bestSolVal=21395.130000000005 t=40.869
gen=784 bestSolVal=21510.19 t=40.921
gen=830 bestSolVal=21540.83 t=43.297
gen=917 bestSolVal=21563.560000000012 t=47.748
gen=933 bestSolVal=21596.110000000004 t=48.57
gen=1051 bestSolVal=21596.59 t=54.629
gen=1235 bestSolVal=21603.299999999996 t=64.257
gen=1308 bestSolVal=21675.069999999996 t=68.035
gen=1317 bestSolVal=21684.90999999999 t=68.496
gen=1404 bestSolVal=21748.669999999984 t=72.968
gen=1408 bestSolVal=21915.389999999985 t=73.173
gen=1481 bestSolVal=21935.71 t=76.94
gen=1546 bestSolVal=22008.510000000006 t=80.31
gen=1670 bestSolVal=22017.239999999994 t=86.787
gen=2033 bestSolVal=22027.370000000003 t=105.697
gen=2624 bestSolVal=22045.260000000002 t=136.724
gen=2878 bestSolVal=22047.609999999993 t=150.068
gen=3462 bestSolVal=22058.719999999994 t=180.797
gen=3683 bestSolVal=22076.30999999999 t=192.284
gen=4064 bestSolVal=22093.64 t=212.279
gen=4543 bestSolVal=22159.290000000005 t=237.739
gen=4996 bestSolVal=22182.640000000007 t=261.981
gen=5254 bestSolVal=22189.700000000004 t=275.802
Set coverage = [60, 68, 59, 61, 65, 67, 82, 66, 61, 63, 58, 73, 72, 72, 60, 62, 57, 72, 65, 53, 60, 62, 65, 52, 59, 69, 52, 64, 62, 58, 56, 66, 67, 67, 61, 64, 62, 65, 77, 61, 61, 58, 54, 69, 69, 63, 65, 67, 53, 83, 64, 67, 55, 63, 66, 71, 55, 63, 61, 61, 63, 60, 61, 67, 65, 59, 59, 66, 59, 61, 68, 61, 65, 63, 67, 65, 67, 67, 62, 64, 60, 69, 68, 58, 72, 69, 59, 55, 79, 54, 68, 70, 63, 61, 66, 56, 76, 69, 62, 60, 63, 69, 67, 66, 58, 67, 57, 51, 71, 68, 59, 57, 64, 63, 63, 58, 72, 61, 70, 69, 59, 71, 68, 62, 67, 62, 60, 56, 63, 58, 59, 57, 58, 68, 70, 73, 63, 67, 61, 61, 63, 54, 56, 66, 64, 68, 67, 69, 62, 75, 59, 58, 57, 61, 56, 58, 64, 67, 69, 65, 62, 58, 63, 71, 66, 65, 62, 67, 67, 66, 58, 68, 65, 63, 54, 57, 66, 65, 62, 60, 62, 68, 67, 47, 52, 66, 66, 59, 64, 64, 65, 66, 66, 73, 74, 62, 60, 59, 65, 60]
maxVal = Solution: cost=[22189.700000000004], size=[127], elements=[3, 5, 6, 7, 9, 10, 11, 13, 14, 15, 16, 20, 21, 22, 23, 24, 25, 27, 28, 30, 31, 32, 33, 36, 40, 41, 42, 43, 45, 46, 48, 49, 50, 51, 52, 54, 55, 56, 57, 58, 60, 61, 62, 64, 65, 66, 67, 68, 69, 70, 71, 73, 75, 76, 78, 79, 83, 84, 85, 88, 91, 93, 95, 96, 97, 99, 101, 104, 105, 106, 108, 109, 110, 111, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 127, 128, 130, 131, 132, 133, 137, 138, 141, 145, 147, 148, 151, 152, 153, 155, 157, 158, 160, 161, 162, 163, 165, 168, 169, 173, 175, 181, 183, 185, 187, 190, 191, 192, 193, 194, 195, 196, 197, 199]
Time = 600.102 seg
