Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=4297.739999999998 t=0.037
gen=3 bestSolVal=5374.379999999999 t=0.196
gen=4 bestSolVal=5952.6100000000015 t=0.251
gen=5 bestSolVal=6371.660000000004 t=0.302
gen=6 bestSolVal=6682.259999999998 t=0.354
gen=7 bestSolVal=7437.84 t=0.405
gen=10 bestSolVal=8419.840000000002 t=0.56
gen=11 bestSolVal=8497.139999999996 t=0.612
gen=12 bestSolVal=10032.170000000002 t=0.663
gen=15 bestSolVal=10154.679999999995 t=0.818
gen=16 bestSolVal=10300.189999999993 t=0.871
gen=17 bestSolVal=11022.089999999997 t=0.923
gen=18 bestSolVal=11049.6 t=0.976
gen=21 bestSolVal=11503.889999999998 t=1.131
gen=24 bestSolVal=12400.560000000005 t=1.286
gen=27 bestSolVal=12662.370000000004 t=1.441
gen=29 bestSolVal=13078.980000000001 t=1.545
gen=30 bestSolVal=13519.88999999999 t=1.597
gen=32 bestSolVal=13907.410000000005 t=1.701
gen=35 bestSolVal=14052.889999999996 t=1.85
gen=36 bestSolVal=15738.679999999993 t=1.899
gen=40 bestSolVal=16232.56 t=2.097
gen=44 bestSolVal=16259.499999999996 t=2.295
gen=45 bestSolVal=16294.590000000002 t=2.344
gen=46 bestSolVal=16720.93 t=2.392
gen=48 bestSolVal=17040.050000000003 t=2.489
gen=56 bestSolVal=17084.650000000005 t=2.886
gen=57 bestSolVal=17113.140000000007 t=2.935
gen=59 bestSolVal=17214.459999999995 t=3.036
gen=60 bestSolVal=17799.380000000005 t=3.085
gen=62 bestSolVal=17849.229999999992 t=3.186
gen=78 bestSolVal=17849.649999999994 t=3.993
gen=80 bestSolVal=17971.09999999999 t=4.101
gen=82 bestSolVal=18337.02 t=4.206
gen=85 bestSolVal=18800.08 t=4.361
gen=87 bestSolVal=18954.06000000001 t=4.465
gen=100 bestSolVal=19064.65000000001 t=5.131
gen=141 bestSolVal=19197.569999999992 t=7.262
gen=145 bestSolVal=19417.449999999993 t=7.469
gen=150 bestSolVal=19504.709999999995 t=7.732
gen=158 bestSolVal=19585.119999999988 t=8.145
gen=160 bestSolVal=19842.829999999994 t=8.249
gen=165 bestSolVal=19843.129999999994 t=8.505
gen=183 bestSolVal=20185.949999999993 t=9.428
gen=187 bestSolVal=20480.359999999986 t=9.634
gen=197 bestSolVal=20493.90999999999 t=10.152
gen=198 bestSolVal=20653.789999999994 t=10.204
gen=221 bestSolVal=20796.549999999992 t=11.425
gen=222 bestSolVal=20851.949999999993 t=11.479
gen=269 bestSolVal=20890.51 t=13.997
gen=316 bestSolVal=20897.3 t=16.563
gen=323 bestSolVal=20939.760000000002 t=16.943
gen=335 bestSolVal=20989.23000000001 t=17.59
gen=349 bestSolVal=21012.130000000005 t=18.339
gen=377 bestSolVal=21026.78 t=19.869
gen=382 bestSolVal=21032.530000000006 t=20.139
gen=384 bestSolVal=21219.319999999996 t=20.247
gen=391 bestSolVal=21486.160000000003 t=20.623
gen=451 bestSolVal=21516.03000000001 t=23.897
gen=455 bestSolVal=21541.430000000008 t=24.116
gen=536 bestSolVal=21542.060000000012 t=28.596
gen=538 bestSolVal=21601.590000000015 t=28.704
gen=659 bestSolVal=21606.440000000013 t=35.341
gen=815 bestSolVal=21618.290000000015 t=43.837
gen=932 bestSolVal=21819.70000000001 t=50.211
gen=1222 bestSolVal=21842.970000000012 t=66.011
gen=1357 bestSolVal=21936.790000000008 t=73.29
gen=1361 bestSolVal=21977.45000000002 t=73.516
gen=1716 bestSolVal=22035.18000000002 t=92.84
gen=2085 bestSolVal=22040.49000000002 t=112.918
gen=2814 bestSolVal=22040.820000000014 t=152.484
gen=3214 bestSolVal=22088.220000000012 t=173.956
gen=3265 bestSolVal=22106.580000000013 t=176.675
Set coverage = [62, 63, 57, 60, 62, 61, 79, 64, 58, 64, 56, 70, 71, 70, 59, 59, 58, 65, 64, 50, 61, 63, 63, 55, 56, 65, 50, 62, 63, 57, 56, 62, 66, 66, 63, 64, 56, 65, 72, 62, 62, 62, 49, 67, 67, 66, 67, 68, 53, 80, 64, 64, 57, 58, 69, 69, 54, 65, 65, 58, 64, 58, 57, 66, 63, 62, 59, 64, 56, 60, 68, 60, 63, 61, 67, 67, 63, 67, 60, 65, 58, 67, 63, 59, 68, 68, 60, 56, 82, 55, 62, 71, 66, 60, 64, 57, 72, 68, 62, 63, 64, 67, 63, 65, 56, 62, 58, 50, 67, 68, 54, 58, 64, 61, 62, 60, 74, 62, 68, 69, 59, 71, 66, 60, 65, 58, 63, 59, 62, 59, 58, 54, 58, 70, 70, 69, 65, 60, 58, 58, 60, 53, 53, 64, 62, 66, 68, 69, 60, 71, 59, 64, 60, 64, 54, 57, 66, 67, 65, 63, 61, 55, 64, 65, 68, 59, 61, 65, 69, 60, 58, 70, 64, 60, 55, 55, 65, 69, 60, 64, 63, 69, 66, 46, 53, 65, 61, 61, 63, 61, 66, 64, 64, 70, 68, 56, 61, 61, 63, 59]
maxVal = Solution: cost=[22106.580000000013], size=[125], elements=[3, 4, 5, 6, 7, 10, 11, 13, 14, 15, 16, 20, 21, 22, 23, 24, 25, 27, 28, 30, 31, 32, 33, 36, 41, 43, 45, 48, 49, 51, 52, 53, 54, 55, 56, 57, 58, 60, 61, 62, 64, 65, 66, 67, 68, 69, 70, 71, 73, 75, 76, 78, 82, 84, 85, 86, 87, 88, 91, 93, 96, 97, 99, 101, 104, 105, 106, 108, 109, 110, 111, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 127, 128, 130, 131, 133, 137, 138, 145, 147, 148, 151, 152, 153, 155, 157, 158, 160, 161, 162, 163, 168, 169, 172, 173, 175, 177, 181, 182, 183, 185, 187, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199]
Time = 600.056 seg
