Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=5840.709999999999 t=0.038
gen=4 bestSolVal=6332.819999999999 t=0.254
gen=5 bestSolVal=6680.08 t=0.308
gen=6 bestSolVal=8226.749999999998 t=0.362
gen=7 bestSolVal=8937.209999999997 t=0.418
gen=10 bestSolVal=9608.030000000002 t=0.582
gen=11 bestSolVal=10661.490000000002 t=0.636
gen=14 bestSolVal=11320.429999999997 t=0.801
gen=16 bestSolVal=11369.539999999994 t=0.908
gen=17 bestSolVal=11882.380000000001 t=0.962
gen=20 bestSolVal=12114.679999999993 t=1.124
gen=21 bestSolVal=12350.529999999997 t=1.179
gen=23 bestSolVal=12731.560000000001 t=1.286
gen=24 bestSolVal=13129.35 t=1.338
gen=25 bestSolVal=13478.650000000001 t=1.391
gen=26 bestSolVal=14089.019999999999 t=1.444
gen=27 bestSolVal=14289.879999999994 t=1.496
gen=29 bestSolVal=14535.62 t=1.601
gen=31 bestSolVal=16243.390000000009 t=1.705
gen=32 bestSolVal=16254.590000000002 t=1.758
gen=36 bestSolVal=16665.380000000016 t=1.965
gen=40 bestSolVal=16830.980000000003 t=2.169
gen=41 bestSolVal=16915.159999999996 t=2.221
gen=42 bestSolVal=17369.210000000006 t=2.272
gen=54 bestSolVal=17494.76999999999 t=2.889
gen=56 bestSolVal=17509.170000000002 t=2.991
gen=59 bestSolVal=17520.160000000003 t=3.146
gen=60 bestSolVal=17697.720000000005 t=3.197
gen=66 bestSolVal=17705.43 t=3.513
gen=67 bestSolVal=18185.959999999995 t=3.568
gen=68 bestSolVal=18199.570000000007 t=3.622
gen=69 bestSolVal=18317.860000000004 t=3.675
gen=70 bestSolVal=18398.09 t=3.729
gen=71 bestSolVal=18888.859999999993 t=3.785
gen=73 bestSolVal=19435.559999999998 t=3.894
gen=77 bestSolVal=19477.749999999993 t=4.131
gen=83 bestSolVal=20046.250000000004 t=4.459
gen=100 bestSolVal=20333.360000000004 t=5.391
gen=112 bestSolVal=20522.62 t=6.051
gen=130 bestSolVal=20651.849999999995 t=7.043
gen=136 bestSolVal=20658.69 t=7.374
gen=147 bestSolVal=20672.659999999993 t=7.982
gen=158 bestSolVal=20676.45 t=8.6
gen=163 bestSolVal=20737.780000000017 t=8.885
gen=168 bestSolVal=20779.450000000015 t=9.173
gen=229 bestSolVal=20796.060000000005 t=12.544
gen=233 bestSolVal=20860.920000000002 t=12.765
gen=276 bestSolVal=21032.490000000005 t=15.147
gen=285 bestSolVal=21081.239999999998 t=15.643
gen=307 bestSolVal=21238.129999999986 t=16.843
gen=311 bestSolVal=21374.949999999986 t=17.061
gen=344 bestSolVal=21405.149999999983 t=18.899
gen=495 bestSolVal=21411.130000000005 t=27.314
gen=514 bestSolVal=21482.190000000002 t=28.376
gen=531 bestSolVal=21516.010000000006 t=29.363
gen=583 bestSolVal=21612.830000000005 t=32.292
gen=648 bestSolVal=21625.390000000003 t=35.896
gen=674 bestSolVal=21665.279999999995 t=37.363
gen=703 bestSolVal=21739.840000000004 t=38.991
gen=706 bestSolVal=21777.820000000007 t=39.162
