Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=3272.5399999999995 t=0.037
gen=1 bestSolVal=3929.0299999999993 t=0.096
gen=2 bestSolVal=4362.77 t=0.151
gen=3 bestSolVal=4388.809999999998 t=0.203
gen=4 bestSolVal=5819.459999999999 t=0.253
gen=5 bestSolVal=6610.770000000002 t=0.304
gen=8 bestSolVal=7265.329999999998 t=0.458
gen=9 bestSolVal=8123.390000000002 t=0.509
gen=10 bestSolVal=8374.330000000004 t=0.56
gen=12 bestSolVal=8420.889999999998 t=0.662
gen=13 bestSolVal=8657.160000000003 t=0.716
gen=14 bestSolVal=9160.759999999997 t=0.77
gen=17 bestSolVal=9969.060000000003 t=0.931
gen=18 bestSolVal=10156.630000000001 t=0.985
gen=19 bestSolVal=11314.010000000002 t=1.037
gen=20 bestSolVal=11332.530000000008 t=1.089
gen=22 bestSolVal=11601.820000000005 t=1.193
gen=24 bestSolVal=11757.120000000003 t=1.297
gen=25 bestSolVal=12527.470000000001 t=1.349
gen=27 bestSolVal=12728.739999999996 t=1.454
gen=28 bestSolVal=12758.500000000005 t=1.505
gen=29 bestSolVal=13326.579999999993 t=1.556
gen=30 bestSolVal=14518.26 t=1.608
gen=32 bestSolVal=14720.019999999999 t=1.712
gen=34 bestSolVal=15169.240000000013 t=1.815
gen=35 bestSolVal=15344.119999999995 t=1.867
gen=38 bestSolVal=15480.719999999998 t=2.02
gen=39 bestSolVal=15819.07 t=2.072
gen=40 bestSolVal=16757.68999999999 t=2.124
gen=42 bestSolVal=16909.619999999988 t=2.227
gen=44 bestSolVal=17071.059999999987 t=2.329
gen=46 bestSolVal=17213.510000000006 t=2.432
gen=47 bestSolVal=17609.929999999997 t=2.497
gen=48 bestSolVal=17619.569999999992 t=2.551
gen=49 bestSolVal=17659.259999999995 t=2.605
gen=55 bestSolVal=17837.790000000008 t=2.937
gen=57 bestSolVal=18576.28 t=3.049
gen=60 bestSolVal=18590.07 t=3.212
gen=65 bestSolVal=18623.989999999998 t=3.48
gen=74 bestSolVal=18969.200000000004 t=3.952
gen=78 bestSolVal=19183.950000000004 t=4.162
gen=82 bestSolVal=19306.120000000006 t=4.372
gen=84 bestSolVal=19371.01000000001 t=4.477
gen=93 bestSolVal=19480.42000000001 t=4.951
gen=96 bestSolVal=19907.96 t=5.111
gen=99 bestSolVal=20092.010000000017 t=5.271
gen=100 bestSolVal=20119.97000000001 t=5.324
gen=104 bestSolVal=20319.24999999999 t=5.538
gen=110 bestSolVal=20400.06999999999 t=5.855
gen=121 bestSolVal=20552.369999999988 t=6.447
gen=122 bestSolVal=20613.319999999992 t=6.499
gen=129 bestSolVal=20747.38999999999 t=6.868
gen=159 bestSolVal=21002.149999999994 t=8.455
gen=166 bestSolVal=21004.459999999992 t=8.823
gen=178 bestSolVal=21040.120000000014 t=9.456
gen=199 bestSolVal=21142.990000000013 t=10.559
gen=283 bestSolVal=21231.720000000012 t=15.064
gen=330 bestSolVal=21254.599999999995 t=17.572
gen=407 bestSolVal=21259.68 t=21.68
gen=429 bestSolVal=21270.28 t=22.857
gen=432 bestSolVal=21318.59999999999 t=23.021
gen=441 bestSolVal=21344.200000000004 t=23.521
gen=522 bestSolVal=21417.739999999998 t=27.811
gen=550 bestSolVal=21490.0 t=29.29
gen=632 bestSolVal=21531.92 t=33.666
gen=636 bestSolVal=21587.989999999998 t=33.883
gen=957 bestSolVal=21630.440000000006 t=50.875
gen=997 bestSolVal=21684.30999999999 t=52.992
gen=1023 bestSolVal=21932.139999999996 t=54.384
gen=1106 bestSolVal=21995.459999999992 t=58.763
gen=1348 bestSolVal=22054.630000000016 t=71.561
gen=1351 bestSolVal=22057.810000000016 t=71.719
gen=1510 bestSolVal=22082.129999999997 t=80.209
gen=1531 bestSolVal=22089.979999999992 t=81.318
gen=1652 bestSolVal=22096.309999999994 t=87.761
gen=1674 bestSolVal=22104.539999999997 t=88.956
