Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=3978.3999999999987 t=0.037
gen=1 bestSolVal=4434.320000000001 t=0.092
gen=2 bestSolVal=4664.040000000002 t=0.142
gen=3 bestSolVal=4694.049999999997 t=0.19
gen=4 bestSolVal=5198.659999999999 t=0.237
gen=5 bestSolVal=5637.360000000004 t=0.284
gen=6 bestSolVal=6935.830000000001 t=0.331
gen=8 bestSolVal=7800.28 t=0.427
gen=9 bestSolVal=8225.16 t=0.475
gen=11 bestSolVal=8453.19 t=0.572
gen=12 bestSolVal=8619.850000000004 t=0.62
gen=13 bestSolVal=9026.490000000002 t=0.668
gen=14 bestSolVal=10073.390000000003 t=0.716
gen=16 bestSolVal=10091.989999999998 t=0.812
gen=17 bestSolVal=11204.879999999996 t=0.861
gen=19 bestSolVal=11337.610000000006 t=0.957
gen=20 bestSolVal=12071.490000000003 t=1.007
gen=21 bestSolVal=12106.220000000007 t=1.056
gen=23 bestSolVal=12634.300000000003 t=1.153
gen=25 bestSolVal=13029.510000000002 t=1.249
gen=27 bestSolVal=13158.769999999997 t=1.345
gen=28 bestSolVal=13602.830000000002 t=1.393
gen=29 bestSolVal=13729.750000000004 t=1.441
gen=30 bestSolVal=14068.019999999993 t=1.49
gen=31 bestSolVal=14271.809999999994 t=1.538
gen=32 bestSolVal=14609.440000000002 t=1.586
gen=34 bestSolVal=14860.379999999994 t=1.681
gen=36 bestSolVal=15269.650000000003 t=1.777
gen=41 bestSolVal=15504.430000000006 t=2.02
gen=44 bestSolVal=15569.490000000009 t=2.163
gen=45 bestSolVal=15695.470000000007 t=2.21
gen=46 bestSolVal=15729.159999999996 t=2.258
gen=48 bestSolVal=15755.21000000001 t=2.354
gen=49 bestSolVal=16023.919999999998 t=2.402
gen=51 bestSolVal=16334.79 t=2.497
gen=53 bestSolVal=16673.630000000012 t=2.595
gen=55 bestSolVal=16749.090000000015 t=2.691
gen=56 bestSolVal=17040.650000000005 t=2.74
