Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=3871.139999999999 t=0.037
gen=1 bestSolVal=3896.049999999998 t=0.096
gen=2 bestSolVal=7057.059999999998 t=0.15
gen=8 bestSolVal=7816.94 t=0.454
gen=9 bestSolVal=9082.579999999998 t=0.504
gen=11 bestSolVal=9366.209999999995 t=0.604
gen=13 bestSolVal=9439.540000000003 t=0.708
gen=14 bestSolVal=9530.060000000001 t=0.76
gen=15 bestSolVal=10817.970000000007 t=0.811
gen=19 bestSolVal=11040.940000000006 t=1.018
gen=20 bestSolVal=11844.69000000001 t=1.068
gen=24 bestSolVal=12167.860000000006 t=1.272
gen=25 bestSolVal=13080.120000000008 t=1.322
gen=26 bestSolVal=13429.550000000001 t=1.373
gen=30 bestSolVal=13593.879999999996 t=1.586
gen=31 bestSolVal=13898.949999999993 t=1.638
gen=32 bestSolVal=14321.869999999999 t=1.691
gen=34 bestSolVal=14410.43 t=1.798
gen=35 bestSolVal=14707.73 t=1.85
gen=41 bestSolVal=15161.57 t=2.163
gen=43 bestSolVal=15398.209999999994 t=2.266
gen=45 bestSolVal=15427.039999999992 t=2.366
gen=48 bestSolVal=15448.819999999998 t=2.517
gen=50 bestSolVal=16080.049999999996 t=2.618
gen=52 bestSolVal=16224.260000000007 t=2.72
gen=53 bestSolVal=16226.73 t=2.773
gen=54 bestSolVal=16568.61000000001 t=2.827
gen=57 bestSolVal=16570.379999999997 t=2.99
gen=58 bestSolVal=16616.84 t=3.045
gen=59 bestSolVal=16742.990000000005 t=3.098
gen=66 bestSolVal=16782.52999999999 t=3.468
gen=68 bestSolVal=17028.939999999995 t=3.573
gen=69 bestSolVal=17029.620000000006 t=3.626
gen=70 bestSolVal=17506.059999999998 t=3.678
gen=79 bestSolVal=17704.880000000005 t=4.149
gen=81 bestSolVal=18031.370000000003 t=4.253
gen=83 bestSolVal=18374.050000000007 t=4.357
gen=86 bestSolVal=18391.300000000007 t=4.513
gen=96 bestSolVal=18545.629999999994 t=5.035
gen=100 bestSolVal=18770.94 t=5.247
gen=101 bestSolVal=18802.859999999997 t=5.3
gen=105 bestSolVal=19077.619999999995 t=5.512
gen=106 bestSolVal=19165.179999999997 t=5.564
gen=107 bestSolVal=19171.62 t=5.618
gen=113 bestSolVal=19184.110000000004 t=5.939
gen=115 bestSolVal=19430.080000000013 t=6.05
gen=120 bestSolVal=19710.060000000012 t=6.327
gen=135 bestSolVal=19928.39000000001 t=7.161
gen=155 bestSolVal=19952.310000000012 t=8.229
gen=163 bestSolVal=20116.519999999982 t=8.654
gen=171 bestSolVal=20168.14 t=9.081
gen=172 bestSolVal=20249.770000000004 t=9.135
gen=174 bestSolVal=20310.510000000013 t=9.24
gen=202 bestSolVal=20373.65 t=10.719
gen=205 bestSolVal=20512.220000000005 t=10.88
gen=229 bestSolVal=20741.180000000015 t=12.16
gen=242 bestSolVal=20814.61000000001 t=12.85
gen=261 bestSolVal=20855.070000000003 t=13.891
gen=274 bestSolVal=21005.420000000002 t=14.583
gen=296 bestSolVal=21012.78 t=15.788
gen=334 bestSolVal=21036.050000000003 t=17.854
gen=335 bestSolVal=21062.259999999987 t=17.908
gen=360 bestSolVal=21097.589999999986 t=19.25
gen=364 bestSolVal=21124.130000000023 t=19.465
gen=418 bestSolVal=21173.92000000002 t=22.38
gen=422 bestSolVal=21179.130000000026 t=22.596
gen=443 bestSolVal=21192.77000000003 t=23.755
gen=490 bestSolVal=21206.95999999999 t=26.274
gen=491 bestSolVal=21211.06999999999 t=26.327
gen=494 bestSolVal=21281.79 t=26.489
gen=496 bestSolVal=21339.029999999988 t=26.595
gen=510 bestSolVal=21402.429999999986 t=27.352
gen=604 bestSolVal=21547.989999999983 t=32.358
gen=658 bestSolVal=21591.22999999999 t=35.27
gen=692 bestSolVal=21617.999999999996 t=37.066
gen=699 bestSolVal=21656.989999999998 t=37.437
gen=725 bestSolVal=21676.84 t=38.845
gen=743 bestSolVal=21681.659999999993 t=39.805
gen=899 bestSolVal=21763.49 t=48.221
gen=913 bestSolVal=21765.04 t=48.974
gen=956 bestSolVal=21822.46 t=51.28
gen=989 bestSolVal=21822.64 t=53.057
gen=1119 bestSolVal=21930.309999999987 t=60.096
gen=1192 bestSolVal=21930.419999999987 t=64.031
gen=1481 bestSolVal=21946.38 t=79.483
gen=1672 bestSolVal=21992.57 t=89.689
gen=1799 bestSolVal=22001.969999999976 t=96.521
gen=1823 bestSolVal=22026.829999999976 t=97.798
gen=1865 bestSolVal=22052.37999999998 t=100.018
gen=2419 bestSolVal=22066.899999999998 t=129.699
gen=2425 bestSolVal=22067.210000000003 t=130.015
gen=2526 bestSolVal=22081.810000000012 t=135.468
Set coverage = [62, 70, 59, 58, 66, 62, 80, 67, 64, 67, 58, 71, 71, 72, 61, 64, 54, 69, 70, 54, 64, 64, 67, 56, 59, 67, 54, 66, 67, 58, 57, 69, 68, 64, 65, 66, 62, 64, 74, 66, 58, 58, 55, 68, 71, 65, 66, 67, 57, 84, 69, 64, 57, 61, 66, 74, 61, 64, 63, 62, 65, 57, 61, 71, 69, 63, 63, 67, 58, 62, 68, 63, 67, 64, 67, 67, 66, 69, 66, 65, 60, 69, 66, 57, 75, 66, 59, 56, 79, 51, 66, 67, 67, 61, 67, 58, 76, 69, 64, 63, 70, 72, 70, 69, 60, 69, 62, 53, 72, 70, 59, 60, 66, 60, 66, 59, 74, 62, 70, 73, 59, 74, 69, 63, 67, 61, 65, 62, 65, 56, 59, 62, 56, 67, 69, 69, 64, 64, 62, 60, 65, 58, 58, 66, 61, 67, 72, 71, 65, 72, 60, 66, 58, 64, 57, 58, 68, 69, 67, 62, 61, 59, 64, 71, 67, 65, 62, 65, 70, 66, 61, 67, 71, 66, 59, 54, 69, 68, 61, 62, 64, 70, 67, 48, 54, 65, 66, 61, 65, 64, 65, 65, 66, 74, 75, 63, 61, 59, 66, 61]
maxVal = Solution: cost=[22081.810000000012], size=[129], elements=[3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 20, 21, 22, 23, 24, 25, 26, 27, 30, 31, 32, 33, 36, 40, 41, 42, 43, 45, 46, 48, 49, 50, 52, 53, 55, 56, 57, 58, 60, 61, 62, 64, 65, 67, 68, 69, 70, 71, 73, 75, 76, 78, 84, 85, 88, 91, 93, 96, 97, 99, 101, 104, 105, 106, 108, 109, 110, 111, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 124, 125, 126, 127, 128, 130, 131, 132, 137, 138, 141, 145, 147, 148, 151, 152, 153, 155, 157, 158, 160, 161, 162, 163, 165, 168, 169, 172, 173, 174, 175, 176, 177, 181, 182, 183, 185, 187, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199]
Time = 600.103 seg
