Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=3251.500000000001 t=0.036
gen=2 bestSolVal=3610.0100000000007 t=0.138
gen=3 bestSolVal=4402.220000000001 t=0.188
gen=4 bestSolVal=5164.619999999998 t=0.234
gen=6 bestSolVal=7188.930000000001 t=0.327
gen=7 bestSolVal=7650.790000000004 t=0.374
gen=9 bestSolVal=7986.250000000002 t=0.468
gen=10 bestSolVal=8456.769999999999 t=0.516
gen=13 bestSolVal=8905.309999999998 t=0.662
gen=14 bestSolVal=9042.309999999998 t=0.709
gen=15 bestSolVal=9901.720000000001 t=0.757
gen=16 bestSolVal=10091.260000000004 t=0.805
gen=17 bestSolVal=11205.130000000006 t=0.853
gen=18 bestSolVal=11858.759999999998 t=0.902
gen=19 bestSolVal=12168.380000000006 t=0.951
gen=20 bestSolVal=12208.089999999998 t=1.0
gen=21 bestSolVal=12571.72 t=1.048
gen=22 bestSolVal=13001.789999999997 t=1.097
gen=24 bestSolVal=13038.17 t=1.193
gen=25 bestSolVal=13199.169999999995 t=1.241
gen=27 bestSolVal=13768.389999999998 t=1.336
gen=28 bestSolVal=14097.83 t=1.384
gen=29 bestSolVal=14393.890000000005 t=1.431
gen=30 bestSolVal=14418.079999999998 t=1.48
gen=34 bestSolVal=14670.080000000005 t=1.673
gen=35 bestSolVal=14874.789999999999 t=1.721
gen=36 bestSolVal=15431.189999999991 t=1.769
gen=41 bestSolVal=15501.689999999997 t=2.014
gen=42 bestSolVal=15588.329999999996 t=2.062
gen=43 bestSolVal=15631.579999999996 t=2.11
gen=44 bestSolVal=15799.500000000005 t=2.158
gen=45 bestSolVal=15903.009999999993 t=2.205
gen=46 bestSolVal=16021.080000000002 t=2.253
gen=47 bestSolVal=16328.819999999998 t=2.301
gen=49 bestSolVal=16531.21000000001 t=2.398
gen=51 bestSolVal=16995.639999999992 t=2.495
gen=54 bestSolVal=17159.869999999995 t=2.641
gen=58 bestSolVal=17363.109999999997 t=2.839
gen=60 bestSolVal=17725.88000000001 t=2.939
gen=62 bestSolVal=17779.47000000001 t=3.038
gen=64 bestSolVal=18125.37000000001 t=3.136
gen=68 bestSolVal=18270.910000000003 t=3.331
gen=76 bestSolVal=18735.000000000004 t=3.726
gen=77 bestSolVal=19076.19999999999 t=3.775
gen=80 bestSolVal=19255.029999999995 t=3.924
gen=85 bestSolVal=19395.489999999983 t=4.172
gen=87 bestSolVal=19447.76 t=4.271
gen=88 bestSolVal=19693.31999999998 t=4.321
gen=89 bestSolVal=19795.76999999999 t=4.37
gen=92 bestSolVal=19919.789999999994 t=4.52
gen=94 bestSolVal=19932.02 t=4.619
gen=96 bestSolVal=19936.000000000007 t=4.72
gen=102 bestSolVal=19957.390000000014 t=5.267
gen=105 bestSolVal=20075.39 t=5.458
gen=109 bestSolVal=20141.089999999997 t=5.74
gen=111 bestSolVal=20165.229999999992 t=5.844
gen=119 bestSolVal=20378.809999999987 t=6.307
gen=130 bestSolVal=20462.809999999998 t=6.93
gen=138 bestSolVal=20568.23999999999 t=7.393
gen=142 bestSolVal=20769.709999999995 t=7.592
gen=172 bestSolVal=20810.93999999999 t=9.095
gen=185 bestSolVal=20871.95999999999 t=9.75
gen=262 bestSolVal=20911.309999999994 t=13.655
gen=266 bestSolVal=21047.099999999995 t=13.86
gen=267 bestSolVal=21102.070000000003 t=13.911
gen=458 bestSolVal=21201.699999999997 t=23.757
gen=574 bestSolVal=21238.69 t=29.629
gen=729 bestSolVal=21259.87999999999 t=37.519
gen=811 bestSolVal=21262.64 t=41.707
gen=812 bestSolVal=21319.47 t=41.758
gen=832 bestSolVal=21319.689999999995 t=42.794
gen=851 bestSolVal=21368.65999999999 t=43.783
gen=985 bestSolVal=21378.730000000007 t=50.771
gen=1000 bestSolVal=21434.40000000001 t=51.547
gen=1054 bestSolVal=21571.36 t=54.362
gen=1265 bestSolVal=21665.61 t=65.586
gen=1288 bestSolVal=21754.669999999995 t=67.006
gen=1390 bestSolVal=21812.469999999998 t=72.32
gen=1447 bestSolVal=21823.209999999995 t=75.309
gen=1563 bestSolVal=21937.94 t=81.397
gen=2134 bestSolVal=21939.539999999997 t=111.1
gen=2141 bestSolVal=21950.109999999997 t=111.461
gen=2350 bestSolVal=21950.77 t=122.252
gen=2389 bestSolVal=21964.88 t=124.259
gen=2442 bestSolVal=21978.999999999996 t=127.793
gen=2775 bestSolVal=21995.359999999997 t=145.255
gen=2895 bestSolVal=21998.799999999996 t=151.469
gen=3022 bestSolVal=22090.52999999999 t=158.079
gen=3158 bestSolVal=22184.610000000004 t=165.124
gen=4018 bestSolVal=22261.58 t=209.976
Set coverage = [61, 67, 58, 61, 64, 63, 81, 63, 61, 68, 58, 69, 73, 72, 59, 64, 59, 68, 67, 50, 65, 66, 67, 58, 58, 68, 50, 63, 64, 60, 56, 64, 66, 66, 64, 67, 60, 64, 70, 63, 63, 64, 53, 70, 68, 67, 65, 68, 55, 80, 68, 66, 57, 59, 68, 70, 58, 67, 66, 59, 66, 58, 61, 66, 67, 65, 57, 67, 58, 61, 69, 65, 64, 61, 67, 66, 67, 67, 62, 66, 58, 71, 64, 60, 70, 65, 62, 56, 80, 55, 62, 72, 66, 59, 66, 60, 75, 67, 65, 63, 67, 72, 66, 69, 59, 63, 60, 53, 67, 70, 56, 60, 65, 62, 66, 64, 77, 64, 70, 71, 61, 70, 69, 61, 66, 60, 65, 63, 64, 61, 60, 58, 58, 68, 71, 66, 67, 58, 62, 61, 64, 54, 56, 65, 63, 68, 72, 72, 62, 75, 62, 69, 56, 66, 54, 57, 66, 67, 65, 67, 63, 56, 67, 64, 71, 60, 61, 66, 72, 62, 58, 71, 66, 62, 56, 56, 68, 70, 62, 63, 66, 70, 67, 47, 51, 63, 63, 63, 65, 63, 65, 67, 65, 72, 70, 59, 62, 62, 64, 60]
maxVal = Solution: cost=[22261.58], size=[128], elements=[3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 20, 21, 22, 23, 24, 25, 27, 28, 30, 31, 32, 33, 35, 36, 40, 41, 42, 43, 44, 48, 49, 51, 52, 53, 54, 55, 56, 57, 58, 61, 62, 64, 65, 67, 68, 69, 70, 71, 73, 75, 76, 78, 82, 84, 85, 86, 87, 88, 91, 93, 96, 97, 99, 101, 104, 105, 106, 108, 109, 110, 111, 114, 115, 116, 118, 119, 120, 121, 122, 123, 124, 125, 127, 128, 130, 131, 133, 137, 138, 145, 147, 148, 149, 151, 152, 153, 157, 158, 160, 161, 162, 163, 168, 169, 172, 173, 175, 176, 177, 181, 182, 183, 185, 187, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199]
Time = 209.987 seg
