Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=5414.539999999995 t=0.038
gen=2 bestSolVal=5646.9400000000005 t=0.139
gen=4 bestSolVal=6210.010000000001 t=0.236
gen=6 bestSolVal=6493.609999999995 t=0.331
gen=8 bestSolVal=7460.8200000000015 t=0.426
gen=9 bestSolVal=7859.609999999999 t=0.473
gen=10 bestSolVal=8154.37 t=0.52
gen=11 bestSolVal=8195.859999999997 t=0.567
gen=13 bestSolVal=8879.639999999998 t=0.663
gen=15 bestSolVal=9298.22 t=0.759
gen=16 bestSolVal=9477.199999999997 t=0.807
gen=17 bestSolVal=10599.0 t=0.854
gen=18 bestSolVal=11001.900000000003 t=0.902
gen=20 bestSolVal=11302.749999999998 t=0.997
gen=21 bestSolVal=11628.019999999995 t=1.045
gen=22 bestSolVal=11938.479999999998 t=1.094
gen=24 bestSolVal=12143.140000000003 t=1.188
gen=26 bestSolVal=12356.919999999998 t=1.282
gen=27 bestSolVal=12736.319999999994 t=1.329
gen=29 bestSolVal=13028.07 t=1.424
gen=31 bestSolVal=13761.259999999997 t=1.518
gen=33 bestSolVal=14321.819999999994 t=1.612
gen=35 bestSolVal=14572.609999999999 t=1.706
gen=36 bestSolVal=14958.989999999998 t=1.753
gen=39 bestSolVal=14998.65 t=1.896
gen=40 bestSolVal=15277.159999999998 t=1.945
gen=41 bestSolVal=15463.519999999995 t=1.994
gen=42 bestSolVal=16030.349999999991 t=2.042
gen=44 bestSolVal=16333.48999999999 t=2.137
gen=46 bestSolVal=16583.530000000006 t=2.231
gen=49 bestSolVal=16643.81 t=2.374
gen=52 bestSolVal=16655.990000000005 t=2.517
gen=53 bestSolVal=16678.199999999997 t=2.565
gen=54 bestSolVal=16819.05999999999 t=2.613
gen=56 bestSolVal=17086.7 t=2.708
gen=58 bestSolVal=17263.149999999998 t=2.803
gen=60 bestSolVal=17528.26 t=2.901
gen=62 bestSolVal=17618.03999999999 t=2.998
gen=63 bestSolVal=17746.1 t=3.046
gen=64 bestSolVal=17750.85 t=3.095
gen=65 bestSolVal=17850.439999999995 t=3.143
gen=71 bestSolVal=17978.68999999999 t=3.436
gen=74 bestSolVal=18142.290000000005 t=3.582
gen=78 bestSolVal=18154.849999999995 t=3.778
gen=81 bestSolVal=18200.559999999994 t=3.925
gen=83 bestSolVal=18464.04 t=4.023
