Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=4315.030000000002 t=0.035
gen=4 bestSolVal=4715.34 t=0.232
gen=5 bestSolVal=5090.899999999997 t=0.281
gen=6 bestSolVal=5915.37 t=0.331
gen=9 bestSolVal=6480.479999999998 t=0.474
gen=10 bestSolVal=7512.839999999996 t=0.52
gen=11 bestSolVal=8151.419999999998 t=0.567
gen=12 bestSolVal=8509.860000000002 t=0.615
gen=13 bestSolVal=9336.18 t=0.663
gen=15 bestSolVal=9884.679999999998 t=0.758
gen=17 bestSolVal=10132.200000000004 t=0.852
gen=18 bestSolVal=10703.61 t=0.9
gen=21 bestSolVal=11364.710000000001 t=1.047
gen=25 bestSolVal=12276.260000000002 t=1.241
gen=27 bestSolVal=12681.54 t=1.338
gen=28 bestSolVal=13072.919999999998 t=1.387
gen=29 bestSolVal=13350.56 t=1.435
gen=30 bestSolVal=14042.800000000001 t=1.484
gen=31 bestSolVal=14353.259999999997 t=1.534
gen=34 bestSolVal=14493.540000000003 t=1.682
gen=36 bestSolVal=14815.279999999997 t=1.781
gen=37 bestSolVal=15399.720000000005 t=1.831
gen=38 bestSolVal=15480.359999999999 t=1.881
gen=40 bestSolVal=15528.189999999997 t=1.979
gen=43 bestSolVal=15817.230000000001 t=2.13
gen=47 bestSolVal=16005.289999999999 t=2.329
gen=48 bestSolVal=16198.250000000007 t=2.378
gen=49 bestSolVal=16272.04 t=2.428
gen=50 bestSolVal=16744.50000000001 t=2.477
gen=53 bestSolVal=16996.290000000015 t=2.624
gen=54 bestSolVal=17595.35000000001 t=2.673
gen=57 bestSolVal=17731.640000000007 t=2.823
gen=66 bestSolVal=18108.119999999995 t=3.261
gen=67 bestSolVal=18197.960000000003 t=3.31
gen=70 bestSolVal=18465.950000000008 t=3.455
gen=72 bestSolVal=18607.880000000005 t=3.552
gen=75 bestSolVal=18641.96 t=3.698
gen=80 bestSolVal=18647.510000000006 t=3.956
gen=81 bestSolVal=18662.200000000004 t=4.005
gen=87 bestSolVal=18922.30000000001 t=4.305
gen=102 bestSolVal=19047.54 t=5.058
gen=110 bestSolVal=19049.909999999993 t=5.458
gen=113 bestSolVal=19305.040000000008 t=5.609
gen=115 bestSolVal=19446.66000000001 t=5.712
gen=131 bestSolVal=19487.500000000015 t=6.522
gen=140 bestSolVal=19527.48 t=6.971
gen=143 bestSolVal=19586.730000000007 t=7.119
gen=152 bestSolVal=19675.570000000007 t=7.565
gen=163 bestSolVal=19721.99 t=8.107
gen=166 bestSolVal=20065.269999999997 t=8.256
gen=179 bestSolVal=20182.609999999993 t=8.902
gen=185 bestSolVal=20344.810000000005 t=9.208
gen=202 bestSolVal=20389.970000000005 t=10.054
gen=206 bestSolVal=20407.490000000013 t=10.257
gen=231 bestSolVal=20423.32 t=11.53
gen=243 bestSolVal=20439.850000000006 t=12.134
gen=257 bestSolVal=20516.999999999993 t=12.83
gen=264 bestSolVal=20555.7 t=13.179
gen=288 bestSolVal=20569.39 t=14.395
gen=296 bestSolVal=20636.480000000007 t=14.794
gen=312 bestSolVal=20835.700000000004 t=15.607
gen=328 bestSolVal=20872.490000000005 t=16.416
gen=329 bestSolVal=20903.739999999987 t=16.465
gen=331 bestSolVal=20923.39999999998 t=16.563
gen=381 bestSolVal=21002.27 t=19.064
gen=395 bestSolVal=21063.25 t=19.759
gen=440 bestSolVal=21088.819999999992 t=22.017
gen=566 bestSolVal=21139.500000000004 t=28.258
gen=649 bestSolVal=21146.519999999986 t=32.368
gen=654 bestSolVal=21155.85999999999 t=32.613
gen=704 bestSolVal=21167.829999999994 t=35.064
gen=713 bestSolVal=21369.64000000001 t=35.507
gen=759 bestSolVal=21414.489999999987 t=37.772
gen=888 bestSolVal=21433.550000000003 t=44.137
gen=904 bestSolVal=21440.080000000005 t=44.925
gen=1179 bestSolVal=21444.96000000001 t=58.567
gen=1439 bestSolVal=21459.81000000001 t=71.421
gen=1492 bestSolVal=21481.08 t=74.044
gen=1525 bestSolVal=21485.53000000001 t=75.677
gen=1564 bestSolVal=21540.77 t=77.594
gen=1655 bestSolVal=21554.1 t=82.096
gen=1677 bestSolVal=21580.45 t=83.186
gen=1700 bestSolVal=21601.74999999999 t=84.334
gen=1731 bestSolVal=21605.50000000002 t=85.886
gen=1838 bestSolVal=21607.35 t=91.255
gen=1957 bestSolVal=21627.67000000001 t=97.222
gen=2208 bestSolVal=21637.930000000008 t=109.812
