Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=4566.600000000001 t=0.037
gen=1 bestSolVal=5903.380000000004 t=0.095
gen=2 bestSolVal=6043.300000000001 t=0.148
gen=3 bestSolVal=6347.729999999999 t=0.198
gen=4 bestSolVal=6408.1900000000005 t=0.247
gen=5 bestSolVal=6576.739999999999 t=0.297
gen=7 bestSolVal=7255.120000000001 t=0.399
gen=8 bestSolVal=7853.299999999999 t=0.449
gen=10 bestSolVal=8229.259999999997 t=0.547
gen=11 bestSolVal=8600.089999999997 t=0.596
gen=12 bestSolVal=8880.79 t=0.646
gen=13 bestSolVal=9344.940000000004 t=0.697
gen=14 bestSolVal=9447.550000000003 t=0.747
gen=16 bestSolVal=10281.170000000002 t=0.844
gen=17 bestSolVal=10289.41 t=0.893
gen=18 bestSolVal=11014.340000000006 t=0.942
gen=19 bestSolVal=11084.920000000002 t=0.992
gen=20 bestSolVal=11703.95 t=1.041
gen=21 bestSolVal=12278.150000000001 t=1.091
gen=22 bestSolVal=12324.449999999997 t=1.142
gen=23 bestSolVal=12416.540000000006 t=1.191
gen=25 bestSolVal=12571.69 t=1.289
gen=26 bestSolVal=13064.790000000003 t=1.337
gen=28 bestSolVal=13743.329999999998 t=1.436
gen=29 bestSolVal=13954.319999999992 t=1.486
gen=30 bestSolVal=13964.930000000004 t=1.535
gen=31 bestSolVal=14194.980000000001 t=1.585
gen=36 bestSolVal=14685.76 t=1.833
gen=38 bestSolVal=14821.199999999997 t=1.935
gen=42 bestSolVal=14944.01 t=2.139
gen=45 bestSolVal=15094.140000000003 t=2.292
gen=46 bestSolVal=15370.84 t=2.343
gen=49 bestSolVal=15932.620000000003 t=2.493
gen=53 bestSolVal=15956.340000000004 t=2.693
gen=56 bestSolVal=15963.129999999997 t=2.846
gen=58 bestSolVal=16290.27 t=2.947
gen=59 bestSolVal=16429.0 t=2.999
gen=61 bestSolVal=16480.620000000003 t=3.1
gen=62 bestSolVal=16906.26 t=3.15
gen=66 bestSolVal=17837.940000000002 t=3.355
gen=68 bestSolVal=17942.479999999992 t=3.462
gen=73 bestSolVal=17964.689999999995 t=3.724
gen=78 bestSolVal=18192.59999999999 t=3.987
gen=82 bestSolVal=18363.809999999994 t=4.197
gen=87 bestSolVal=18387.94 t=4.459
gen=88 bestSolVal=18438.51 t=4.511
gen=89 bestSolVal=18481.229999999996 t=4.564
gen=116 bestSolVal=18804.179999999997 t=5.972
gen=128 bestSolVal=18819.63999999999 t=6.613
gen=143 bestSolVal=18831.56 t=7.386
gen=156 bestSolVal=18958.179999999997 t=8.058
gen=172 bestSolVal=18959.020000000004 t=8.887
gen=174 bestSolVal=19007.829999999998 t=8.991
gen=186 bestSolVal=19052.829999999987 t=9.63
gen=190 bestSolVal=19148.289999999983 t=9.847
gen=197 bestSolVal=19557.82999999999 t=10.22
gen=210 bestSolVal=19603.129999999986 t=10.9
gen=224 bestSolVal=19607.269999999986 t=11.64
gen=226 bestSolVal=19767.769999999986 t=11.75
gen=281 bestSolVal=19905.04999999999 t=14.675
gen=288 bestSolVal=19946.99999999999 t=15.048
gen=299 bestSolVal=20040.919999999995 t=15.628
gen=315 bestSolVal=20120.34999999999 t=16.48
gen=348 bestSolVal=20202.909999999996 t=18.24
gen=349 bestSolVal=20203.919999999987 t=18.293
gen=350 bestSolVal=20374.469999999987 t=18.346
gen=386 bestSolVal=20392.209999999992 t=20.278
gen=407 bestSolVal=20433.61999999999 t=21.379
gen=408 bestSolVal=20483.000000000007 t=21.432
gen=419 bestSolVal=20571.580000000013 t=22.014
gen=425 bestSolVal=20632.260000000013 t=22.33
gen=502 bestSolVal=20666.650000000012 t=26.406
gen=583 bestSolVal=20702.390000000014 t=30.696
gen=585 bestSolVal=20853.90000000002 t=30.801
gen=772 bestSolVal=20872.58 t=40.664
gen=827 bestSolVal=20875.500000000004 t=43.534
gen=876 bestSolVal=20893.18 t=46.163
gen=959 bestSolVal=20910.780000000006 t=50.525
gen=1212 bestSolVal=20940.899999999994 t=64.027
gen=1222 bestSolVal=20977.089999999993 t=64.57
gen=1330 bestSolVal=21162.089999999993 t=70.264
gen=1487 bestSolVal=21188.820000000018 t=78.473
gen=1507 bestSolVal=21222.219999999994 t=79.523
gen=1591 bestSolVal=21228.43 t=83.946
gen=1744 bestSolVal=21230.480000000014 t=92.066
gen=2098 bestSolVal=21287.15000000002 t=110.673
gen=2110 bestSolVal=21293.29 t=111.304
gen=2152 bestSolVal=21348.970000000005 t=113.536
gen=2307 bestSolVal=21362.539999999997 t=121.724
gen=2310 bestSolVal=21397.82999999999 t=121.88
