Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=4862.670000000003 t=0.036
gen=2 bestSolVal=5667.120000000002 t=0.137
gen=4 bestSolVal=6334.130000000001 t=0.233
gen=5 bestSolVal=6348.5999999999985 t=0.279
gen=6 bestSolVal=7057.020000000002 t=0.325
gen=7 bestSolVal=7385.150000000004 t=0.372
gen=8 bestSolVal=7577.029999999998 t=0.419
gen=9 bestSolVal=8579.439999999995 t=0.465
gen=11 bestSolVal=9524.789999999997 t=0.558
gen=12 bestSolVal=9846.599999999997 t=0.605
gen=13 bestSolVal=10212.800000000008 t=0.652
gen=14 bestSolVal=10216.739999999996 t=0.699
gen=15 bestSolVal=10741.250000000007 t=0.745
gen=16 bestSolVal=10801.639999999994 t=0.792
gen=17 bestSolVal=11479.020000000004 t=0.838
gen=18 bestSolVal=12263.330000000002 t=0.885
gen=20 bestSolVal=12821.759999999995 t=0.977
gen=22 bestSolVal=13344.449999999999 t=1.071
gen=24 bestSolVal=15004.319999999998 t=1.165
gen=31 bestSolVal=15238.519999999995 t=1.489
gen=33 bestSolVal=15689.669999999998 t=1.583
gen=35 bestSolVal=15801.509999999991 t=1.678
gen=37 bestSolVal=16537.84 t=1.774
gen=48 bestSolVal=16664.089999999997 t=2.303
gen=49 bestSolVal=16999.31 t=2.351
gen=51 bestSolVal=17054.389999999992 t=2.448
gen=53 bestSolVal=17322.360000000004 t=2.545
gen=60 bestSolVal=17452.230000000007 t=2.878
gen=61 bestSolVal=17586.389999999996 t=2.927
gen=63 bestSolVal=17931.910000000003 t=3.022
gen=69 bestSolVal=17974.50999999999 t=3.312
gen=70 bestSolVal=18609.21999999999 t=3.361
gen=77 bestSolVal=18743.589999999993 t=3.7
gen=82 bestSolVal=18833.489999999998 t=3.945
gen=84 bestSolVal=18984.759999999995 t=4.042
gen=86 bestSolVal=19069.769999999993 t=4.141
gen=89 bestSolVal=19072.969999999994 t=4.291
gen=97 bestSolVal=19793.85000000001 t=4.687
gen=103 bestSolVal=19931.420000000002 t=4.984
gen=110 bestSolVal=20010.760000000006 t=5.326
gen=115 bestSolVal=20225.56 t=5.572
gen=142 bestSolVal=20231.800000000007 t=6.897
gen=147 bestSolVal=20363.360000000004 t=7.145
gen=156 bestSolVal=20480.38 t=7.59
gen=172 bestSolVal=20579.559999999994 t=8.38
gen=182 bestSolVal=20625.709999999995 t=8.877
gen=187 bestSolVal=20660.679999999997 t=9.124
gen=196 bestSolVal=20730.059999999994 t=9.566
gen=201 bestSolVal=20831.019999999993 t=9.812
gen=243 bestSolVal=20880.24 t=11.875
gen=320 bestSolVal=20988.829999999994 t=15.704
gen=348 bestSolVal=21140.640000000003 t=17.098
gen=527 bestSolVal=21141.350000000002 t=26.046
gen=553 bestSolVal=21143.820000000007 t=27.358
gen=585 bestSolVal=21213.800000000007 t=28.947
gen=603 bestSolVal=21283.490000000013 t=29.85
gen=677 bestSolVal=21308.18000000001 t=33.569
gen=738 bestSolVal=21354.00000000002 t=37.504
gen=765 bestSolVal=21483.550000000025 t=38.877
gen=791 bestSolVal=21510.69 t=40.183
gen=808 bestSolVal=21543.199999999997 t=41.029
gen=866 bestSolVal=21579.47 t=43.936
gen=924 bestSolVal=21584.659999999996 t=46.968
gen=1007 bestSolVal=21594.920000000002 t=51.216
gen=1143 bestSolVal=21614.799999999996 t=58.056
gen=1175 bestSolVal=21628.02 t=59.663
gen=1356 bestSolVal=21632.7 t=68.755
