Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=2594.8200000000006 t=0.037
gen=2 bestSolVal=4423.410000000003 t=0.147
gen=4 bestSolVal=5187.899999999999 t=0.252
gen=5 bestSolVal=6704.919999999997 t=0.302
gen=6 bestSolVal=7574.220000000003 t=0.352
gen=8 bestSolVal=8373.990000000002 t=0.456
gen=9 bestSolVal=8859.350000000002 t=0.506
gen=10 bestSolVal=9287.460000000001 t=0.556
gen=11 bestSolVal=9578.390000000001 t=0.606
gen=12 bestSolVal=10472.700000000003 t=0.657
gen=13 bestSolVal=10559.870000000006 t=0.708
gen=15 bestSolVal=10941.130000000008 t=0.808
gen=16 bestSolVal=11824.149999999992 t=0.859
gen=18 bestSolVal=11887.51 t=0.961
gen=21 bestSolVal=12478.62 t=1.112
gen=23 bestSolVal=12494.940000000004 t=1.213
gen=25 bestSolVal=13781.380000000008 t=1.315
gen=26 bestSolVal=14668.459999999988 t=1.366
gen=31 bestSolVal=15017.379999999997 t=1.619
gen=33 bestSolVal=15600.069999999996 t=1.725
gen=35 bestSolVal=15726.580000000009 t=1.832
gen=36 bestSolVal=15901.079999999993 t=1.887
gen=37 bestSolVal=15915.380000000003 t=1.94
gen=38 bestSolVal=16003.160000000003 t=1.993
gen=39 bestSolVal=16238.319999999994 t=2.044
gen=42 bestSolVal=16407.630000000005 t=2.202
gen=45 bestSolVal=16523.210000000003 t=2.355
gen=46 bestSolVal=16679.82000000001 t=2.406
gen=52 bestSolVal=16829.15000000001 t=2.708
gen=59 bestSolVal=17117.18000000002 t=3.069
gen=61 bestSolVal=17551.68 t=3.174
gen=65 bestSolVal=17788.30999999999 t=3.383
gen=69 bestSolVal=18139.370000000006 t=3.585
gen=72 bestSolVal=18376.100000000002 t=3.737
gen=73 bestSolVal=18416.590000000004 t=3.787
gen=76 bestSolVal=18651.36 t=3.938
gen=79 bestSolVal=18717.239999999994 t=4.09
gen=86 bestSolVal=18969.020000000008 t=4.444
gen=92 bestSolVal=19069.049999999996 t=4.75
gen=102 bestSolVal=19306.109999999997 t=5.259
gen=103 bestSolVal=19343.409999999993 t=5.311
