Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=2647.02 t=0.035
gen=1 bestSolVal=3287.499999999999 t=0.09
gen=2 bestSolVal=3528.2800000000007 t=0.14
gen=3 bestSolVal=4787.0099999999975 t=0.189
gen=4 bestSolVal=5894.259999999999 t=0.236
gen=5 bestSolVal=5903.179999999994 t=0.285
gen=6 bestSolVal=5947.3300000000045 t=0.335
gen=7 bestSolVal=7459.1500000000015 t=0.384
gen=8 bestSolVal=7588.600000000001 t=0.432
gen=9 bestSolVal=7934.750000000002 t=0.481
gen=10 bestSolVal=8429.439999999997 t=0.529
gen=13 bestSolVal=9570.29 t=0.673
gen=15 bestSolVal=10399.619999999995 t=0.771
gen=16 bestSolVal=11649.349999999999 t=0.82
gen=19 bestSolVal=11685.050000000001 t=0.968
gen=21 bestSolVal=12689.350000000004 t=1.068
gen=23 bestSolVal=12735.899999999994 t=1.168
gen=24 bestSolVal=13111.170000000002 t=1.217
gen=26 bestSolVal=13724.210000000012 t=1.315
gen=28 bestSolVal=14026.560000000005 t=1.411
gen=33 bestSolVal=14346.790000000003 t=1.653
gen=34 bestSolVal=14351.260000000002 t=1.702
gen=35 bestSolVal=14509.710000000003 t=1.752
gen=36 bestSolVal=14859.060000000003 t=1.8
gen=39 bestSolVal=15160.229999999998 t=1.949
gen=40 bestSolVal=15205.91 t=1.999
gen=41 bestSolVal=15865.430000000004 t=2.049
gen=43 bestSolVal=16526.149999999998 t=2.151
gen=49 bestSolVal=16669.92 t=2.461
gen=52 bestSolVal=16906.430000000015 t=2.618
gen=56 bestSolVal=17118.39000000001 t=2.826
gen=58 bestSolVal=17156.959999999995 t=2.928
gen=59 bestSolVal=17245.94000000001 t=2.98
gen=60 bestSolVal=17293.17000000001 t=3.031
gen=61 bestSolVal=17629.379999999997 t=3.082
gen=64 bestSolVal=17665.960000000003 t=3.235
gen=69 bestSolVal=17721.890000000003 t=3.489
gen=72 bestSolVal=17836.229999999985 t=3.642
gen=73 bestSolVal=17927.849999999988 t=3.693
