Executando GA na instância instances/max_sc_qbf/normal_n100.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=19708.970000000005 t=0.04
gen=1 bestSolVal=21131.15 t=0.083
gen=3 bestSolVal=22789.329999999994 t=0.142
gen=4 bestSolVal=23772.110000000004 t=0.167
gen=5 bestSolVal=28370.680000000008 t=0.192
gen=7 bestSolVal=28409.9 t=0.245
gen=8 bestSolVal=29548.90000000001 t=0.277
gen=9 bestSolVal=31114.31 t=0.307
gen=11 bestSolVal=31866.08000000001 t=0.362
gen=12 bestSolVal=32942.00000000001 t=0.391
gen=13 bestSolVal=33026.46999999998 t=0.419
gen=14 bestSolVal=33123.290000000015 t=0.447
gen=15 bestSolVal=34360.59999999999 t=0.476
gen=17 bestSolVal=35846.34999999999 t=0.533
gen=18 bestSolVal=37251.42999999999 t=0.561
gen=20 bestSolVal=38424.49999999998 t=0.616
gen=21 bestSolVal=39208.81999999999 t=0.644
gen=24 bestSolVal=40403.060000000005 t=0.737
gen=25 bestSolVal=41316.44 t=0.767
gen=28 bestSolVal=41408.390000000014 t=0.856
gen=29 bestSolVal=42147.73000000001 t=0.887
gen=31 bestSolVal=43096.74000000002 t=0.948
gen=33 bestSolVal=43307.099999999984 t=1.008
gen=34 bestSolVal=43735.64 t=1.037
gen=35 bestSolVal=44095.470000000016 t=1.067
gen=37 bestSolVal=44854.820000000036 t=1.127
gen=39 bestSolVal=45504.07000000001 t=1.187
gen=41 bestSolVal=46450.96 t=1.249
gen=52 bestSolVal=47844.76000000003 t=1.578
gen=61 bestSolVal=47906.06000000003 t=1.851
gen=64 bestSolVal=48326.53999999999 t=1.943
gen=65 bestSolVal=48436.08000000002 t=1.973
gen=75 bestSolVal=48902.50999999999 t=2.274
Set coverage = [55, 52, 49, 46, 46, 45, 50, 51, 56, 52, 47, 47, 45, 53, 57, 46, 53, 46, 56, 56, 45, 42, 51, 49, 51, 51, 50, 52, 50, 56, 56, 58, 49, 47, 47, 51, 53, 59, 56, 48, 49, 53, 48, 46, 47, 46, 45, 50, 42, 64, 51, 49, 53, 49, 44, 50, 45, 47, 45, 54, 43, 49, 49, 49, 56, 53, 52, 46, 63, 46, 56, 49, 48, 47, 53, 53, 48, 53, 54, 53, 55, 51, 46, 47, 46, 44, 54, 51, 43, 49, 47, 43, 45, 51, 53, 54, 58, 45, 46, 46]
maxVal = Solution: cost=[48902.50999999999], size=[100], elements=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]
Time = 2.286 seg
