Executando GA na instância instances/max_sc_qbf/exp_n400.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=12543.359999999999 t=0.083
gen=1 bestSolVal=13411.709999999995 t=0.213
gen=2 bestSolVal=13643.939999999999 t=0.332
gen=3 bestSolVal=15861.629999999992 t=0.445
gen=5 bestSolVal=16055.799999999997 t=0.686
gen=6 bestSolVal=17460.010000000002 t=0.802
gen=7 bestSolVal=18151.270000000015 t=0.92
gen=8 bestSolVal=23119.17999999997 t=1.035
gen=9 bestSolVal=23558.13 t=1.151
gen=12 bestSolVal=23893.589999999993 t=1.502
gen=14 bestSolVal=26046.340000000004 t=1.738
gen=16 bestSolVal=27729.470000000012 t=1.971
gen=19 bestSolVal=29311.479999999996 t=2.316
gen=21 bestSolVal=31291.230000000018 t=2.541
gen=23 bestSolVal=31326.640000000007 t=2.766
gen=24 bestSolVal=32841.71 t=2.879
gen=26 bestSolVal=33430.659999999996 t=3.104
gen=28 bestSolVal=33930.28000000001 t=3.33
gen=29 bestSolVal=34074.73000000002 t=3.441
gen=30 bestSolVal=34908.25 t=3.553
gen=31 bestSolVal=35173.63999999999 t=3.667
gen=33 bestSolVal=36337.17000000001 t=3.893
gen=34 bestSolVal=38836.90000000001 t=4.007
gen=37 bestSolVal=40111.91999999999 t=4.347
gen=39 bestSolVal=40406.19999999999 t=4.575
gen=40 bestSolVal=40711.319999999985 t=4.688
gen=41 bestSolVal=42877.550000000025 t=4.805
gen=44 bestSolVal=42895.51000000002 t=5.154
gen=45 bestSolVal=43049.56000000002 t=5.271
gen=46 bestSolVal=43251.64000000005 t=5.387
gen=50 bestSolVal=44147.189999999995 t=5.844
gen=53 bestSolVal=44517.76000000001 t=6.185
gen=55 bestSolVal=44839.69999999995 t=6.418
gen=56 bestSolVal=46055.84999999995 t=6.534
gen=57 bestSolVal=46289.859999999986 t=6.651
gen=59 bestSolVal=47054.95000000002 t=6.884
gen=62 bestSolVal=48070.62000000003 t=7.229
gen=63 bestSolVal=48335.36000000002 t=7.343
gen=65 bestSolVal=48855.88000000003 t=7.574
gen=67 bestSolVal=48907.69999999995 t=7.806
gen=69 bestSolVal=49375.27999999999 t=8.04
gen=72 bestSolVal=51023.799999999996 t=8.392
gen=82 bestSolVal=51868.75 t=9.54
gen=86 bestSolVal=52107.56 t=9.995
gen=89 bestSolVal=53680.27 t=10.331
gen=93 bestSolVal=53881.22999999999 t=10.779
gen=98 bestSolVal=54321.879999999976 t=11.341
gen=101 bestSolVal=54794.369999999966 t=11.685
