Executando GA na instância instances/max_sc_qbf/exact_n50.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=839.34 t=0.026
gen=2 bestSolVal=979.3600000000002 t=0.055
gen=5 bestSolVal=1001.2099999999998 t=0.085
gen=6 bestSolVal=1159.0399999999993 t=0.091
gen=7 bestSolVal=1330.1399999999994 t=0.097
gen=10 bestSolVal=1543.4499999999996 t=0.113
gen=11 bestSolVal=1746.1200000000001 t=0.119
gen=13 bestSolVal=1841.1100000000001 t=0.133
gen=16 bestSolVal=1896.9199999999998 t=0.151
gen=19 bestSolVal=1933.6799999999994 t=0.168
gen=23 bestSolVal=1955.7899999999995 t=0.192
gen=24 bestSolVal=1998.2800000000002 t=0.198
gen=26 bestSolVal=2039.5800000000004 t=0.209
gen=28 bestSolVal=2046.8400000000001 t=0.221
gen=31 bestSolVal=2069.2900000000004 t=0.239
gen=37 bestSolVal=2082.02 t=0.274
gen=45 bestSolVal=2093.0400000000004 t=0.318
gen=46 bestSolVal=2093.8300000000004 t=0.324
gen=57 bestSolVal=2101.18 t=0.387
gen=59 bestSolVal=2112.2500000000005 t=0.399
gen=64 bestSolVal=2127.6200000000003 t=0.425
gen=74 bestSolVal=2140.9100000000003 t=0.478
gen=12795 bestSolVal=2152.350000000001 t=68.108
gen=12800 bestSolVal=2159.9700000000007 t=68.135
gen=12812 bestSolVal=2209.0600000000004 t=68.199
gen=12820 bestSolVal=2221.75 t=68.242
gen=12969 bestSolVal=2222.810000000001 t=69.044
gen=12971 bestSolVal=2226.840000000001 t=69.055
gen=12977 bestSolVal=2266.1100000000006 t=69.086
gen=12992 bestSolVal=2284.1500000000005 t=69.166
Set coverage = [17, 8, 16, 20, 20, 14, 12, 16, 14, 14, 12, 14, 17, 16, 16, 18, 15, 12, 20, 21, 18, 14, 19, 12, 13, 16, 20, 12, 17, 19, 20, 20, 19, 12, 9, 16, 14, 17, 16, 14, 9, 17, 16, 16, 12, 19, 16, 15, 14, 12]
maxVal = Solution: cost=[2284.1500000000005], size=[31], elements=[0, 2, 6, 7, 8, 10, 11, 12, 14, 16, 17, 18, 19, 20, 21, 22, 23, 25, 27, 29, 34, 35, 36, 38, 39, 40, 41, 42, 43, 44, 48]
Time = 69.176 seg
