Executando GA na instância instances/max_sc_qbf/exact_n100.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=20372.729999999996 t=0.036
gen=1 bestSolVal=22055.880000000005 t=0.074
gen=2 bestSolVal=22965.80000000001 t=0.105
gen=3 bestSolVal=24980.41 t=0.128
gen=4 bestSolVal=25740.66999999999 t=0.15
gen=5 bestSolVal=30690.399999999998 t=0.172
gen=8 bestSolVal=30952.06000000001 t=0.248
gen=9 bestSolVal=31736.910000000014 t=0.275
gen=10 bestSolVal=31919.800000000003 t=0.301
gen=11 bestSolVal=32160.660000000007 t=0.327
gen=12 bestSolVal=34588.080000000016 t=0.356
gen=13 bestSolVal=35380.84999999999 t=0.382
gen=15 bestSolVal=35459.29000000001 t=0.434
gen=16 bestSolVal=37667.27999999999 t=0.461
gen=18 bestSolVal=39330.43000000002 t=0.515
gen=19 bestSolVal=42771.960000000014 t=0.542
gen=20 bestSolVal=43641.490000000005 t=0.57
gen=22 bestSolVal=43891.97000000002 t=0.627
gen=23 bestSolVal=45347.18999999999 t=0.655
gen=27 bestSolVal=45801.980000000025 t=0.771
gen=28 bestSolVal=46433.84999999997 t=0.8
gen=29 bestSolVal=46593.74000000002 t=0.829
gen=30 bestSolVal=48206.35000000001 t=0.859
gen=32 bestSolVal=48806.890000000014 t=0.92
gen=33 bestSolVal=49212.720000000045 t=0.95
gen=34 bestSolVal=49273.97000000001 t=0.98
gen=35 bestSolVal=49636.00999999998 t=1.011
gen=36 bestSolVal=49731.42999999997 t=1.041
gen=37 bestSolVal=50080.45000000005 t=1.072
gen=38 bestSolVal=51355.82000000001 t=1.103
gen=40 bestSolVal=52106.51999999998 t=1.164
gen=42 bestSolVal=52850.34 t=1.227
gen=47 bestSolVal=53059.490000000005 t=1.379
gen=51 bestSolVal=54155.36 t=1.498
Set coverage = [52, 53, 44, 51, 38, 44, 54, 43, 45, 54, 39, 55, 54, 49, 56, 54, 55, 50, 55, 48, 62, 50, 60, 49, 47, 50, 50, 56, 51, 57, 48, 49, 40, 48, 56, 47, 48, 46, 49, 59, 54, 49, 52, 46, 38, 45, 56, 46, 58, 50, 56, 35, 51, 43, 58, 45, 36, 53, 46, 45, 45, 55, 45, 48, 45, 56, 61, 43, 50, 50, 45, 49, 47, 47, 48, 55, 49, 61, 45, 50, 52, 57, 47, 46, 55, 55, 55, 56, 61, 51, 59, 49, 42, 53, 48, 49, 45, 42, 49, 58]
maxVal = Solution: cost=[54155.36], size=[100], elements=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]
Time = 1.514 seg
