Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=4483.750000000003 t=0.035
gen=1 bestSolVal=4626.600000000003 t=0.09
gen=3 bestSolVal=5378.109999999999 t=0.191
gen=4 bestSolVal=6503.9100000000035 t=0.239
gen=5 bestSolVal=6879.500000000001 t=0.286
gen=6 bestSolVal=6922.280000000003 t=0.334
gen=7 bestSolVal=8333.62 t=0.382
gen=9 bestSolVal=9452.729999999998 t=0.477
gen=11 bestSolVal=9819.959999999992 t=0.572
gen=13 bestSolVal=9988.409999999994 t=0.668
gen=14 bestSolVal=10891.589999999998 t=0.715
gen=17 bestSolVal=11169.05 t=0.855
gen=18 bestSolVal=11499.829999999994 t=0.901
gen=19 bestSolVal=11761.240000000002 t=0.948
gen=22 bestSolVal=12458.580000000002 t=1.09
gen=23 bestSolVal=12649.429999999995 t=1.137
gen=25 bestSolVal=12742.789999999997 t=1.229
gen=26 bestSolVal=13177.670000000004 t=1.277
gen=27 bestSolVal=13316.319999999996 t=1.324
gen=28 bestSolVal=13326.089999999995 t=1.372
gen=30 bestSolVal=14083.9 t=1.468
gen=34 bestSolVal=14226.130000000008 t=1.661
gen=35 bestSolVal=14283.700000000003 t=1.709
gen=36 bestSolVal=14699.899999999992 t=1.758
gen=40 bestSolVal=15049.770000000004 t=1.954
gen=42 bestSolVal=15257.270000000002 t=2.052
gen=43 bestSolVal=15484.879999999996 t=2.1
gen=45 bestSolVal=15777.77 t=2.196
gen=46 bestSolVal=15828.83 t=2.244
gen=54 bestSolVal=15928.530000000002 t=2.627
gen=55 bestSolVal=16525.979999999996 t=2.675
gen=66 bestSolVal=16558.58000000001 t=3.206
gen=70 bestSolVal=16936.39 t=3.4
gen=74 bestSolVal=16965.8 t=3.593
gen=75 bestSolVal=17183.569999999996 t=3.642
gen=76 bestSolVal=17551.6 t=3.691
gen=78 bestSolVal=17748.379999999997 t=3.789
gen=79 bestSolVal=17884.120000000003 t=3.838
gen=86 bestSolVal=18510.090000000007 t=4.181
gen=88 bestSolVal=18702.620000000003 t=4.282
gen=95 bestSolVal=18742.340000000022 t=4.63
gen=97 bestSolVal=18772.58000000002 t=4.73
gen=103 bestSolVal=18832.200000000015 t=5.054
gen=104 bestSolVal=19215.07999999999 t=5.106
gen=112 bestSolVal=19262.419999999995 t=5.512
gen=120 bestSolVal=19466.939999999988 t=5.922
gen=123 bestSolVal=19636.239999999998 t=6.095
gen=127 bestSolVal=19730.269999999997 t=6.304
gen=135 bestSolVal=19776.769999999997 t=6.714
gen=141 bestSolVal=20021.309999999998 t=7.016
gen=159 bestSolVal=20127.07 t=7.923
gen=162 bestSolVal=20138.139999999996 t=8.073
gen=164 bestSolVal=20257.909999999993 t=8.172
Set coverage = [55, 65, 58, 54, 63, 63, 79, 62, 60, 66, 58, 67, 70, 76, 52, 63, 54, 65, 62, 50, 56, 61, 61, 55, 58, 66, 54, 59, 57, 58, 51, 63, 63, 66, 60, 59, 63, 60, 69, 62, 61, 57, 53, 70, 64, 62, 61, 65, 54, 80, 63, 60, 58, 57, 66, 71, 53, 58, 65, 59, 60, 53, 63, 64, 71, 62, 57, 65, 59, 58, 60, 58, 64, 55, 65, 59, 65, 70, 69, 63, 58, 71, 64, 59, 67, 60, 57, 54, 75, 53, 65, 64, 59, 57, 65, 52, 67, 61, 61, 63, 64, 68, 67, 65, 56, 59, 61, 53, 66, 69, 55, 55, 63, 61, 62, 57, 69, 56, 67, 71, 57, 68, 66, 58, 62, 64, 61, 61, 62, 56, 59, 58, 55, 67, 65, 64, 66, 61, 57, 62, 62, 52, 54, 59, 60, 66, 67, 72, 58, 67, 56, 59, 53, 66, 54, 60, 62, 68, 68, 62, 61, 56, 64, 65, 64, 61, 62, 66, 69, 62, 61, 65, 65, 62, 56, 55, 68, 65, 60, 58, 60, 64, 61, 46, 50, 61, 62, 61, 62, 57, 62, 65, 66, 69, 63, 57, 57, 58, 63, 61]
maxVal = Solution: cost=[20257.909999999993], size=[123], elements=[3, 4, 5, 6, 7, 8, 10, 11, 12, 15, 16, 19, 20, 21, 22, 24, 25, 27, 30, 31, 32, 33, 35, 36, 40, 41, 42, 44, 45, 46, 49, 51, 52, 53, 54, 55, 56, 58, 61, 62, 64, 65, 67, 68, 69, 70, 71, 72, 73, 75, 76, 78, 79, 80, 84, 85, 88, 91, 93, 95, 96, 97, 99, 101, 104, 105, 106, 107, 108, 109, 110, 111, 114, 115, 116, 118, 120, 121, 122, 124, 125, 128, 130, 131, 132, 133, 137, 138, 141, 145, 147, 148, 151, 152, 153, 155, 157, 158, 159, 160, 161, 166, 167, 168, 170, 172, 173, 175, 176, 181, 183, 185, 187, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199]
Time = 8.184 seg
