Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=4205.9 t=0.036
gen=2 bestSolVal=4595.460000000001 t=0.138
gen=3 bestSolVal=5183.229999999997 t=0.189
gen=4 bestSolVal=5474.539999999997 t=0.235
gen=5 bestSolVal=6204.459999999998 t=0.282
gen=6 bestSolVal=7274.580000000002 t=0.329
gen=7 bestSolVal=7314.130000000004 t=0.377
gen=8 bestSolVal=8199.320000000002 t=0.424
gen=9 bestSolVal=8681.750000000005 t=0.471
gen=10 bestSolVal=8921.08 t=0.518
gen=11 bestSolVal=9377.859999999997 t=0.565
gen=12 bestSolVal=9791.510000000004 t=0.612
gen=13 bestSolVal=10062.390000000003 t=0.659
gen=14 bestSolVal=10130.279999999997 t=0.711
gen=15 bestSolVal=10849.419999999996 t=0.758
gen=17 bestSolVal=11240.869999999999 t=0.851
gen=18 bestSolVal=11467.199999999999 t=0.898
gen=19 bestSolVal=11596.250000000007 t=0.945
gen=20 bestSolVal=11936.340000000002 t=0.992
gen=21 bestSolVal=13529.37 t=1.038
gen=24 bestSolVal=13708.62 t=1.178
gen=26 bestSolVal=14004.110000000004 t=1.273
gen=27 bestSolVal=14271.679999999998 t=1.321
gen=30 bestSolVal=14536.980000000005 t=1.466
gen=31 bestSolVal=15094.930000000004 t=1.514
gen=36 bestSolVal=15162.600000000006 t=1.755
gen=37 bestSolVal=15293.319999999992 t=1.804
gen=38 bestSolVal=15315.350000000008 t=1.852
gen=41 bestSolVal=15978.310000000003 t=1.998
gen=42 bestSolVal=16236.14 t=2.047
gen=47 bestSolVal=16557.000000000004 t=2.287
gen=48 bestSolVal=16608.519999999993 t=2.336
gen=50 bestSolVal=16806.470000000005 t=2.434
gen=53 bestSolVal=17136.27 t=2.581
gen=55 bestSolVal=17406.56 t=2.68
gen=56 bestSolVal=17561.739999999987 t=2.73
gen=58 bestSolVal=17588.830000000005 t=2.829
gen=61 bestSolVal=17781.56999999999 t=2.978
gen=64 bestSolVal=17941.250000000007 t=3.127
gen=68 bestSolVal=18009.339999999997 t=3.329
gen=69 bestSolVal=18061.44 t=3.381
gen=70 bestSolVal=18182.54999999999 t=3.432
gen=72 bestSolVal=18646.330000000005 t=3.534
gen=74 bestSolVal=18721.71 t=3.635
gen=75 bestSolVal=18800.460000000003 t=3.686
gen=76 bestSolVal=18933.9 t=3.737
gen=83 bestSolVal=18969.790000000005 t=4.091
gen=84 bestSolVal=19407.129999999983 t=4.142
gen=99 bestSolVal=19441.870000000003 t=4.912
gen=100 bestSolVal=19478.039999999986 t=4.962
gen=102 bestSolVal=19691.77000000001 t=5.062
gen=112 bestSolVal=19861.690000000002 t=5.569
gen=118 bestSolVal=19935.380000000005 t=5.872
gen=132 bestSolVal=20048.98 t=6.58
gen=146 bestSolVal=20103.109999999993 t=7.283
gen=152 bestSolVal=20266.56 t=7.586
Set coverage = [58, 67, 60, 57, 65, 64, 77, 64, 55, 66, 59, 73, 70, 67, 54, 65, 55, 67, 62, 49, 64, 61, 67, 59, 54, 67, 51, 64, 65, 54, 57, 66, 71, 65, 65, 64, 59, 64, 75, 65, 59, 61, 54, 68, 66, 62, 67, 69, 57, 77, 66, 65, 57, 59, 66, 74, 56, 61, 63, 57, 61, 57, 61, 66, 68, 63, 64, 63, 57, 65, 64, 63, 66, 60, 66, 65, 66, 66, 60, 64, 61, 64, 68, 63, 72, 71, 63, 57, 80, 56, 66, 72, 65, 61, 69, 58, 78, 69, 62, 62, 68, 67, 65, 67, 58, 70, 56, 55, 70, 66, 59, 63, 63, 62, 64, 61, 73, 60, 72, 71, 59, 71, 68, 61, 67, 62, 64, 57, 63, 59, 56, 56, 55, 63, 66, 66, 66, 61, 61, 62, 65, 58, 59, 67, 60, 68, 69, 71, 63, 75, 60, 58, 56, 62, 54, 56, 68, 68, 71, 60, 59, 57, 65, 72, 65, 62, 62, 65, 76, 66, 60, 68, 66, 66, 55, 54, 67, 69, 58, 63, 62, 67, 68, 49, 52, 64, 65, 59, 66, 63, 66, 60, 67, 73, 76, 60, 61, 61, 67, 61]
maxVal = Solution: cost=[20266.56], size=[127], elements=[1, 3, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 20, 21, 23, 24, 25, 27, 28, 30, 31, 32, 33, 35, 36, 38, 40, 41, 42, 43, 45, 49, 50, 52, 55, 56, 57, 58, 60, 61, 62, 64, 65, 67, 68, 69, 70, 71, 72, 73, 75, 76, 78, 83, 84, 85, 88, 89, 91, 93, 96, 97, 99, 101, 104, 105, 106, 108, 109, 110, 111, 114, 115, 116, 117, 118, 120, 121, 122, 123, 124, 125, 128, 129, 130, 131, 132, 136, 137, 138, 141, 145, 147, 148, 151, 152, 153, 155, 157, 158, 160, 161, 162, 163, 165, 166, 167, 168, 169, 172, 173, 175, 177, 181, 182, 183, 185, 187, 190, 191, 192, 193, 194, 195, 197, 198, 199]
Time = 7.597 seg
