Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=4352.989999999997 t=0.036
gen=2 bestSolVal=6086.959999999999 t=0.139
gen=3 bestSolVal=6498.379999999999 t=0.189
gen=6 bestSolVal=6958.239999999999 t=0.329
gen=7 bestSolVal=7326.1500000000015 t=0.376
gen=8 bestSolVal=8023.659999999998 t=0.424
gen=9 bestSolVal=8638.309999999998 t=0.471
gen=10 bestSolVal=9207.46 t=0.518
gen=11 bestSolVal=9469.549999999997 t=0.566
gen=12 bestSolVal=9863.800000000005 t=0.614
gen=14 bestSolVal=10174.09 t=0.708
gen=15 bestSolVal=10776.199999999995 t=0.756
gen=17 bestSolVal=11712.519999999993 t=0.851
gen=22 bestSolVal=11959.150000000009 t=1.09
gen=23 bestSolVal=12306.730000000005 t=1.138
gen=24 bestSolVal=12719.039999999992 t=1.186
gen=26 bestSolVal=12963.709999999995 t=1.283
gen=27 bestSolVal=13528.849999999997 t=1.332
gen=28 bestSolVal=13696.900000000009 t=1.381
gen=29 bestSolVal=14098.950000000004 t=1.431
gen=30 bestSolVal=14524.439999999995 t=1.481
gen=31 bestSolVal=14663.79 t=1.53
gen=35 bestSolVal=14848.730000000001 t=1.727
gen=39 bestSolVal=14885.290000000012 t=1.927
gen=40 bestSolVal=15038.669999999998 t=1.977
gen=42 bestSolVal=16004.08 t=2.078
gen=47 bestSolVal=17366.719999999994 t=2.326
gen=48 bestSolVal=17566.17999999999 t=2.375
gen=63 bestSolVal=17625.09999999999 t=3.11
gen=65 bestSolVal=18052.97 t=3.207
gen=67 bestSolVal=18083.77 t=3.306
gen=68 bestSolVal=18223.17 t=3.355
gen=70 bestSolVal=18333.129999999997 t=3.453
gen=71 bestSolVal=18431.54 t=3.502
gen=72 bestSolVal=18477.260000000006 t=3.552
gen=73 bestSolVal=18912.87000000001 t=3.601
gen=75 bestSolVal=18912.949999999986 t=3.7
gen=91 bestSolVal=19183.560000000005 t=4.49
gen=105 bestSolVal=19414.919999999995 t=5.177
gen=106 bestSolVal=19774.679999999986 t=5.225
gen=110 bestSolVal=19792.94000000001 t=5.437
gen=111 bestSolVal=19883.660000000003 t=5.486
gen=133 bestSolVal=19897.630000000005 t=6.584
gen=145 bestSolVal=19952.88 t=7.175
gen=176 bestSolVal=20033.019999999993 t=8.71
gen=180 bestSolVal=20207.18 t=8.909
Set coverage = [55, 59, 53, 59, 61, 65, 75, 58, 56, 66, 60, 72, 68, 64, 54, 60, 49, 63, 57, 48, 53, 56, 66, 50, 54, 69, 48, 57, 59, 59, 52, 62, 60, 62, 55, 59, 59, 62, 68, 58, 58, 55, 51, 63, 67, 57, 60, 66, 50, 77, 66, 59, 52, 51, 61, 63, 53, 61, 59, 55, 59, 52, 59, 61, 63, 62, 52, 59, 56, 57, 61, 58, 57, 56, 68, 61, 57, 63, 60, 62, 55, 56, 64, 58, 70, 61, 57, 52, 77, 51, 65, 63, 62, 56, 61, 53, 68, 65, 52, 57, 61, 62, 64, 67, 54, 64, 53, 53, 61, 67, 57, 57, 58, 60, 62, 58, 69, 58, 65, 63, 53, 65, 67, 58, 60, 59, 62, 53, 62, 59, 55, 53, 57, 61, 67, 63, 60, 59, 56, 56, 63, 55, 52, 57, 56, 63, 66, 68, 53, 67, 53, 62, 50, 62, 49, 57, 62, 65, 64, 59, 55, 47, 59, 65, 62, 59, 61, 60, 67, 64, 61, 62, 62, 59, 51, 55, 60, 63, 56, 57, 62, 62, 68, 46, 51, 60, 61, 59, 59, 59, 66, 60, 60, 69, 67, 58, 57, 54, 60, 56]
maxVal = Solution: cost=[20207.18], size=[119], elements=[1, 3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 33, 37, 40, 41, 43, 44, 45, 48, 49, 52, 53, 55, 56, 57, 58, 60, 61, 62, 64, 65, 67, 68, 69, 70, 71, 73, 76, 78, 79, 83, 84, 85, 87, 88, 89, 91, 93, 96, 97, 99, 101, 104, 106, 107, 108, 110, 111, 114, 115, 116, 118, 120, 121, 122, 123, 124, 125, 129, 130, 132, 133, 137, 138, 144, 145, 147, 148, 151, 152, 153, 157, 160, 161, 162, 165, 168, 169, 173, 179, 181, 183, 185, 187, 188, 190, 191, 192, 193, 194, 195, 197, 198, 199]
Time = 8.92 seg
