Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=3011.569999999999 t=0.035
gen=1 bestSolVal=3836.6200000000013 t=0.091
gen=2 bestSolVal=5396.52 t=0.141
gen=4 bestSolVal=5453.670000000005 t=0.235
gen=5 bestSolVal=6531.899999999998 t=0.282
gen=7 bestSolVal=6948.450000000002 t=0.376
gen=8 bestSolVal=7027.64 t=0.423
gen=9 bestSolVal=8092.199999999994 t=0.469
gen=10 bestSolVal=8771.82 t=0.515
gen=12 bestSolVal=9544.070000000005 t=0.608
gen=14 bestSolVal=10160.920000000004 t=0.699
gen=15 bestSolVal=10662.020000000002 t=0.746
gen=16 bestSolVal=11611.4 t=0.792
gen=19 bestSolVal=11702.569999999998 t=0.933
gen=20 bestSolVal=12027.769999999997 t=0.98
gen=21 bestSolVal=12277.56 t=1.027
gen=24 bestSolVal=12424.059999999992 t=1.167
gen=25 bestSolVal=12854.82 t=1.213
gen=26 bestSolVal=13235.170000000002 t=1.259
gen=27 bestSolVal=13585.58 t=1.305
gen=28 bestSolVal=13685.970000000005 t=1.352
gen=29 bestSolVal=14067.360000000002 t=1.398
gen=30 bestSolVal=14076.51000000001 t=1.444
gen=32 bestSolVal=14501.150000000001 t=1.537
gen=34 bestSolVal=14582.569999999998 t=1.63
gen=35 bestSolVal=15020.650000000007 t=1.677
gen=36 bestSolVal=15662.870000000006 t=1.724
gen=37 bestSolVal=16242.62 t=1.772
gen=45 bestSolVal=16251.839999999991 t=2.152
gen=46 bestSolVal=16680.23999999999 t=2.198
gen=49 bestSolVal=17115.659999999996 t=2.342
gen=52 bestSolVal=17161.459999999992 t=2.483
gen=56 bestSolVal=17206.410000000007 t=2.67
gen=60 bestSolVal=17443.27 t=2.857
gen=72 bestSolVal=17489.570000000003 t=3.422
gen=73 bestSolVal=17790.359999999997 t=3.469
gen=74 bestSolVal=17802.110000000015 t=3.517
gen=81 bestSolVal=18020.490000000013 t=3.851
gen=84 bestSolVal=18050.700000000004 t=3.994
gen=85 bestSolVal=18435.790000000005 t=4.055
gen=87 bestSolVal=18498.41 t=4.153
gen=89 bestSolVal=18739.15000000001 t=4.25
gen=90 bestSolVal=18800.190000000013 t=4.299
gen=103 bestSolVal=18810.120000000014 t=4.931
gen=105 bestSolVal=19655.01999999999 t=5.03
gen=142 bestSolVal=19664.579999999994 t=6.87
gen=143 bestSolVal=19750.159999999996 t=6.919
gen=152 bestSolVal=19768.569999999992 t=7.367
gen=158 bestSolVal=19980.49 t=7.673
gen=176 bestSolVal=20064.73 t=8.573
gen=183 bestSolVal=20093.119999999984 t=8.922
gen=184 bestSolVal=20263.32999999999 t=8.972
Set coverage = [57, 66, 53, 58, 58, 59, 77, 63, 60, 62, 64, 64, 68, 68, 53, 58, 52, 66, 60, 48, 58, 60, 63, 50, 55, 65, 52, 62, 57, 52, 51, 62, 61, 63, 56, 60, 59, 63, 70, 62, 58, 54, 47, 68, 67, 59, 61, 68, 55, 77, 65, 61, 58, 53, 62, 66, 57, 63, 63, 57, 59, 52, 56, 62, 59, 60, 57, 63, 58, 60, 62, 57, 61, 56, 65, 55, 62, 63, 60, 61, 56, 64, 67, 57, 67, 61, 62, 53, 79, 51, 67, 63, 59, 55, 57, 55, 67, 66, 57, 63, 62, 67, 65, 65, 54, 61, 55, 50, 64, 66, 55, 56, 59, 60, 61, 55, 71, 52, 66, 68, 54, 66, 65, 58, 61, 59, 63, 54, 60, 54, 54, 54, 56, 65, 65, 61, 63, 62, 59, 53, 63, 57, 54, 58, 54, 64, 69, 70, 53, 67, 53, 63, 53, 59, 47, 59, 62, 65, 64, 59, 55, 49, 62, 66, 58, 58, 60, 62, 70, 69, 61, 67, 60, 64, 51, 53, 53, 67, 57, 55, 58, 64, 70, 44, 50, 61, 64, 55, 57, 55, 66, 61, 57, 65, 66, 58, 60, 55, 61, 57]
maxVal = Solution: cost=[20263.32999999999], size=[120], elements=[1, 3, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 23, 24, 25, 27, 28, 30, 31, 32, 33, 36, 40, 41, 43, 44, 45, 46, 48, 49, 51, 52, 53, 55, 56, 58, 60, 61, 62, 64, 65, 67, 68, 70, 71, 72, 73, 75, 76, 78, 79, 84, 87, 88, 89, 91, 93, 96, 97, 99, 101, 104, 105, 106, 107, 108, 110, 111, 113, 115, 116, 118, 121, 122, 123, 124, 125, 128, 129, 130, 132, 133, 134, 137, 141, 145, 147, 148, 151, 152, 153, 157, 160, 161, 162, 163, 165, 168, 169, 172, 173, 174, 175, 181, 182, 185, 187, 188, 191, 192, 194, 195, 196, 197, 198, 199]
Time = 8.984 seg
