Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=3560.51 t=0.035
gen=2 bestSolVal=4021.2599999999998 t=0.137
gen=3 bestSolVal=5107.249999999999 t=0.187
gen=4 bestSolVal=6076.72 t=0.233
gen=7 bestSolVal=7439.580000000001 t=0.375
gen=8 bestSolVal=8120.360000000001 t=0.422
gen=10 bestSolVal=9576.490000000009 t=0.517
gen=12 bestSolVal=9717.120000000008 t=0.613
gen=15 bestSolVal=9908.219999999998 t=0.759
gen=16 bestSolVal=10001.420000000004 t=0.808
gen=17 bestSolVal=10265.520000000002 t=0.856
gen=18 bestSolVal=10514.460000000001 t=0.905
gen=19 bestSolVal=10955.780000000004 t=0.953
gen=20 bestSolVal=11616.830000000007 t=1.001
gen=21 bestSolVal=11864.660000000003 t=1.049
gen=22 bestSolVal=12169.589999999998 t=1.097
gen=23 bestSolVal=12889.080000000002 t=1.144
gen=24 bestSolVal=13082.499999999996 t=1.191
gen=25 bestSolVal=13288.170000000004 t=1.238
gen=26 bestSolVal=13656.199999999995 t=1.284
gen=29 bestSolVal=13820.510000000002 t=1.424
gen=31 bestSolVal=14126.700000000004 t=1.517
gen=33 bestSolVal=14710.889999999996 t=1.612
gen=34 bestSolVal=15513.339999999995 t=1.659
gen=41 bestSolVal=15655.630000000003 t=1.995
gen=42 bestSolVal=15819.679999999998 t=2.043
gen=43 bestSolVal=16007.02 t=2.091
gen=44 bestSolVal=16022.520000000004 t=2.14
gen=45 bestSolVal=16308.559999999994 t=2.188
gen=46 bestSolVal=16380.320000000007 t=2.236
gen=47 bestSolVal=16452.22 t=2.284
gen=48 bestSolVal=16478.940000000002 t=2.333
gen=51 bestSolVal=16758.29 t=2.477
gen=52 bestSolVal=17195.51 t=2.525
gen=56 bestSolVal=17220.979999999996 t=2.729
gen=57 bestSolVal=17475.649999999998 t=2.784
gen=64 bestSolVal=17479.880000000005 t=3.134
gen=65 bestSolVal=17756.72000000001 t=3.184
gen=72 bestSolVal=17930.31999999998 t=3.535
gen=73 bestSolVal=18137.68999999999 t=3.585
gen=75 bestSolVal=18355.5 t=3.683
gen=77 bestSolVal=18388.210000000003 t=3.782
gen=79 bestSolVal=18610.710000000006 t=3.881
gen=81 bestSolVal=18889.319999999996 t=3.978
gen=82 bestSolVal=19001.719999999987 t=4.027
gen=85 bestSolVal=19270.18 t=4.174
gen=92 bestSolVal=19302.190000000002 t=4.522
gen=93 bestSolVal=19341.34999999998 t=4.572
gen=99 bestSolVal=19359.24 t=4.876
gen=103 bestSolVal=19475.970000000012 t=5.086
gen=105 bestSolVal=19815.48999999999 t=5.185
gen=109 bestSolVal=19828.929999999997 t=5.384
gen=110 bestSolVal=19959.54 t=5.434
gen=129 bestSolVal=20169.27000000001 t=6.401
gen=131 bestSolVal=20188.020000000008 t=6.503
Set coverage = [58, 65, 54, 58, 61, 60, 76, 60, 59, 66, 62, 69, 70, 68, 57, 61, 54, 69, 62, 53, 61, 60, 65, 52, 57, 62, 54, 63, 62, 57, 52, 62, 65, 64, 63, 66, 60, 64, 70, 59, 62, 59, 51, 68, 67, 61, 61, 69, 56, 84, 65, 63, 55, 55, 64, 64, 62, 63, 61, 58, 62, 55, 56, 69, 63, 65, 59, 61, 60, 59, 65, 61, 62, 64, 66, 60, 62, 68, 60, 66, 56, 65, 64, 62, 68, 67, 61, 51, 80, 52, 67, 68, 65, 56, 64, 59, 69, 66, 63, 62, 67, 69, 64, 66, 57, 63, 58, 53, 66, 68, 53, 61, 60, 57, 62, 63, 74, 57, 68, 71, 61, 64, 69, 59, 64, 56, 63, 57, 68, 56, 55, 53, 56, 64, 65, 67, 64, 60, 61, 59, 65, 57, 56, 63, 59, 65, 71, 66, 63, 70, 55, 67, 57, 61, 55, 59, 69, 66, 64, 62, 55, 54, 61, 67, 64, 62, 60, 63, 71, 67, 60, 65, 66, 65, 51, 58, 62, 66, 60, 59, 61, 66, 67, 42, 55, 63, 62, 56, 58, 60, 64, 62, 62, 71, 73, 57, 55, 61, 61, 64]
maxVal = Solution: cost=[20188.020000000008], size=[124], elements=[1, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 27, 28, 30, 31, 32, 33, 37, 40, 41, 46, 48, 49, 52, 53, 54, 55, 56, 57, 58, 60, 61, 62, 64, 65, 67, 68, 69, 70, 71, 73, 75, 76, 78, 84, 85, 86, 87, 88, 90, 91, 93, 96, 97, 99, 101, 102, 104, 105, 106, 108, 110, 111, 115, 116, 118, 119, 120, 121, 122, 123, 124, 125, 127, 128, 130, 132, 137, 138, 141, 145, 147, 148, 151, 152, 153, 157, 160, 161, 162, 163, 165, 168, 169, 172, 173, 174, 175, 176, 177, 181, 182, 183, 185, 187, 188, 190, 191, 192, 194, 195, 197, 198, 199]
Time = 6.515 seg
