Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=4334.000000000003 t=0.036
gen=3 bestSolVal=4731.500000000001 t=0.189
gen=4 bestSolVal=6916.0199999999995 t=0.239
gen=9 bestSolVal=7477.949999999996 t=0.476
gen=10 bestSolVal=7814.740000000002 t=0.524
gen=11 bestSolVal=8407.659999999998 t=0.572
gen=12 bestSolVal=8658.28 t=0.62
gen=13 bestSolVal=8888.059999999998 t=0.667
gen=14 bestSolVal=9286.94 t=0.714
gen=15 bestSolVal=9634.090000000004 t=0.761
gen=16 bestSolVal=10673.289999999995 t=0.808
gen=20 bestSolVal=11357.42 t=0.995
gen=21 bestSolVal=11444.15 t=1.042
gen=22 bestSolVal=12073.880000000005 t=1.09
gen=23 bestSolVal=12602.940000000004 t=1.138
gen=26 bestSolVal=12952.199999999997 t=1.281
gen=28 bestSolVal=12996.049999999997 t=1.378
gen=29 bestSolVal=13019.989999999994 t=1.426
gen=30 bestSolVal=13716.439999999999 t=1.474
gen=31 bestSolVal=13972.430000000004 t=1.522
gen=33 bestSolVal=14004.540000000005 t=1.618
gen=35 bestSolVal=14618.090000000007 t=1.715
gen=36 bestSolVal=14680.21000000001 t=1.763
gen=37 bestSolVal=15464.259999999995 t=1.812
gen=38 bestSolVal=15469.110000000008 t=1.86
gen=39 bestSolVal=15776.61 t=1.909
gen=40 bestSolVal=16224.330000000002 t=1.958
gen=46 bestSolVal=16348.770000000008 t=2.248
gen=47 bestSolVal=16574.620000000006 t=2.296
gen=48 bestSolVal=16842.250000000007 t=2.344
gen=56 bestSolVal=17248.80000000001 t=2.731
gen=57 bestSolVal=17270.31 t=2.78
gen=58 bestSolVal=17308.750000000007 t=2.829
gen=59 bestSolVal=17354.729999999996 t=2.878
gen=63 bestSolVal=17372.309999999998 t=3.077
gen=71 bestSolVal=17909.829999999994 t=3.508
gen=84 bestSolVal=18001.36999999999 t=4.174
gen=91 bestSolVal=18132.53 t=4.567
gen=93 bestSolVal=18329.819999999992 t=4.668
gen=94 bestSolVal=18467.320000000014 t=4.719
gen=95 bestSolVal=18536.47 t=4.769
gen=99 bestSolVal=18594.000000000007 t=4.976
gen=102 bestSolVal=18644.06 t=5.149
gen=103 bestSolVal=18953.729999999996 t=5.2
gen=105 bestSolVal=19127.620000000003 t=5.303
gen=111 bestSolVal=19377.40000000001 t=5.602
gen=119 bestSolVal=19393.090000000004 t=6.001
gen=123 bestSolVal=19684.490000000005 t=6.201
gen=144 bestSolVal=19885.12 t=7.273
gen=147 bestSolVal=20104.95000000001 t=7.427
gen=163 bestSolVal=20113.33000000001 t=8.246
gen=166 bestSolVal=20287.84000000001 t=8.4
Set coverage = [63, 68, 58, 63, 67, 66, 82, 65, 63, 63, 61, 70, 68, 73, 60, 64, 58, 71, 66, 57, 62, 60, 66, 58, 64, 64, 56, 69, 68, 59, 56, 64, 66, 62, 63, 64, 64, 69, 77, 64, 65, 55, 55, 73, 68, 63, 63, 65, 56, 84, 65, 65, 56, 67, 64, 74, 61, 66, 64, 61, 61, 58, 62, 70, 70, 63, 59, 66, 58, 61, 68, 64, 70, 61, 66, 59, 70, 72, 64, 65, 60, 70, 70, 62, 72, 67, 57, 55, 80, 54, 68, 67, 67, 60, 64, 53, 73, 69, 67, 65, 67, 72, 70, 67, 63, 70, 62, 54, 72, 72, 59, 58, 64, 59, 67, 62, 72, 61, 67, 69, 55, 73, 68, 64, 65, 62, 59, 62, 67, 62, 62, 61, 56, 72, 69, 70, 63, 64, 59, 60, 64, 59, 58, 67, 62, 71, 70, 73, 62, 77, 59, 65, 58, 63, 56, 61, 64, 65, 71, 62, 67, 61, 66, 70, 68, 67, 63, 68, 72, 72, 66, 67, 67, 65, 55, 57, 66, 68, 57, 59, 61, 66, 70, 52, 54, 66, 65, 63, 66, 63, 62, 66, 66, 73, 75, 58, 60, 59, 64, 65]
maxVal = Solution: cost=[20287.84000000001], size=[129], elements=[3, 5, 6, 7, 9, 10, 11, 12, 15, 16, 20, 21, 22, 23, 24, 25, 26, 27, 30, 31, 32, 33, 36, 37, 38, 40, 41, 42, 43, 46, 48, 49, 50, 51, 52, 54, 55, 56, 57, 58, 59, 60, 61, 62, 64, 65, 67, 68, 70, 71, 72, 73, 75, 76, 78, 79, 84, 85, 88, 89, 91, 93, 95, 96, 97, 99, 101, 104, 105, 106, 110, 111, 113, 115, 116, 118, 119, 120, 121, 122, 124, 125, 127, 128, 130, 131, 132, 134, 137, 138, 141, 142, 145, 147, 148, 151, 152, 153, 155, 157, 158, 160, 161, 162, 163, 165, 168, 169, 172, 173, 174, 175, 176, 181, 182, 183, 184, 185, 187, 188, 190, 191, 192, 193, 194, 195, 196, 197, 199]
Time = 8.411 seg
