Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=5040.850000000001 t=0.036
gen=3 bestSolVal=5277.099999999999 t=0.186
gen=4 bestSolVal=6205.989999999999 t=0.234
gen=6 bestSolVal=6696.369999999999 t=0.326
gen=7 bestSolVal=7393.66 t=0.372
gen=8 bestSolVal=8042.899999999999 t=0.417
gen=9 bestSolVal=8460.580000000002 t=0.463
gen=10 bestSolVal=8826.659999999993 t=0.508
gen=12 bestSolVal=9509.6 t=0.6
gen=14 bestSolVal=9934.120000000004 t=0.692
gen=15 bestSolVal=10475.45 t=0.738
gen=16 bestSolVal=11103.440000000006 t=0.785
gen=18 bestSolVal=11588.060000000007 t=0.877
gen=19 bestSolVal=12164.669999999998 t=0.924
gen=20 bestSolVal=12179.659999999996 t=0.97
gen=22 bestSolVal=12650.139999999996 t=1.064
gen=25 bestSolVal=13437.580000000002 t=1.206
gen=27 bestSolVal=13943.889999999996 t=1.3
gen=30 bestSolVal=14319.779999999993 t=1.442
gen=31 bestSolVal=14817.160000000002 t=1.489
gen=32 bestSolVal=14876.250000000002 t=1.536
gen=33 bestSolVal=14994.320000000005 t=1.584
gen=34 bestSolVal=15422.899999999998 t=1.63
gen=39 bestSolVal=15984.929999999997 t=1.867
gen=41 bestSolVal=16204.780000000006 t=1.965
gen=42 bestSolVal=16416.440000000006 t=2.014
gen=45 bestSolVal=17299.520000000008 t=2.156
gen=50 bestSolVal=17656.17 t=2.392
gen=52 bestSolVal=17719.78 t=2.487
gen=55 bestSolVal=17794.2 t=2.629
gen=57 bestSolVal=17877.500000000004 t=2.725
gen=58 bestSolVal=17903.650000000016 t=2.773
gen=60 bestSolVal=17915.31 t=2.868
gen=61 bestSolVal=18147.040000000005 t=2.917
gen=63 bestSolVal=18365.71 t=3.012
gen=69 bestSolVal=18400.929999999993 t=3.297
gen=78 bestSolVal=18423.790000000005 t=3.75
gen=85 bestSolVal=18543.889999999996 t=4.086
gen=87 bestSolVal=18844.339999999993 t=4.183
gen=105 bestSolVal=18854.210000000003 t=5.05
gen=111 bestSolVal=18978.52999999998 t=5.337
gen=120 bestSolVal=19215.329999999987 t=5.767
gen=128 bestSolVal=19521.619999999984 t=6.149
gen=142 bestSolVal=19630.449999999997 t=6.821
gen=158 bestSolVal=19801.07 t=7.59
gen=176 bestSolVal=19880.850000000006 t=8.455
gen=180 bestSolVal=20084.0 t=8.646
gen=197 bestSolVal=20249.919999999987 t=9.469
Set coverage = [57, 59, 54, 56, 61, 64, 71, 52, 55, 64, 55, 67, 62, 65, 53, 54, 52, 61, 61, 49, 56, 57, 63, 52, 57, 61, 48, 58, 59, 53, 49, 58, 58, 59, 59, 58, 56, 55, 66, 59, 60, 57, 52, 64, 59, 58, 59, 66, 49, 72, 58, 54, 51, 52, 64, 66, 49, 58, 60, 51, 61, 56, 58, 66, 58, 62, 50, 60, 56, 51, 64, 55, 58, 55, 69, 50, 61, 61, 58, 56, 54, 65, 58, 57, 61, 65, 56, 50, 70, 50, 57, 64, 59, 55, 60, 56, 68, 60, 61, 53, 60, 62, 56, 64, 57, 57, 53, 49, 62, 62, 52, 57, 60, 57, 61, 59, 68, 57, 61, 62, 55, 62, 66, 55, 55, 53, 54, 52, 61, 57, 57, 52, 53, 65, 64, 66, 59, 52, 56, 53, 58, 48, 50, 64, 59, 61, 64, 67, 50, 68, 54, 59, 55, 57, 50, 57, 61, 63, 67, 60, 54, 48, 61, 61, 59, 60, 57, 60, 67, 58, 53, 66, 60, 55, 51, 53, 59, 59, 57, 63, 59, 58, 63, 40, 47, 57, 54, 54, 56, 61, 62, 62, 58, 60, 61, 49, 59, 59, 54, 55]
maxVal = Solution: cost=[20249.919999999987], size=[116], elements=[3, 5, 6, 7, 9, 10, 11, 13, 14, 15, 16, 20, 21, 22, 24, 25, 27, 28, 30, 31, 33, 39, 41, 42, 43, 44, 48, 49, 51, 52, 54, 55, 57, 58, 62, 64, 65, 67, 68, 69, 70, 71, 73, 75, 76, 78, 80, 81, 85, 86, 87, 88, 89, 91, 92, 93, 94, 96, 97, 99, 101, 102, 104, 105, 106, 110, 111, 114, 115, 118, 121, 122, 123, 124, 125, 127, 128, 130, 132, 133, 137, 138, 144, 145, 147, 148, 149, 151, 152, 153, 157, 160, 161, 162, 163, 167, 168, 170, 172, 173, 175, 176, 177, 179, 181, 183, 185, 187, 190, 191, 192, 193, 194, 195, 197, 199]
Time = 9.481 seg
