Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=3602.6400000000012 t=0.036
gen=1 bestSolVal=3974.609999999998 t=0.091
gen=2 bestSolVal=4370.89 t=0.14
gen=4 bestSolVal=5978.990000000001 t=0.233
gen=5 bestSolVal=6943.039999999999 t=0.28
gen=7 bestSolVal=6948.880000000001 t=0.374
gen=8 bestSolVal=7553.73 t=0.421
gen=9 bestSolVal=8140.730000000002 t=0.469
gen=10 bestSolVal=8350.830000000002 t=0.516
gen=11 bestSolVal=9130.080000000002 t=0.565
gen=12 bestSolVal=9319.5 t=0.613
gen=13 bestSolVal=9965.130000000001 t=0.661
gen=15 bestSolVal=10347.000000000002 t=0.756
gen=16 bestSolVal=10703.99 t=0.804
gen=17 bestSolVal=10793.74 t=0.852
gen=20 bestSolVal=10940.789999999999 t=0.994
gen=21 bestSolVal=11269.189999999999 t=1.042
gen=23 bestSolVal=11278.469999999996 t=1.137
gen=24 bestSolVal=12041.969999999994 t=1.183
gen=25 bestSolVal=12312.439999999995 t=1.23
gen=26 bestSolVal=12493.649999999994 t=1.278
gen=29 bestSolVal=12679.950000000004 t=1.42
gen=30 bestSolVal=12683.920000000004 t=1.469
gen=31 bestSolVal=13456.999999999993 t=1.517
gen=33 bestSolVal=13669.169999999995 t=1.612
gen=35 bestSolVal=13804.129999999994 t=1.708
gen=38 bestSolVal=14233.969999999994 t=1.855
gen=39 bestSolVal=14423.089999999997 t=1.905
gen=43 bestSolVal=15362.620000000004 t=2.102
gen=47 bestSolVal=15566.360000000002 t=2.296
gen=49 bestSolVal=15941.780000000008 t=2.393
gen=50 bestSolVal=16022.220000000003 t=2.444
gen=59 bestSolVal=16112.939999999997 t=2.883
gen=62 bestSolVal=16143.86 t=3.03
gen=64 bestSolVal=16600.999999999993 t=3.128
gen=65 bestSolVal=16768.089999999997 t=3.177
gen=68 bestSolVal=17143.809999999998 t=3.324
gen=69 bestSolVal=17968.769999999997 t=3.374
gen=81 bestSolVal=18142.13000000001 t=3.969
gen=82 bestSolVal=18151.610000000008 t=4.018
gen=83 bestSolVal=18775.000000000004 t=4.068
gen=87 bestSolVal=18782.220000000005 t=4.502
gen=103 bestSolVal=19313.75000000001 t=5.688
gen=110 bestSolVal=19323.10999999999 t=6.062
gen=111 bestSolVal=19479.860000000008 t=6.114
gen=115 bestSolVal=19939.18999999999 t=6.355
gen=121 bestSolVal=19954.040000000005 t=6.729
gen=134 bestSolVal=20060.949999999997 t=7.536
gen=139 bestSolVal=20158.149999999998 t=7.836
gen=142 bestSolVal=20224.119999999995 t=7.987
Set coverage = [58, 67, 56, 55, 63, 65, 80, 64, 59, 61, 57, 71, 70, 67, 60, 58, 57, 70, 65, 49, 63, 61, 63, 55, 55, 69, 51, 62, 60, 60, 58, 68, 63, 65, 60, 65, 58, 64, 70, 59, 63, 57, 51, 69, 67, 66, 63, 66, 58, 82, 63, 67, 57, 62, 68, 67, 57, 63, 66, 60, 64, 59, 62, 65, 62, 63, 58, 62, 58, 60, 66, 63, 65, 58, 66, 66, 66, 67, 65, 66, 61, 68, 67, 55, 72, 63, 60, 57, 77, 57, 66, 65, 63, 56, 66, 54, 75, 66, 60, 60, 63, 70, 66, 65, 56, 65, 59, 49, 67, 68, 59, 58, 68, 63, 61, 60, 71, 60, 66, 67, 59, 71, 66, 58, 65, 64, 63, 58, 63, 55, 55, 57, 56, 64, 69, 69, 64, 63, 59, 63, 63, 53, 58, 65, 62, 64, 63, 71, 61, 72, 58, 63, 53, 61, 54, 55, 69, 64, 70, 64, 61, 51, 62, 69, 66, 62, 62, 64, 69, 64, 60, 68, 63, 59, 54, 54, 64, 67, 63, 61, 63, 66, 65, 45, 51, 62, 63, 60, 61, 62, 66, 66, 62, 71, 66, 60, 57, 61, 64, 59]
maxVal = Solution: cost=[20224.119999999995], size=[125], elements=[3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 27, 28, 30, 31, 32, 33, 36, 39, 40, 41, 42, 43, 45, 48, 49, 50, 52, 53, 54, 55, 56, 58, 60, 61, 62, 64, 65, 66, 67, 68, 70, 71, 72, 73, 76, 78, 79, 82, 83, 85, 87, 88, 91, 93, 96, 97, 99, 102, 104, 105, 106, 108, 109, 110, 111, 113, 114, 115, 116, 117, 118, 120, 121, 122, 123, 124, 125, 128, 130, 131, 132, 133, 137, 138, 141, 145, 147, 148, 149, 151, 153, 155, 157, 158, 160, 161, 162, 163, 168, 173, 175, 176, 181, 183, 185, 187, 190, 191, 192, 193, 194, 195, 196, 197, 199]
Time = 7.997 seg
