Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=4185.299999999999 t=0.035
gen=1 bestSolVal=4524.150000000001 t=0.091
gen=2 bestSolVal=4601.670000000002 t=0.141
gen=3 bestSolVal=5362.47 t=0.19
gen=4 bestSolVal=6112.910000000002 t=0.237
gen=6 bestSolVal=6473.620000000002 t=0.332
gen=8 bestSolVal=7487.790000000002 t=0.427
gen=9 bestSolVal=8831.519999999995 t=0.474
gen=12 bestSolVal=8969.890000000001 t=0.615
gen=13 bestSolVal=9396.51 t=0.662
gen=14 bestSolVal=9649.110000000002 t=0.708
gen=16 bestSolVal=10870.569999999994 t=0.802
gen=17 bestSolVal=11845.099999999997 t=0.849
gen=20 bestSolVal=11848.190000000004 t=1.004
gen=21 bestSolVal=11925.910000000007 t=1.051
gen=22 bestSolVal=12575.77 t=1.098
gen=23 bestSolVal=12698.18 t=1.145
gen=24 bestSolVal=13740.409999999998 t=1.19
gen=25 bestSolVal=13808.890000000001 t=1.236
gen=26 bestSolVal=13922.719999999998 t=1.283
gen=28 bestSolVal=14168.899999999998 t=1.377
gen=29 bestSolVal=15125.11 t=1.424
gen=36 bestSolVal=15920.430000000002 t=1.76
gen=39 bestSolVal=16022.669999999996 t=1.906
gen=42 bestSolVal=16086.780000000002 t=2.053
gen=45 bestSolVal=16193.120000000004 t=2.2
gen=46 bestSolVal=16448.510000000002 t=2.249
gen=48 bestSolVal=16460.920000000002 t=2.347
gen=49 bestSolVal=17794.95 t=2.396
gen=56 bestSolVal=18080.689999999995 t=2.742
gen=57 bestSolVal=18162.519999999993 t=2.792
gen=58 bestSolVal=18437.660000000007 t=2.843
gen=60 bestSolVal=18568.739999999994 t=2.944
gen=62 bestSolVal=18708.17 t=3.044
gen=66 bestSolVal=18820.58 t=3.244
gen=68 bestSolVal=18878.62 t=3.345
gen=70 bestSolVal=19185.809999999994 t=3.446
gen=74 bestSolVal=19354.300000000003 t=3.65
gen=85 bestSolVal=19376.829999999998 t=4.213
gen=90 bestSolVal=19409.98000000001 t=4.467
gen=91 bestSolVal=19655.099999999988 t=4.518
gen=95 bestSolVal=19744.999999999993 t=4.724
gen=96 bestSolVal=19767.5 t=4.776
gen=97 bestSolVal=19974.430000000004 t=4.827
gen=114 bestSolVal=19993.449999999993 t=5.677
gen=119 bestSolVal=20133.569999999992 t=5.921
gen=124 bestSolVal=20402.83999999999 t=6.167
Set coverage = [54, 60, 53, 54, 62, 58, 73, 57, 58, 61, 56, 67, 65, 65, 55, 58, 47, 60, 60, 50, 54, 60, 59, 53, 56, 60, 48, 64, 61, 52, 50, 60, 61, 58, 59, 56, 58, 60, 70, 63, 58, 53, 50, 67, 62, 61, 59, 64, 53, 76, 60, 58, 53, 56, 58, 69, 53, 59, 56, 52, 61, 54, 60, 63, 64, 58, 61, 62, 55, 54, 62, 57, 63, 57, 63, 59, 60, 65, 61, 62, 58, 65, 67, 55, 64, 62, 58, 54, 70, 50, 61, 64, 60, 55, 58, 52, 69, 61, 62, 60, 61, 63, 64, 65, 53, 61, 56, 50, 64, 64, 56, 59, 64, 55, 62, 59, 68, 60, 61, 61, 52, 70, 67, 61, 58, 53, 53, 54, 58, 50, 56, 56, 50, 65, 62, 65, 63, 58, 55, 56, 56, 47, 49, 58, 60, 64, 70, 68, 55, 68, 56, 59, 58, 60, 52, 58, 60, 63, 59, 56, 56, 55, 63, 68, 62, 58, 60, 57, 68, 62, 52, 61, 63, 58, 51, 50, 63, 61, 57, 58, 62, 64, 63, 41, 49, 60, 57, 59, 55, 59, 55, 64, 61, 68, 66, 56, 55, 52, 57, 52]
maxVal = Solution: cost=[20402.83999999999], size=[118], elements=[3, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 20, 21, 22, 24, 25, 30, 31, 32, 33, 36, 40, 41, 42, 43, 45, 49, 50, 51, 52, 53, 55, 56, 57, 58, 59, 61, 62, 64, 65, 66, 67, 68, 69, 70, 71, 73, 75, 76, 78, 79, 81, 84, 85, 88, 89, 93, 96, 97, 99, 101, 102, 104, 105, 106, 108, 110, 111, 113, 114, 115, 116, 118, 119, 120, 121, 122, 124, 125, 127, 128, 130, 131, 132, 137, 145, 146, 147, 148, 151, 152, 153, 157, 160, 161, 162, 163, 165, 168, 169, 172, 173, 175, 176, 177, 181, 182, 183, 185, 187, 190, 191, 192, 193, 194, 195, 197, 198]
Time = 6.178 seg
