Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=4862.670000000003 t=0.037
gen=2 bestSolVal=5667.120000000002 t=0.142
gen=4 bestSolVal=6334.130000000001 t=0.238
gen=5 bestSolVal=6348.5999999999985 t=0.284
gen=6 bestSolVal=7057.020000000002 t=0.331
gen=7 bestSolVal=7385.150000000004 t=0.377
gen=8 bestSolVal=7577.029999999998 t=0.424
gen=9 bestSolVal=8579.439999999995 t=0.47
gen=11 bestSolVal=9524.789999999997 t=0.563
gen=12 bestSolVal=9846.599999999997 t=0.61
gen=13 bestSolVal=10212.800000000008 t=0.656
gen=14 bestSolVal=10216.739999999996 t=0.703
gen=15 bestSolVal=10741.250000000007 t=0.75
gen=16 bestSolVal=10801.639999999994 t=0.797
gen=17 bestSolVal=11479.020000000004 t=0.844
gen=18 bestSolVal=12263.330000000002 t=0.891
gen=20 bestSolVal=12821.759999999995 t=0.984
gen=22 bestSolVal=13344.449999999999 t=1.077
gen=24 bestSolVal=15004.319999999998 t=1.172
gen=31 bestSolVal=15238.519999999995 t=1.502
gen=33 bestSolVal=15689.669999999998 t=1.598
gen=35 bestSolVal=15801.509999999991 t=1.694
gen=37 bestSolVal=16537.84 t=1.793
gen=48 bestSolVal=16664.089999999997 t=2.336
gen=49 bestSolVal=16999.31 t=2.385
gen=51 bestSolVal=17054.389999999992 t=2.484
gen=53 bestSolVal=17322.360000000004 t=2.583
gen=60 bestSolVal=17452.230000000007 t=2.922
gen=61 bestSolVal=17586.389999999996 t=2.972
gen=63 bestSolVal=17931.910000000003 t=3.07
gen=69 bestSolVal=17974.50999999999 t=3.364
gen=70 bestSolVal=18609.21999999999 t=3.414
gen=77 bestSolVal=18743.589999999993 t=3.76
gen=82 bestSolVal=18833.489999999998 t=4.009
gen=84 bestSolVal=18984.759999999995 t=4.108
gen=86 bestSolVal=19069.769999999993 t=4.208
gen=89 bestSolVal=19072.969999999994 t=4.359
gen=97 bestSolVal=19793.85000000001 t=4.776
gen=103 bestSolVal=19931.420000000002 t=5.074
gen=110 bestSolVal=20010.760000000006 t=5.423
gen=115 bestSolVal=20225.56 t=5.668
Set coverage = [58, 64, 57, 54, 63, 62, 78, 61, 60, 60, 61, 69, 67, 73, 54, 54, 55, 63, 59, 48, 61, 59, 64, 55, 57, 67, 54, 64, 60, 60, 51, 61, 62, 64, 65, 61, 61, 63, 72, 63, 61, 56, 54, 74, 64, 60, 63, 65, 53, 75, 60, 61, 54, 59, 68, 66, 53, 57, 64, 56, 57, 55, 56, 66, 62, 58, 59, 66, 62, 57, 64, 56, 63, 58, 67, 56, 65, 69, 63, 60, 59, 68, 67, 59, 65, 59, 59, 52, 78, 47, 62, 65, 62, 55, 62, 54, 70, 63, 59, 60, 60, 65, 63, 64, 60, 62, 56, 49, 63, 62, 56, 60, 64, 58, 61, 59, 70, 65, 65, 68, 59, 69, 64, 58, 59, 57, 60, 56, 61, 58, 54, 55, 51, 66, 66, 66, 62, 62, 56, 59, 63, 52, 52, 63, 62, 67, 66, 67, 59, 74, 60, 62, 56, 60, 51, 60, 61, 64, 66, 58, 59, 55, 63, 67, 61, 60, 60, 67, 68, 66, 60, 69, 64, 59, 55, 56, 64, 65, 57, 60, 61, 64, 69, 44, 52, 62, 62, 55, 59, 59, 65, 65, 58, 67, 65, 53, 61, 58, 63, 61]
maxVal = Solution: cost=[20225.56], size=[122], elements=[3, 5, 6, 7, 10, 11, 13, 15, 16, 20, 21, 24, 25, 27, 28, 30, 31, 32, 33, 36, 39, 40, 41, 42, 43, 44, 45, 48, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 61, 62, 64, 65, 67, 68, 70, 71, 72, 73, 75, 76, 78, 79, 81, 84, 85, 86, 87, 88, 91, 93, 95, 96, 97, 99, 101, 102, 104, 105, 106, 108, 110, 114, 115, 116, 118, 119, 120, 121, 122, 123, 124, 125, 127, 128, 130, 131, 132, 133, 137, 141, 142, 145, 147, 148, 151, 153, 154, 155, 157, 160, 161, 162, 163, 165, 167, 168, 170, 172, 173, 175, 181, 183, 185, 187, 191, 192, 193, 194, 195, 196, 197, 199]
Time = 5.678 seg
