Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=2584.339999999999 t=0.039
gen=1 bestSolVal=4431.079999999997 t=0.096
gen=3 bestSolVal=5063.209999999999 t=0.194
gen=5 bestSolVal=5623.61 t=0.289
gen=6 bestSolVal=7312.970000000001 t=0.336
gen=8 bestSolVal=7581.13 t=0.431
gen=10 bestSolVal=8514.460000000003 t=0.53
gen=13 bestSolVal=8997.730000000001 t=0.714
gen=14 bestSolVal=9345.199999999997 t=0.763
gen=15 bestSolVal=9857.219999999998 t=0.812
gen=16 bestSolVal=9989.310000000001 t=0.861
gen=17 bestSolVal=10122.839999999997 t=0.909
gen=18 bestSolVal=11239.750000000007 t=0.958
gen=20 bestSolVal=11652.859999999991 t=1.053
gen=22 bestSolVal=11848.9 t=1.149
gen=23 bestSolVal=12945.509999999993 t=1.197
gen=25 bestSolVal=13930.870000000003 t=1.293
gen=26 bestSolVal=13931.059999999998 t=1.34
gen=28 bestSolVal=14119.199999999993 t=1.436
gen=30 bestSolVal=14587.280000000004 t=1.531
gen=31 bestSolVal=15028.57 t=1.579
gen=32 bestSolVal=15493.6 t=1.627
gen=38 bestSolVal=15707.299999999997 t=1.915
gen=39 bestSolVal=16068.350000000002 t=1.964
gen=43 bestSolVal=16125.54 t=2.158
gen=45 bestSolVal=16227.040000000005 t=2.255
gen=46 bestSolVal=16942.94000000001 t=2.303
gen=47 bestSolVal=17291.750000000007 t=2.352
gen=57 bestSolVal=17338.150000000005 t=2.838
gen=65 bestSolVal=17492.300000000014 t=3.226
gen=72 bestSolVal=17656.49 t=3.565
gen=73 bestSolVal=17971.84 t=3.613
gen=79 bestSolVal=18228.850000000002 t=3.907
gen=84 bestSolVal=18585.990000000005 t=4.155
gen=87 bestSolVal=18680.89 t=4.304
gen=101 bestSolVal=18931.289999999994 t=5.019
gen=102 bestSolVal=18935.37 t=5.069
gen=104 bestSolVal=19281.740000000013 t=5.17
gen=106 bestSolVal=19430.099999999995 t=5.269
gen=118 bestSolVal=19438.77 t=5.864
gen=124 bestSolVal=19439.27000000002 t=6.163
gen=130 bestSolVal=19625.570000000007 t=6.465
gen=152 bestSolVal=19655.79000000001 t=7.564
gen=156 bestSolVal=19657.920000000006 t=7.765
gen=159 bestSolVal=19664.939999999995 t=7.915
gen=163 bestSolVal=19671.2 t=8.116
gen=176 bestSolVal=19735.550000000007 t=8.765
gen=181 bestSolVal=19937.97000000001 t=9.018
gen=215 bestSolVal=19945.500000000015 t=10.755
gen=249 bestSolVal=19951.539999999994 t=12.535
gen=251 bestSolVal=20212.050000000017 t=12.684
Set coverage = [55, 68, 66, 61, 67, 64, 82, 63, 60, 63, 62, 73, 72, 74, 55, 64, 55, 74, 64, 58, 62, 63, 64, 58, 66, 66, 56, 62, 62, 58, 55, 66, 67, 66, 63, 60, 68, 66, 74, 63, 64, 62, 56, 67, 63, 66, 65, 66, 58, 78, 66, 65, 65, 59, 66, 71, 55, 68, 65, 64, 62, 61, 61, 68, 71, 64, 63, 63, 61, 60, 64, 60, 62, 59, 73, 59, 64, 67, 64, 65, 61, 72, 69, 61, 64, 67, 61, 58, 82, 58, 67, 69, 63, 62, 65, 54, 68, 64, 67, 62, 62, 70, 65, 65, 60, 62, 61, 56, 70, 72, 59, 57, 64, 65, 66, 55, 70, 62, 69, 73, 59, 74, 72, 60, 62, 66, 61, 61, 66, 58, 64, 60, 57, 71, 70, 71, 69, 59, 54, 62, 63, 58, 55, 62, 63, 71, 72, 71, 59, 79, 55, 58, 59, 65, 55, 56, 69, 70, 73, 63, 65, 61, 67, 71, 65, 62, 66, 68, 74, 67, 62, 68, 68, 59, 58, 58, 65, 63, 57, 61, 63, 67, 70, 50, 55, 66, 62, 67, 64, 61, 72, 69, 63, 66, 68, 58, 57, 59, 62, 62]
maxVal = Solution: cost=[20212.050000000017], size=[128], elements=[3, 5, 6, 7, 9, 10, 11, 12, 13, 15, 16, 17, 19, 20, 21, 22, 24, 25, 28, 30, 31, 32, 33, 36, 37, 38, 40, 41, 42, 43, 44, 45, 47, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 65, 66, 68, 70, 71, 73, 75, 76, 78, 79, 80, 81, 84, 85, 88, 89, 93, 95, 96, 97, 99, 101, 104, 105, 107, 108, 109, 111, 114, 115, 117, 118, 119, 120, 121, 122, 123, 124, 125, 128, 130, 132, 133, 134, 137, 141, 144, 145, 146, 147, 148, 151, 153, 155, 157, 158, 159, 160, 161, 162, 166, 168, 169, 170, 172, 173, 175, 177, 181, 183, 185, 187, 190, 191, 192, 193, 194, 195, 196, 197, 199]
Time = 12.702 seg
