Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=2425.5299999999997 t=0.037
gen=1 bestSolVal=6020.480000000004 t=0.092
gen=2 bestSolVal=6259.35 t=0.141
gen=3 bestSolVal=6545.509999999998 t=0.188
gen=4 bestSolVal=6704.009999999998 t=0.233
gen=6 bestSolVal=7150.580000000002 t=0.324
gen=8 bestSolVal=7762.550000000003 t=0.416
gen=12 bestSolVal=8091.829999999999 t=0.602
gen=13 bestSolVal=9354.110000000004 t=0.648
gen=15 bestSolVal=9849.550000000005 t=0.741
gen=16 bestSolVal=10123.15 t=0.787
gen=17 bestSolVal=10507.850000000004 t=0.833
gen=19 bestSolVal=11157.890000000003 t=0.927
gen=20 bestSolVal=11290.210000000006 t=0.974
gen=21 bestSolVal=11578.589999999998 t=1.021
gen=22 bestSolVal=11984.600000000004 t=1.068
gen=23 bestSolVal=12027.359999999999 t=1.115
gen=24 bestSolVal=12705.27 t=1.16
gen=25 bestSolVal=13149.400000000005 t=1.207
gen=27 bestSolVal=13443.260000000002 t=1.301
gen=29 bestSolVal=13965.890000000009 t=1.396
gen=30 bestSolVal=14680.22 t=1.443
gen=33 bestSolVal=14819.910000000007 t=1.587
gen=35 bestSolVal=14909.089999999997 t=1.683
gen=36 bestSolVal=15342.360000000006 t=1.732
gen=37 bestSolVal=16586.379999999997 t=1.78
gen=47 bestSolVal=16798.829999999998 t=2.258
gen=48 bestSolVal=16979.699999999997 t=2.305
gen=50 bestSolVal=17084.800000000003 t=2.4
gen=58 bestSolVal=17381.02 t=2.783
gen=66 bestSolVal=17392.63 t=3.173
gen=69 bestSolVal=17500.38 t=3.32
gen=70 bestSolVal=17709.490000000013 t=3.37
gen=72 bestSolVal=17801.08 t=3.469
gen=73 bestSolVal=18038.210000000006 t=3.518
gen=77 bestSolVal=18049.36 t=3.714
gen=78 bestSolVal=18086.160000000007 t=3.763
gen=79 bestSolVal=18291.389999999996 t=3.813
gen=90 bestSolVal=18531.75000000001 t=4.353
gen=91 bestSolVal=18609.070000000007 t=4.403
gen=92 bestSolVal=18841.840000000004 t=4.452
gen=99 bestSolVal=19016.01000000001 t=4.799
gen=100 bestSolVal=19148.939999999995 t=4.848
gen=106 bestSolVal=19352.94000000001 t=5.143
gen=112 bestSolVal=19439.249999999993 t=5.439
gen=115 bestSolVal=19686.039999999986 t=5.588
gen=118 bestSolVal=19934.629999999986 t=5.735
gen=124 bestSolVal=19980.809999999994 t=6.031
gen=155 bestSolVal=20046.879999999986 t=7.57
gen=170 bestSolVal=20128.47 t=8.312
gen=178 bestSolVal=20250.540000000008 t=8.71
Set coverage = [64, 64, 59, 59, 61, 63, 79, 62, 58, 67, 54, 76, 69, 74, 58, 59, 61, 70, 66, 50, 64, 59, 68, 55, 62, 64, 50, 62, 69, 56, 54, 65, 69, 62, 63, 61, 59, 66, 73, 62, 60, 60, 53, 69, 66, 66, 67, 67, 52, 81, 71, 63, 57, 61, 68, 72, 53, 65, 59, 58, 63, 60, 62, 68, 70, 61, 59, 63, 55, 59, 65, 61, 67, 58, 70, 62, 66, 64, 61, 62, 60, 69, 63, 62, 70, 67, 59, 57, 79, 56, 63, 68, 69, 59, 66, 55, 69, 69, 61, 62, 64, 66, 68, 66, 63, 67, 59, 51, 69, 68, 56, 56, 64, 60, 67, 60, 68, 63, 69, 71, 57, 71, 64, 66, 61, 60, 63, 60, 65, 60, 61, 58, 57, 70, 65, 68, 64, 58, 58, 59, 67, 54, 55, 67, 64, 68, 69, 70, 60, 75, 56, 61, 57, 61, 56, 56, 63, 64, 71, 60, 64, 56, 65, 66, 68, 62, 63, 65, 70, 67, 58, 69, 64, 61, 58, 55, 65, 67, 58, 61, 60, 68, 68, 49, 51, 62, 62, 60, 65, 65, 65, 64, 60, 69, 75, 58, 59, 58, 63, 60]
maxVal = Solution: cost=[20250.540000000008], size=[126], elements=[3, 5, 6, 7, 10, 11, 12, 13, 14, 15, 16, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 33, 36, 37, 38, 41, 42, 43, 45, 48, 49, 50, 51, 52, 55, 56, 57, 58, 60, 62, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 76, 78, 83, 84, 85, 86, 88, 89, 91, 95, 96, 97, 99, 101, 104, 105, 106, 109, 110, 113, 114, 115, 116, 118, 119, 120, 121, 122, 123, 124, 125, 127, 130, 131, 132, 133, 136, 137, 138, 145, 146, 147, 151, 152, 153, 155, 157, 158, 160, 161, 162, 163, 168, 169, 170, 172, 173, 175, 177, 181, 182, 183, 185, 187, 189, 190, 191, 192, 194, 195, 196, 197, 198, 199]
Time = 8.721 seg
