Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=4315.030000000002 t=0.036
gen=4 bestSolVal=4715.34 t=0.233
gen=5 bestSolVal=5090.899999999997 t=0.281
gen=6 bestSolVal=5915.37 t=0.328
gen=9 bestSolVal=6480.479999999998 t=0.465
gen=10 bestSolVal=7512.839999999996 t=0.51
gen=11 bestSolVal=8151.419999999998 t=0.556
gen=12 bestSolVal=8509.860000000002 t=0.602
gen=13 bestSolVal=9336.18 t=0.648
gen=15 bestSolVal=9884.679999999998 t=0.74
gen=17 bestSolVal=10132.200000000004 t=0.833
gen=18 bestSolVal=10703.61 t=0.88
gen=21 bestSolVal=11364.710000000001 t=1.021
gen=25 bestSolVal=12276.260000000002 t=1.209
gen=27 bestSolVal=12681.54 t=1.303
gen=28 bestSolVal=13072.919999999998 t=1.351
gen=29 bestSolVal=13350.56 t=1.4
gen=30 bestSolVal=14042.800000000001 t=1.448
gen=31 bestSolVal=14353.259999999997 t=1.496
gen=34 bestSolVal=14493.540000000003 t=1.642
gen=36 bestSolVal=14815.279999999997 t=1.739
gen=37 bestSolVal=15399.720000000005 t=1.788
gen=38 bestSolVal=15480.359999999999 t=1.837
gen=40 bestSolVal=15528.189999999997 t=1.936
gen=43 bestSolVal=15817.230000000001 t=2.081
gen=47 bestSolVal=16005.289999999999 t=2.273
gen=48 bestSolVal=16198.250000000007 t=2.322
gen=49 bestSolVal=16272.04 t=2.37
gen=50 bestSolVal=16744.50000000001 t=2.419
gen=53 bestSolVal=16996.290000000015 t=2.564
gen=54 bestSolVal=17595.35000000001 t=2.612
gen=57 bestSolVal=17731.640000000007 t=2.758
gen=66 bestSolVal=18108.119999999995 t=3.19
gen=67 bestSolVal=18197.960000000003 t=3.238
gen=70 bestSolVal=18465.950000000008 t=3.381
gen=72 bestSolVal=18607.880000000005 t=3.477
gen=75 bestSolVal=18641.96 t=3.621
gen=80 bestSolVal=18647.510000000006 t=3.863
gen=81 bestSolVal=18662.200000000004 t=3.911
gen=87 bestSolVal=18922.30000000001 t=4.202
gen=102 bestSolVal=19047.54 t=4.942
gen=110 bestSolVal=19049.909999999993 t=5.34
gen=113 bestSolVal=19305.040000000008 t=5.49
gen=115 bestSolVal=19446.66000000001 t=5.591
gen=131 bestSolVal=19487.500000000015 t=6.383
gen=140 bestSolVal=19527.48 t=6.825
gen=143 bestSolVal=19586.730000000007 t=6.973
gen=152 bestSolVal=19675.570000000007 t=7.416
gen=163 bestSolVal=19721.99 t=7.959
gen=166 bestSolVal=20065.269999999997 t=8.108
gen=179 bestSolVal=20182.609999999993 t=8.745
gen=185 bestSolVal=20344.810000000005 t=9.042
Set coverage = [60, 62, 59, 55, 63, 58, 77, 62, 56, 62, 55, 70, 67, 70, 50, 60, 53, 68, 62, 52, 57, 62, 63, 54, 53, 66, 51, 57, 57, 57, 53, 61, 60, 64, 59, 56, 61, 61, 70, 58, 59, 55, 49, 67, 61, 59, 67, 64, 48, 76, 66, 63, 57, 55, 63, 67, 53, 60, 59, 55, 58, 57, 59, 58, 60, 57, 57, 63, 56, 54, 62, 57, 63, 54, 61, 58, 61, 60, 58, 62, 57, 68, 60, 55, 66, 62, 54, 56, 81, 52, 59, 61, 58, 59, 64, 56, 65, 62, 59, 59, 62, 62, 64, 63, 55, 56, 54, 50, 63, 66, 52, 55, 62, 59, 56, 57, 67, 58, 63, 67, 56, 67, 63, 59, 60, 56, 55, 57, 55, 52, 54, 53, 51, 65, 68, 64, 65, 55, 58, 58, 58, 49, 55, 62, 56, 66, 63, 70, 56, 71, 55, 58, 53, 58, 51, 51, 60, 65, 62, 61, 56, 52, 61, 61, 65, 56, 61, 63, 65, 63, 60, 69, 60, 57, 51, 54, 63, 63, 57, 57, 57, 65, 66, 45, 49, 60, 59, 57, 60, 56, 59, 66, 55, 65, 66, 57, 57, 57, 60, 56]
maxVal = Solution: cost=[20344.810000000005], size=[119], elements=[3, 5, 6, 7, 8, 10, 13, 14, 15, 16, 20, 21, 23, 24, 25, 28, 31, 32, 33, 36, 38, 40, 41, 42, 43, 44, 45, 49, 51, 52, 54, 55, 56, 57, 58, 60, 61, 62, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 75, 76, 78, 79, 82, 84, 85, 88, 91, 93, 95, 96, 99, 101, 104, 105, 106, 107, 109, 110, 114, 115, 117, 118, 119, 121, 122, 123, 124, 125, 127, 128, 130, 131, 132, 133, 135, 137, 141, 143, 145, 147, 148, 149, 151, 153, 155, 157, 158, 160, 161, 162, 167, 168, 169, 172, 173, 175, 177, 181, 185, 187, 190, 191, 192, 193, 194, 195, 196, 198, 199]
Time = 9.053 seg
