Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=3205.1000000000013 t=0.036
gen=1 bestSolVal=3780.2500000000005 t=0.092
gen=2 bestSolVal=4349.76 t=0.142
gen=3 bestSolVal=5288.490000000002 t=0.189
gen=4 bestSolVal=5591.139999999998 t=0.235
gen=5 bestSolVal=6960.8 t=0.281
gen=7 bestSolVal=7038.999999999999 t=0.374
gen=8 bestSolVal=7273.500000000009 t=0.42
gen=10 bestSolVal=7450.530000000002 t=0.513
gen=11 bestSolVal=8709.52 t=0.56
gen=13 bestSolVal=9501.539999999999 t=0.655
gen=16 bestSolVal=10598.890000000001 t=0.798
gen=20 bestSolVal=11037.229999999996 t=0.987
gen=23 bestSolVal=11481.710000000003 t=1.129
gen=24 bestSolVal=11946.080000000004 t=1.176
gen=26 bestSolVal=12245.000000000004 t=1.269
gen=28 bestSolVal=12308.020000000002 t=1.364
gen=29 bestSolVal=12489.560000000005 t=1.411
gen=30 bestSolVal=13085.17 t=1.46
gen=31 bestSolVal=13173.810000000001 t=1.508
gen=32 bestSolVal=13625.059999999998 t=1.557
gen=33 bestSolVal=13731.819999999996 t=1.606
gen=35 bestSolVal=13949.95 t=1.703
gen=36 bestSolVal=13978.600000000006 t=1.752
gen=37 bestSolVal=14150.020000000002 t=1.801
gen=39 bestSolVal=14705.400000000001 t=1.897
gen=40 bestSolVal=14758.839999999997 t=1.945
gen=42 bestSolVal=15062.43 t=2.041
gen=47 bestSolVal=15157.439999999995 t=2.273
gen=48 bestSolVal=15229.849999999997 t=2.321
gen=49 bestSolVal=15402.95 t=2.369
gen=50 bestSolVal=15427.999999999995 t=2.416
gen=51 bestSolVal=15847.379999999997 t=2.463
gen=55 bestSolVal=16950.049999999992 t=2.651
gen=61 bestSolVal=17128.569999999992 t=2.936
gen=62 bestSolVal=17354.54 t=2.984
gen=68 bestSolVal=17576.35000000001 t=3.273
gen=75 bestSolVal=17615.739999999994 t=3.611
gen=76 bestSolVal=17639.389999999992 t=3.66
gen=78 bestSolVal=18629.450000000004 t=3.756
gen=84 bestSolVal=19009.270000000008 t=4.042
gen=96 bestSolVal=19197.199999999997 t=4.621
gen=99 bestSolVal=19281.85 t=4.767
gen=104 bestSolVal=19340.50000000001 t=5.01
gen=116 bestSolVal=19390.199999999997 t=5.699
gen=130 bestSolVal=19561.010000000006 t=6.391
gen=135 bestSolVal=19662.559999999998 t=6.637
gen=137 bestSolVal=19737.240000000016 t=6.736
gen=149 bestSolVal=19857.770000000008 t=7.319
gen=150 bestSolVal=20079.49000000001 t=7.367
gen=161 bestSolVal=20141.75 t=7.968
gen=162 bestSolVal=20244.49000000001 t=8.018
Set coverage = [52, 66, 61, 51, 62, 59, 82, 66, 56, 61, 58, 70, 65, 72, 55, 57, 54, 66, 64, 51, 58, 63, 62, 54, 57, 64, 53, 60, 60, 53, 56, 63, 64, 65, 63, 64, 60, 62, 70, 57, 56, 52, 53, 67, 65, 62, 61, 64, 58, 77, 58, 64, 57, 55, 66, 68, 54, 64, 64, 57, 60, 55, 61, 62, 66, 60, 57, 62, 51, 59, 61, 59, 59, 62, 64, 57, 62, 64, 62, 64, 56, 70, 65, 62, 63, 63, 57, 58, 78, 49, 63, 67, 61, 61, 64, 52, 66, 61, 61, 63, 63, 64, 68, 61, 53, 61, 57, 55, 67, 68, 54, 58, 66, 58, 59, 56, 66, 56, 64, 63, 55, 70, 64, 55, 56, 59, 59, 58, 60, 52, 52, 59, 51, 64, 62, 63, 62, 59, 53, 61, 58, 52, 53, 59, 62, 71, 71, 68, 59, 69, 57, 61, 54, 62, 52, 53, 66, 65, 60, 57, 59, 54, 67, 65, 65, 53, 60, 59, 66, 62, 54, 63, 61, 59, 53, 53, 65, 61, 59, 57, 58, 68, 59, 50, 48, 60, 61, 58, 59, 57, 64, 64, 62, 70, 68, 59, 56, 54, 63, 62]
maxVal = Solution: cost=[20244.49000000001], size=[121], elements=[3, 5, 6, 7, 10, 11, 12, 13, 15, 16, 17, 20, 21, 22, 23, 24, 25, 27, 28, 30, 31, 36, 40, 41, 43, 45, 46, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 61, 62, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 75, 76, 78, 82, 83, 84, 88, 93, 95, 96, 99, 101, 102, 105, 106, 108, 109, 111, 114, 115, 116, 117, 118, 119, 120, 121, 122, 124, 125, 128, 130, 131, 132, 133, 137, 141, 145, 147, 148, 150, 151, 153, 155, 157, 158, 159, 160, 161, 162, 165, 166, 168, 172, 173, 175, 177, 181, 182, 185, 187, 188, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199]
Time = 8.029 seg
