Executando GA na instância instances/max_sc_qbf/exact_n200.txt com População = 100, Taxa de Mutação = 0.01 por 1000 gerações
Método de inicialização: Default
gen=0 bestSolVal=2894.8999999999987 t=0.036
gen=1 bestSolVal=3584.439999999998 t=0.091
gen=2 bestSolVal=4655.159999999999 t=0.14
gen=3 bestSolVal=4984.369999999994 t=0.188
gen=4 bestSolVal=5856.460000000002 t=0.235
gen=5 bestSolVal=6163.229999999999 t=0.283
gen=6 bestSolVal=6354.01 t=0.33
gen=7 bestSolVal=6450.890000000002 t=0.378
gen=8 bestSolVal=8019.719999999998 t=0.426
gen=9 bestSolVal=8119.670000000003 t=0.473
gen=10 bestSolVal=8952.37 t=0.519
gen=14 bestSolVal=9469.260000000006 t=0.705
gen=15 bestSolVal=9524.670000000004 t=0.752
gen=16 bestSolVal=10832.750000000002 t=0.798
gen=19 bestSolVal=11145.63 t=0.938
gen=21 bestSolVal=12975.870000000003 t=1.031
gen=30 bestSolVal=13134.250000000002 t=1.457
gen=31 bestSolVal=13195.279999999997 t=1.505
gen=32 bestSolVal=13740.290000000005 t=1.553
gen=33 bestSolVal=14187.610000000002 t=1.601
gen=34 bestSolVal=14413.050000000001 t=1.65
gen=35 bestSolVal=14416.59000000001 t=1.698
gen=38 bestSolVal=14530.979999999992 t=1.845
gen=39 bestSolVal=15027.889999999998 t=1.894
gen=40 bestSolVal=15383.780000000004 t=1.943
gen=44 bestSolVal=15912.430000000006 t=2.137
gen=45 bestSolVal=15992.940000000008 t=2.186
gen=47 bestSolVal=16772.57 t=2.282
gen=51 bestSolVal=16796.640000000003 t=2.477
gen=53 bestSolVal=16832.140000000003 t=2.574
gen=57 bestSolVal=16991.159999999996 t=2.768
gen=58 bestSolVal=17122.649999999998 t=2.817
gen=59 bestSolVal=17596.43 t=2.866
gen=61 bestSolVal=17668.270000000004 t=2.963
gen=62 bestSolVal=17841.970000000005 t=3.011
gen=64 bestSolVal=18161.36 t=3.106
gen=69 bestSolVal=18431.370000000003 t=3.345
gen=81 bestSolVal=18510.999999999996 t=3.955
gen=85 bestSolVal=18599.30999999999 t=4.147
gen=86 bestSolVal=18702.67999999999 t=4.195
gen=87 bestSolVal=18713.780000000002 t=4.243
gen=105 bestSolVal=18797.15 t=5.119
gen=106 bestSolVal=18843.30000000001 t=5.168
gen=108 bestSolVal=18937.290000000005 t=5.266
gen=109 bestSolVal=18969.390000000003 t=5.315
gen=113 bestSolVal=19034.41 t=5.509
gen=114 bestSolVal=19362.430000000004 t=5.558
gen=118 bestSolVal=19364.660000000007 t=5.753
gen=119 bestSolVal=19566.580000000005 t=5.802
gen=126 bestSolVal=19663.42000000001 t=6.142
gen=135 bestSolVal=19709.84 t=6.58
gen=146 bestSolVal=19753.159999999996 t=7.117
gen=155 bestSolVal=19853.520000000008 t=7.565
gen=171 bestSolVal=19853.85999999999 t=8.379
gen=177 bestSolVal=19920.260000000013 t=8.687
gen=178 bestSolVal=20225.030000000002 t=8.738
Set coverage = [56, 69, 58, 63, 67, 63, 85, 67, 62, 67, 61, 75, 69, 73, 58, 63, 56, 68, 67, 54, 65, 62, 70, 58, 62, 68, 53, 62, 64, 59, 59, 66, 66, 71, 63, 63, 63, 70, 73, 64, 65, 60, 54, 71, 70, 63, 66, 69, 59, 82, 65, 63, 61, 59, 69, 67, 56, 62, 68, 59, 63, 58, 61, 68, 64, 64, 56, 65, 57, 61, 68, 65, 60, 59, 69, 60, 66, 66, 67, 67, 60, 70, 71, 60, 70, 67, 60, 57, 83, 57, 68, 67, 63, 62, 62, 55, 76, 64, 63, 64, 67, 72, 73, 66, 59, 69, 57, 53, 66, 70, 59, 64, 70, 62, 63, 61, 73, 66, 65, 70, 59, 74, 70, 58, 62, 67, 62, 58, 63, 60, 58, 57, 59, 68, 74, 65, 66, 60, 64, 61, 63, 56, 55, 65, 65, 69, 71, 75, 62, 80, 59, 65, 56, 66, 53, 57, 69, 69, 67, 58, 60, 55, 65, 70, 68, 57, 64, 68, 72, 67, 59, 66, 67, 60, 54, 57, 67, 66, 60, 61, 66, 68, 73, 47, 52, 67, 60, 65, 64, 59, 70, 66, 62, 68, 68, 60, 59, 58, 60, 62]
maxVal = Solution: cost=[20225.030000000002], size=[128], elements=[3, 5, 6, 7, 10, 11, 12, 13, 16, 19, 20, 21, 22, 23, 24, 25, 27, 28, 30, 31, 32, 33, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 49, 50, 51, 52, 53, 55, 56, 57, 58, 59, 61, 62, 64, 65, 66, 67, 68, 70, 71, 73, 76, 78, 79, 81, 82, 85, 86, 87, 88, 89, 93, 96, 97, 99, 101, 102, 105, 106, 107, 108, 110, 111, 114, 115, 116, 118, 119, 120, 121, 122, 123, 124, 125, 128, 130, 132, 133, 137, 138, 141, 145, 147, 148, 150, 151, 152, 153, 155, 157, 158, 160, 161, 162, 163, 165, 168, 169, 172, 173, 175, 176, 179, 181, 182, 185, 187, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199]
Time = 8.751 seg
